Assemblage_Name	0-2-2257281	3-335780-1	2160125-1-7714164	0-1-5264399	4-1-4325209	5928389-1-2	4-1-6138258	4-8346858-2	0-2187318-2	0-124435-2	4-1-1746506	1-0-1339111	4-9887943-2	4-1-6001088	3480815-1-2	4-1-3659343	4-2-4	4-1-2	6949302-1-2	420486-1-2	6443775-2-3	4-5587639-2	0-1-2	6949302-5419628-2	4-6545058-2	4-1-2635309	0-1-834724	3975630-1-2	0-2-8945016	3-5932144-1	9630140-1-2	3-1-0	4348091-1-8710691	0-1-7714164	3-9891792-1	3-3437268-6693664	3-0-1193586	3-0-1834666	4-7981806-2	0-1-3685570	950415-2-3	1245699-1-2	4-1-2776834	7072119-1-2	0-1-89118	2725106-0-1	2128794-1-2	3-0-1	0-2-8100451	0-8695320-8335094	4348091-1-2	0-3352177-2	4-6132527-2	7636760-1-2	1-2-4	4-1-7381830	0-1928938-2	3-7665623-1193586	0-2-8335094	3-4-3	3-0-2425695	1-2-6108526	7810813-1-2	4-1432676-2	1-2-3060726	0-1-2779342	3330880-1-2	2679474-1-2
assemblage-922-687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	123	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	4
assemblage-910-1006	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	89	28	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	10	0	0	0	8	0	0	0	0	0	0	0	0	16
assemblage-774-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	133	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	20	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	21
assemblage-239-868	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	32	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	188	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	8
assemblage-543-757	0	18	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	19	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-615-216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	18	0	14
assemblage-352-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	130	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	9
assemblage-614-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-614-459	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	9	63	0	7	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-598-655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	4	0	0	0	130	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-336-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	19
assemblage-787-982	0	32	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	88	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	8
assemblage-637-842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-912-277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	276	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	2	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	18
assemblage-167-585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-605-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-498-521	0	10	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	12	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-594-235	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	113	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	7
assemblage-694-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	25	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	8	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-160-161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	9	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-904-260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	284	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	11	0	0	0	0	48	0	0	13	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	16
assemblage-206-182	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	15	0	0	0	0	0	0	0	11
assemblage-396-352	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	364	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-178-601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	10	45	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-165-927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	5	39	0	11	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-712-891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	227	0	0	0	0	0	0	0	7	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	15	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2
assemblage-635-856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	299	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	8	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	17
assemblage-412-358	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	123	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5
assemblage-319-550	0	0	0	0	0	0	0	0	4	33	0	19	0	0	0	0	0	184	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	0	0	0	0	0	15	0	0	12	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	7
assemblage-259-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	208	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	15	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	31	0	8	0	0	0	0	0	0	2
assemblage-520-558	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	52	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-160-196	17	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	10	0	0	0	89	19	0	0	0	0	0	0	0	4
assemblage-359-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	127	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	93	18	0	0	0	0	0	0	0	5
assemblage-520-549	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	8	107	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-242-242	0	0	0	0	0	0	0	0	0	0	56	0	6	0	0	0	57	346	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-929-680	0	67	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	8	0	0	0	0	46	0	0	0	13	53	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	57	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	24
assemblage-943-691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	112	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	7
assemblage-305-132	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	106	23	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	11
assemblage-526-916	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	99	27	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0	0	10
assemblage-358-789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	30	0	15	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-611-217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	355	0	0	0	21	56	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-670-392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	12
assemblage-907-527	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	5
assemblage-358-786	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	17	192	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
