Assemblage_Name	9193674-0-1	5136224-3-4	0-1386977-4	3-0-90149	3-3042621-1	3-3-2	9193674-0-1969067	776246-1-4	9715367-2-0	3-7638624-1	2969037-3-4	0-1-4	3-8261662-1	4-3-9887070	4850542-1-4	0-6834450-4	1490546-1-4	5563982-1-4	4-3-8181421	3-0-5743584	0-3481441-4	1415620-1-4	1415620-1-1952556	3205870-1-4	3-7258379-1	0-1-4279022	144803-3-2	3-0-1	7269919-0-8512650	7269919-0-1	3-2342189-1	3-0-945044	0-8212101-4	2-1-0	7187584-1-4	3-4706273-1	9533819-0-5434592	4-3-4	3-0-2911591
assemblage-280-126	18	0	0	0	0	0	0	6	74	0	0	257	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	36	5
assemblage-925-992	47	0	0	0	0	57	0	0	15	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	10
assemblage-196-186	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	265	2
assemblage-941-247	0	0	0	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	112	5
assemblage-882-392	0	0	0	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	74	7
assemblage-623-454	14	0	0	0	0	82	0	0	50	0	0	105	0	0	0	0	0	0	0	13	0	8	0	0	0	0	0	44	0	0	0	0	0	0	0	0	81	102	1
assemblage-621-440	0	0	0	0	0	8	0	17	30	0	0	276	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	15	63	0
assemblage-898-394	70	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	103	8
assemblage-720-910	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	88	3
assemblage-237-258	0	0	0	0	0	162	0	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	64	0	0	0	0	0
assemblage-687-249	0	0	0	0	0	0	0	0	0	0	0	19	15	0	0	0	0	0	0	0	0	0	0	0	142	0	0	110	0	0	0	0	0	0	0	0	0	208	6
assemblage-642-861	9	40	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	0	28	0	0	40	4
assemblage-246-246	0	0	0	0	0	140	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	86	0	0	0	0	7
assemblage-759-877	0	0	0	0	0	52	0	0	39	0	0	280	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	103	0	0	0	0	0	13	0	0	0	0	5
assemblage-759-874	0	0	0	0	0	62	0	0	40	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	96	0	0	0	0	0	14	0	0	0	0	13
assemblage-923-236	55	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	90	2
assemblage-280-565	41	9	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	11	0	0	71	4
assemblage-628-854	14	22	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	55	0	0	31	3
assemblage-710-473	0	0	0	0	11	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	187	0	12	0	0	27	0	0	0	0	108	8
assemblage-277-528	9	0	0	0	0	0	0	0	0	0	0	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	80	4
assemblage-328-328	17	0	0	0	17	0	0	0	0	0	0	53	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	32	0	0	88	0	0	0	0	115	4
assemblage-630-846	8	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	67	9
assemblage-190-596	11	0	0	0	17	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	11	0	0	46	0	0	0	0	226	4
assemblage-359-271	0	0	0	0	0	41	0	0	42	0	0	298	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	102	0	0	0	0	0	0	0	0	0	0	7
assemblage-985-351	36	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	57	13
assemblage-597-671	25	0	0	0	0	0	0	0	19	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	145	1
assemblage-460-153	11	0	0	0	0	0	0	0	34	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	170	4
assemblage-684-472	0	0	0	0	20	0	0	0	0	0	0	128	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	20	0	0	38	0	0	0	0	59	5
assemblage-689-477	0	0	0	0	16	0	0	0	0	0	0	106	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	22	0	0	36	0	0	0	0	94	4
assemblage-308-566	29	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	29	0	0	0	0	0	0	0	209	14
assemblage-471-340	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-922-687	51	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	112	4
assemblage-910-1006	0	0	0	0	0	3	0	0	60	8	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	14	20	8
assemblage-774-471	39	0	0	0	0	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	18	0	0	0	0	0	0	87	3
assemblage-239-868	6	0	0	0	0	0	0	0	26	0	0	173	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	132	9
assemblage-543-757	0	0	0	0	0	0	0	0	68	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	19	0	0	0	0	0	0	23	1
assemblage-615-216	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	239	0	0	0	0	0	0	0	0	0	90	6
assemblage-352-230	52	7	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	46	0	0	0	0	0	0	0	87	15
assemblage-614-458	0	0	0	0	0	13	0	0	86	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	23	0	0	0	0	0	17	0	0	10	40	1
assemblage-614-459	39	0	0	0	0	60	0	0	56	0	0	109	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	82	88	5
assemblage-598-655	38	0	0	0	0	0	0	0	34	3	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	5
assemblage-336-223	21	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	68	3
assemblage-787-982	12	0	0	0	0	0	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	94	9
assemblage-637-842	0	47	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	41	0	0	42	8
assemblage-912-277	116	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	124	7
assemblage-167-585	8	0	0	0	13	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	12	0	0	53	0	0	0	0	232	4
assemblage-605-243	7	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	38	0	148	4
assemblage-498-521	0	0	0	0	0	0	0	0	77	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	18	0	0	0	0	0	0	10	2
assemblage-594-235	5	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	49	0	119	8
assemblage-694-256	0	0	0	0	0	0	0	0	0	0	0	44	28	0	0	0	0	0	6	0	0	0	0	0	12	0	0	146	0	0	0	0	41	0	0	0	0	217	6
assemblage-160-161	0	0	0	0	0	12	0	0	82	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	14	0	0	11	47	3
assemblage-904-260	106	0	5	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	135	1
assemblage-206-182	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	214	1
assemblage-396-352	33	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	122	0	10	0	0	0	0	0	0	0	135	6
assemblage-178-601	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	243	0	0	0	0	0	0	0	0	0	67	8
assemblage-165-927	0	0	0	0	0	0	0	0	0	0	0	90	10	0	0	0	0	0	0	0	0	0	0	0	12	0	0	135	0	0	0	0	26	0	0	0	0	227	0
assemblage-712-891	94	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	69	0	148	12
assemblage-635-856	122	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	135	8
assemblage-412-358	16	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	2	0	0	0	0	0	28	0	148	5
assemblage-319-550	11	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	81	0	0	0	0	0	0	0	0	0	62	3
assemblage-259-333	24	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	80	5
assemblage-520-558	0	0	0	0	0	0	0	0	0	0	0	14	20	0	0	0	0	0	0	0	0	0	0	0	204	0	0	98	0	0	0	0	0	0	0	0	0	162	2
assemblage-160-196	0	0	0	0	0	8	0	10	30	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	22	62	11
assemblage-359-264	0	0	0	0	0	42	0	0	56	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	114	0	0	0	0	0	0	0	0	0	0	20
assemblage-520-549	0	0	0	0	0	0	0	0	0	0	0	69	8	0	0	0	0	0	0	0	0	0	0	0	64	0	0	165	0	0	0	0	19	0	0	0	0	173	2
assemblage-242-242	0	0	0	0	0	162	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	97	0	0	0	0	7
assemblage-929-680	6	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	86	1
assemblage-943-691	48	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	118	10
assemblage-305-132	0	0	0	0	0	0	0	0	70	2	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	9	11	7
assemblage-526-916	0	0	0	0	0	0	0	0	60	6	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	15	18
assemblage-358-789	0	0	0	0	0	0	0	0	0	0	0	64	15	0	0	0	0	0	0	0	0	0	0	0	13	0	0	111	0	0	0	0	45	0	0	0	0	251	1
assemblage-611-217	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	186	0	0	0	0	0	0	0	0	0	74	4
assemblage-670-392	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	291	0	0	0	0	0	0	0	0	0	78	6
assemblage-907-527	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	10	0	5
assemblage-358-786	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	223	0	0	0	0	8	0	0	0	0	114	8
assemblage-742-872	0	0	0	0	0	45	0	0	35	0	0	283	0	0	7	0	0	0	0	0	0	0	0	0	0	0	10	109	0	0	0	0	0	4	0	0	0	0	7
assemblage-627-458	0	0	0	0	0	9	0	10	23	0	0	259	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	29	85	2
assemblage-545-737	45	0	0	0	0	0	0	0	8	10	0	189	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	123	1
assemblage-606-238	21	0	0	0	17	0	0	0	0	0	0	58	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	28	0	0	106	0	0	0	0	106	1
assemblage-195-187	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	267	1
assemblage-171-608	0	0	0	0	12	0	0	0	0	0	0	93	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	22	0	0	54	0	0	0	0	71	4
assemblage-466-351	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-687-910	63	5	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	7	35	0	0	0	0	0	0	0	102	12
assemblage-209-176	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	238	0
assemblage-281-541	14	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	79	4
assemblage-762-878	26	0	0	0	0	72	0	0	47	0	0	116	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	84	99	9
assemblage-181-190	0	0	0	0	0	29	0	0	28	0	0	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	81	0	0	0	0	0	0	0	0	0	0	14
assemblage-168-953	0	0	0	0	0	0	0	0	0	0	0	28	32	0	0	0	0	0	0	0	0	0	0	0	4	0	0	189	0	0	0	0	25	0	0	0	0	222	0
assemblage-990-345	95	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	47	0	132	5
assemblage-549-750	7	0	0	0	0	0	0	0	33	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	117	5
assemblage-480-335	0	0	0	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-535-559	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	227	0	0	0	0	9	0	0	0	0	110	5
assemblage-183-166	0	0	0	0	0	6	0	13	20	0	0	316	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	22	48	0
assemblage-176-599	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	283	0	0	0	0	0	0	0	0	0	88	13
assemblage-924-289	13	0	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	6	0	0	0	0	0	6	0	0	0	92	0	0	0	0	0	0	0	0	0	79	3
assemblage-235-847	0	0	0	0	0	0	0	0	32	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	156	14
assemblage-298-582	22	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	27	0	0	0	0	0	7	0	186	10
assemblage-172-188	0	0	0	0	0	8	0	0	68	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	17	0	0	0	0	0	8	0	0	0	45	4
assemblage-299-556	16	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	7	0	0	0	0	0	8	0	0	0	107	0	0	0	0	0	0	0	0	0	75	7
assemblage-809-471	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	91	9
assemblage-183-592	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	252	0	0	0	0	0	0	0	0	0	61	8
assemblage-870-401	5	0	0	0	0	0	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	81	2
assemblage-299-553	25	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	20	0	0	0	0	0	12	0	211	3
