Assemblage_Name	431632-6941761-1	6693584-4-1	3-9977453-3	2-2357593-4	1-1-4	2933364-4-1	2976178-4-1	2-3999804-1	2-4-7622753	2-2357593-1867248	2-1384603-1	5176007-4-1	2-4852070-1	2-4-7637068	9930297-2-3865560	6485127-4-1	9930297-2-1	1318832-3-3	1174277-4-1	8211915-4-1	3-0-7175086	2-4-8849988	431632-4-1	9930297-5726981-1	2-4-1290511	4351367-4-1	2-4-7053825	5236710-3-3	2-2357593-9891387	2-6494642-1	2319089-2-2737568	1-1-9396325	431632-4-8221436	6537173-4-1	2-4-1	2-2357593-4641005	2-4-6038537	2-0-4	2-4-9624009	3-0-2	5104898-3-3	3-4420621-6746720	2-8312010-1	1-1-8704180	1-1-385077	2500405-4-1	2205227-4-1	2-4-2130542	6445165-3-3	1616801-1-4	2-7770630-4	6078667-4-1	8459814-2357593-1867248	431632-6117006-1	8412885-4-1	2319089-2-1	3-4420621-3	2-4-2292755	2-8331201-4	1890498-1-4
assemblage-198-177	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	24	0	0	0	0	0	0	0	0	0	0	0	98	0	0	88	0	27	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	8	0
assemblage-898-542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-942-233	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	37	0	0	0	0	0	165	0	10	0	0	10	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	19
assemblage-894-247	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	102	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5
assemblage-894-530	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-930-240	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	30	0	0	0	0	0	9	0	6	0	0	19	0	0	0	0	0	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	54	0	0	4
assemblage-411-344	0	0	0	0	0	26	0	0	0	0	0	0	0	0	14	0	0	0	0	38	0	0	26	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-673-417	0	0	0	0	0	61	0	0	0	14	0	0	0	0	0	0	0	0	0	7	0	0	16	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	7
assemblage-254-333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	9
assemblage-260-332	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	28	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-681-262	0	0	0	0	0	22	0	0	0	0	0	0	0	0	73	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	0	0	0	0	31	0	0	27	0	0	0	0	0	0	0	0	0	0	0	10	0	17
assemblage-925-280	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	7	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	15
assemblage-371-813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	414	0	11	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	30	0	16
assemblage-172-952	0	0	0	0	0	0	9	0	0	0	7	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	389	0	0	0	4	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-887-413	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	45	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	31	19	0	0	5
assemblage-333-235	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	20	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-296-570	0	0	0	0	0	16	0	0	0	0	0	0	0	0	19	0	0	0	0	36	0	0	16	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-292-563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5
assemblage-357-256	0	0	0	55	0	0	0	0	0	38	0	0	0	0	0	0	42	0	0	0	0	0	151	0	0	0	0	23	0	0	0	13	0	0	100	0	0	0	0	0	14	0	0	12	0	0	0	0	0	41	0	0	0	0	0	0	0	0	7	4
assemblage-897-536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-957-688	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	60	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	21	0	0	15
assemblage-344-340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	23	0	0	0	0	0	0	44	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	9	0	0	4
assemblage-340-239	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	35	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-928-253	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	54	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	27	0	0	17
assemblage-449-332	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	12
assemblage-261-238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	28	11	0	0	0	0	0	0	0	0	0	0	0	60	0	0	7
assemblage-363-786	0	0	0	0	0	6	13	0	0	0	21	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	361	0	0	0	24	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-279-115	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	136	0	0	0	0	31	0	0	0	0	0	31	116	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	106	0	0	7
assemblage-543-930	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	167	0	5	0	0	121	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	43	0	0	0	0	16	0	0	24
assemblage-629-460	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	19	0	0	0	0	116	0	0	0	0	0	0	71	0	0	23	0	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	52	0	38	7
assemblage-815-972	36	0	0	0	0	0	0	0	0	29	0	0	7	0	0	0	10	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	57	0	0	5
assemblage-597-662	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	115	0	0	0	0	0	94	0	0	0	0	7	0	0	3	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	33	17	0	0	13
assemblage-292-549	29	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	13	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	51	0	0	1
assemblage-631-459	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	15	0	0	0	0	102	0	0	0	0	0	0	80	0	0	9	0	12	14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	23	7
assemblage-353-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	31	0	0	0	0	0	0	24	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6	0	0	12
assemblage-293-129	0	0	0	22	0	0	0	0	0	43	0	0	0	0	0	0	33	0	0	0	0	0	99	0	0	0	0	35	0	0	0	0	0	16	122	0	0	0	0	0	14	0	0	0	0	0	0	0	0	4	0	0	0	0	0	42	23	0	43	4
assemblage-370-312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	31	0	0	0	0	0	0	41	0	0	0	0	363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	12
assemblage-929-253	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	32	0	0	0	0	0	0	0	11	0	0	5	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	62	0	0	6
assemblage-295-545	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	91	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3
assemblage-646-853	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	99	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	4
assemblage-280-126	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	31	6	0	0	0	0	137	0	0	0	0	115	0	0	0	0	0	8	105	8	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	41	0	0	0	0	13	0	0	18
assemblage-925-992	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	161	0	0	0	0	98	0	0	0	0	0	3	14	0	0	0	0	0	20	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	78	0	0	12
assemblage-196-186	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	17	0	0	0	0	0	0	0	0	0	0	0	84	0	0	111	0	20	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	6	0
assemblage-941-247	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	56	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	26	0	0	18
assemblage-882-392	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	69	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	26	14	0	0	4
assemblage-623-454	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	20	0	0	0	0	130	0	0	0	0	0	0	76	0	0	9	0	4	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	40	16
assemblage-621-440	0	0	0	66	8	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	165	8	0	0	0	0	0	0	0	0	0	81	12	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10
assemblage-898-394	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	8	48	0	0	0	0	0	180	0	18	0	0	9	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	7
assemblage-720-910	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	31	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-237-258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	43	5	0	0	0	0	0	0	0	0	0	0	0	59	0	0	7
assemblage-687-249	0	0	0	0	0	24	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	342	0	0	0	0	0	0	0	19	0	0	33	0	0	0	0	0	0	0	0	0	0	0	10	0	15
assemblage-642-861	38	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	15	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	20
assemblage-246-246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	45	10	0	0	0	0	0	0	0	0	0	0	0	64	0	0	3
assemblage-759-877	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	131	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	11	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	6
assemblage-759-874	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	139	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	10	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	7
assemblage-923-236	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	3	38	0	0	0	0	0	203	0	18	0	0	12	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	5
assemblage-280-565	9	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	30	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	6
assemblage-628-854	30	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	7	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	51	0	0	3
assemblage-710-473	0	0	0	0	0	20	0	0	0	12	0	0	0	12	15	0	0	0	0	18	0	0	17	0	0	0	0	0	0	0	0	0	12	0	340	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	13	0	13
assemblage-277-528	10	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	14	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	3
assemblage-328-328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-630-846	11	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	11	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	5
assemblage-190-596	0	6	0	0	0	6	0	0	0	19	0	0	0	0	0	0	0	0	0	14	0	0	33	0	0	0	9	0	0	0	0	0	30	0	376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-359-271	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	166	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	11	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	7
assemblage-985-351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	10
assemblage-597-671	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	72	0	0	0	0	0	39	0	0	0	0	61	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	38	124	0	0	10
assemblage-460-153	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	71	0	0	0	0	0	33	0	0	0	0	61	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	29	115	0	0	11
assemblage-684-472	0	0	0	0	0	56	0	0	0	16	0	0	0	0	0	0	0	0	0	10	0	0	15	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	3
assemblage-689-477	0	0	0	0	0	56	0	0	0	11	0	0	0	0	0	0	0	0	0	4	0	0	31	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	7
assemblage-308-566	0	0	0	0	0	25	0	0	8	0	0	0	0	0	18	0	0	0	0	25	0	0	12	0	0	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-471-340	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	10
assemblage-922-687	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	32	0	0	0	0	0	203	0	14	0	0	9	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	7
assemblage-910-1006	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	122	0	0	0	0	39	0	0	0	0	0	40	89	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	122	0	0	15
assemblage-774-471	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	119	0	0	0	0	32	0	0	0	0	0	0	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	48	0	0	19
assemblage-239-868	0	0	0	18	0	0	0	0	0	43	0	0	0	0	0	0	14	0	0	0	0	0	92	0	0	0	0	54	0	0	0	0	0	13	126	0	0	0	0	0	28	0	0	0	0	0	0	0	0	16	0	0	0	0	0	41	9	0	41	5
assemblage-543-757	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	106	0	0	0	0	0	79	0	0	0	0	8	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	57	23	0	0	13
assemblage-615-216	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	6	0	0	35	0	0	0	0	0	0	0	0	0	0	0	298	0	0	0	0	0	0	0	13	0	0	83	0	0	0	0	0	0	5	0	0	0	0	0	0	33
assemblage-352-230	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	3
assemblage-614-458	0	0	0	73	0	0	0	0	0	37	0	0	0	0	0	0	33	0	0	0	0	0	121	0	0	0	0	33	0	0	0	24	0	0	92	0	0	0	0	0	7	0	0	4	0	0	0	0	0	51	0	0	0	0	0	0	0	0	2	23
assemblage-614-459	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	25	0	0	0	0	107	0	0	0	0	0	0	61	0	0	16	0	7	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	24	9
assemblage-598-655	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	160	0	42	0	0	82	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	78	0	0	16
assemblage-336-223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	9
assemblage-787-982	6	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	14	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	3
assemblage-637-842	34	0	0	0	0	0	0	0	0	37	0	0	8	0	0	0	4	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	9
assemblage-912-277	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	8	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	6
assemblage-167-585	0	0	0	0	0	4	0	0	0	23	0	0	0	0	0	0	0	0	0	14	0	0	38	0	0	0	2	0	0	0	0	0	23	0	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-605-243	0	0	0	0	0	0	0	6	0	49	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	13
assemblage-498-521	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	103	0	0	0	0	0	80	0	0	0	0	6	0	0	12	0	0	5	125	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	45	28	0	0	12
assemblage-594-235	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-694-256	0	0	0	0	0	0	9	0	0	0	11	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	393	0	0	0	9	0	0	0	26	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	23
