Assemblage_Name	4190785-3-3	4-6128896-1	7046310-6128896-1	1-2-8014973	3-3-0	3732756-3-3	1-2-1070760	4-1623457-9463376	8092783-2-2	5099164-3-3	2-2-2	3-3-9975612	5099164-3-4585574	6644800-2-4	1-3200419-4	5099164-6027271-3	9120205-358908-2	2-358908-2	5462354-3-3	3-3-5088491	2-6089979-2	5099164-3-2804441	469667-3-3	779463-2-2	2-124689-2	5992486-358908-2	4-6128896-6760771	4-8496054-1	1-7261277-8014973	1-2-4	798089-6128896-9463376	4-3-3	4-6128896-9463376	2-9000280-2
assemblage-910-1006	0	0	0	0	85	0	0	0	0	107	15	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	32	104	0	44	2
assemblage-774-471	0	0	0	142	74	0	0	0	0	147	0	0	0	0	0	0	7	80	0	0	0	0	0	0	0	0	0	0	0	6	19	0	21	4
assemblage-239-868	0	14	0	0	23	0	0	0	0	89	23	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	111	28	0	18	0
assemblage-543-757	0	0	0	0	131	0	0	0	0	104	4	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	20	44	0	5	11
assemblage-615-216	0	0	0	8	29	0	0	0	0	418	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-352-230	0	0	0	22	61	0	0	0	0	235	7	0	0	0	0	22	0	29	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	5
assemblage-614-458	0	43	0	0	0	0	0	0	0	111	23	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	22	0	0	250	0	7	0	10
assemblage-614-459	0	89	0	0	84	0	0	0	0	30	62	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	7	0	0	20	67	37	87	1
assemblage-598-655	0	0	0	119	132	0	0	0	0	16	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	9	0	51	8
assemblage-336-223	0	0	0	6	66	0	0	0	0	268	0	0	0	0	0	3	0	35	0	0	0	0	0	0	0	0	0	0	0	0	85	0	28	9
assemblage-787-982	0	0	0	99	90	0	0	0	0	175	10	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	40	75	0	0	4
assemblage-637-842	0	0	0	40	98	8	0	0	0	196	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	95	0	28	6
assemblage-912-277	0	0	0	23	30	0	0	0	0	348	10	13	0	0	0	26	0	35	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	6
assemblage-167-585	0	0	0	24	82	0	0	0	0	332	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	6
assemblage-605-243	0	0	0	37	53	0	0	0	0	200	0	0	0	0	0	0	0	110	0	64	0	0	0	0	0	0	0	0	18	0	16	0	0	2
assemblage-498-521	0	0	0	0	130	0	0	0	0	103	7	0	12	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	24	45	0	0	12
assemblage-594-235	0	0	0	31	51	0	0	0	0	225	0	0	0	0	0	0	0	101	0	44	0	0	0	0	0	0	0	0	18	0	30	0	0	0
assemblage-694-256	0	0	0	0	19	0	0	0	0	366	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	42	0	0	0	0	46	0	0	5
assemblage-160-161	0	36	0	0	0	0	0	0	0	91	17	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	18	0	0	259	0	8	0	11
assemblage-904-260	0	0	0	25	46	0	0	0	0	342	0	16	0	0	0	24	0	34	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8
assemblage-206-182	0	355	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	94	8
assemblage-396-352	0	0	0	120	138	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	6
assemblage-178-601	0	0	0	7	64	0	0	0	0	264	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	4
assemblage-165-927	0	0	0	0	124	0	0	0	0	351	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-712-891	0	0	0	72	22	0	0	0	0	371	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	5
assemblage-635-856	0	0	0	31	36	0	0	0	0	337	0	10	0	0	0	31	0	36	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5
assemblage-412-358	0	0	0	30	67	0	0	0	0	222	0	0	0	0	0	0	0	103	0	38	0	0	0	0	0	0	0	0	14	0	25	0	0	1
assemblage-319-550	0	0	0	101	78	0	0	0	0	96	16	0	0	0	0	8	0	34	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	7
assemblage-259-333	0	0	0	6	82	0	0	0	0	253	0	0	0	0	0	6	0	34	0	0	0	0	0	0	0	0	0	0	0	0	87	0	28	4
assemblage-520-558	0	0	0	16	81	0	0	0	0	296	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-160-196	0	203	0	0	0	0	0	0	0	65	51	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	109	0	2	0	11
assemblage-359-264	0	0	0	0	72	0	0	0	0	103	80	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	54	0	1	8	4
assemblage-520-549	0	0	0	8	86	0	0	0	0	305	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	34	0	0	0	0	11	0	0	3
assemblage-242-242	0	0	0	0	69	0	11	0	0	218	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	128	0	4
