Assemblage_Name	1-0-410858	1-5978252-3	0-7504132-4	1-0-3	1-4-212462	1-0-6812816	5946425-0-4	6852504-9976079-4967873	1-4-1247072	2564129-0-2	1-480152-3	7257921-0-3	0-1-2	5068031-3908766-4	1-5089824-3	9168628-0-4967873	4006385-0-4	2564129-0-2382711	1-0-2256351	1-4019744-3	0-0-4	4006385-0-8065966	1-0-8698730	3-7418744-4967873	1-480152-4152208	1-0-9758369	3-0-2	3-9976079-4967873	7077988-0-4967873	1-4979783-3	0-0-8509390	4006385-276251-4	5068031-0-4	1-4-4	3-4-3	4006385-0-7033223	1-0-5140090	3-0-4967873	7732511-0-3	9986088-8663441-4	0-1163148-4	1-5893085-4	1-4-8298527	1-8253984-3
assemblage-357-256	0	0	0	245	0	0	0	0	0	75	8	0	62	0	0	0	0	0	0	6	38	0	0	0	0	0	29	0	0	0	0	0	0	5	22	0	0	0	0	0	0	0	0	10
assemblage-897-536	0	0	0	0	0	0	0	0	0	118	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	2
assemblage-957-688	0	0	0	101	0	0	0	0	0	4	0	0	0	0	0	0	198	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	146	0	5	0	17	0	0	0	0	0	7
assemblage-344-340	0	0	0	270	0	0	0	0	3	0	0	0	0	0	0	0	26	0	0	0	90	0	0	0	0	13	0	0	0	0	0	7	0	63	0	0	0	19	0	0	0	6	0	3
assemblage-340-239	0	0	0	59	0	0	0	0	0	10	0	0	0	0	0	0	169	0	0	0	21	0	0	0	0	69	0	0	0	0	0	0	0	111	0	0	0	32	0	0	0	11	11	7
assemblage-928-253	0	0	0	81	0	0	0	0	0	10	0	0	0	0	0	0	209	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	142	0	9	0	17	0	0	0	0	0	2
assemblage-449-332	0	0	0	199	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	9	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-261-238	0	0	0	261	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	13
assemblage-363-786	0	0	0	270	0	8	5	5	0	0	0	16	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	88	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-279-115	8	0	0	153	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	101	0	0	0	0	0	37	0	0	0	0	0	0	117	0	0	0	17	0	0	0	0	0	12
assemblage-543-930	0	0	0	134	0	0	0	0	0	21	0	0	31	0	0	0	0	0	0	0	47	0	0	0	0	0	137	0	0	0	0	0	0	115	0	0	0	9	0	0	0	0	0	6
assemblage-629-460	0	0	0	220	0	0	0	0	0	4	45	0	62	0	0	0	0	0	0	0	25	0	0	0	0	0	64	0	0	0	0	0	0	58	0	0	0	5	0	0	0	0	0	17
assemblage-815-972	0	0	0	89	0	0	0	0	0	72	0	0	0	0	0	0	91	15	0	0	108	0	0	0	0	9	0	0	0	0	0	0	0	74	0	0	0	29	0	0	0	0	0	13
assemblage-597-662	0	0	0	179	0	0	0	0	0	52	0	0	13	0	0	0	4	0	0	0	64	0	0	0	0	0	6	0	0	0	0	0	0	99	0	0	0	70	0	0	0	0	0	13
assemblage-292-549	0	0	0	98	0	0	0	0	0	70	0	0	0	0	0	0	55	40	0	0	118	0	0	0	0	6	0	0	0	0	0	0	0	74	0	0	0	27	5	0	0	0	0	7
assemblage-631-459	0	0	0	197	0	0	0	0	0	8	42	0	78	0	0	0	0	0	0	0	9	0	0	0	0	0	81	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	22
assemblage-353-336	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	71	0	0	0	0	18	0	0	0	0	0	9	0	90	0	0	0	8	0	0	0	4	0	5
assemblage-293-129	0	0	0	144	0	0	0	0	0	0	0	0	17	0	0	0	7	0	0	0	138	0	0	0	0	0	44	0	0	0	0	0	0	51	0	0	0	93	0	0	0	0	0	6
assemblage-370-312	0	0	0	276	0	0	0	0	5	0	0	0	0	0	0	0	23	0	0	0	61	0	0	0	0	15	0	0	0	0	0	3	0	93	0	0	0	16	0	0	0	5	0	3
assemblage-929-253	0	0	0	104	0	0	0	0	0	27	0	0	12	20	0	0	152	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	70	0	0	0	0	0	10
assemblage-295-545	0	0	7	86	0	0	0	0	0	69	0	0	0	0	0	0	49	0	0	0	39	0	0	0	0	63	0	0	0	0	0	0	0	133	0	0	0	45	0	0	0	0	0	9
assemblage-646-853	0	0	8	88	0	0	0	0	0	77	0	0	0	0	0	0	42	0	0	0	36	0	0	0	0	47	0	0	0	0	0	0	0	162	0	0	0	35	0	0	0	0	0	5
assemblage-280-126	0	0	0	143	0	0	0	0	0	29	0	0	31	0	0	0	0	0	0	0	51	0	0	6	0	0	135	0	0	0	0	0	0	88	0	0	0	9	0	0	0	0	0	8
assemblage-925-992	0	15	0	192	0	0	0	0	0	111	0	0	30	0	0	0	0	0	0	0	41	0	0	0	0	0	57	0	0	0	0	0	0	45	0	0	0	0	6	0	0	0	0	3
assemblage-196-186	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	259	46	0	0	0	0	0	0	0	0	11
assemblage-941-247	0	0	0	92	0	0	0	0	0	15	0	0	0	0	0	0	174	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	25	0	0	0	0	0	3
assemblage-882-392	0	0	0	102	0	0	0	0	0	5	0	0	0	0	0	0	178	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	151	0	8	0	23	0	0	0	0	0	4
assemblage-623-454	0	0	0	212	0	0	0	0	0	8	35	0	83	0	0	0	0	0	0	0	17	0	0	0	0	0	74	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	16
assemblage-621-440	0	0	0	202	0	0	0	0	0	35	17	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	99	5	0	0	0	0	0	0	0	0	18
assemblage-898-394	0	0	25	25	0	0	0	0	0	13	0	0	0	21	0	0	31	0	0	0	69	0	0	0	0	8	0	0	0	0	0	0	12	67	0	0	0	140	81	0	0	0	0	8
assemblage-720-910	0	0	0	68	0	0	0	0	0	4	0	0	0	0	0	0	194	0	0	0	12	0	0	0	0	73	0	0	0	0	0	0	0	105	0	0	0	22	0	0	0	11	9	2
assemblage-237-258	0	0	0	268	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	20
assemblage-687-249	0	0	0	356	0	0	8	0	0	0	0	0	0	0	0	0	14	0	0	0	58	0	0	0	0	0	0	13	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-642-861	0	0	0	91	0	0	0	0	0	68	0	0	0	5	0	0	82	34	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	32	9	0	0	0	0	10
assemblage-246-246	0	0	0	303	0	0	0	0	0	0	5	0	0	0	31	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	11
assemblage-759-877	0	0	0	124	0	0	0	0	0	34	0	0	0	0	8	0	0	0	0	0	255	0	0	0	0	0	66	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	8
assemblage-759-874	0	0	0	106	0	0	0	0	0	27	0	0	0	0	15	0	0	0	0	0	245	0	0	0	0	0	80	0	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	13
assemblage-923-236	0	0	30	28	0	0	0	0	0	7	0	0	0	20	0	0	40	0	0	0	69	0	0	0	0	17	0	0	0	0	0	0	4	75	0	0	0	140	67	0	0	0	0	3
assemblage-280-565	0	0	0	83	0	0	0	0	0	51	0	0	0	0	0	0	67	13	0	0	77	0	0	0	0	30	0	0	0	0	0	0	0	115	0	0	0	48	0	0	0	0	0	16
assemblage-628-854	0	0	0	90	0	0	0	0	0	57	0	0	0	0	0	0	86	30	0	0	108	0	0	0	0	11	0	0	0	0	0	0	0	71	0	0	0	34	7	0	0	0	0	6
assemblage-710-473	0	0	0	231	0	0	7	0	0	0	0	33	0	0	0	0	64	0	0	0	20	0	0	0	0	5	0	16	0	0	43	0	0	40	0	0	0	36	0	0	0	0	0	5
assemblage-277-528	0	0	0	130	0	0	0	0	0	30	0	0	0	0	0	0	78	8	0	0	35	0	6	0	0	72	0	0	0	0	0	0	0	52	0	0	0	69	0	0	0	0	0	20
assemblage-328-328	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	31	9	0	0	0	15	0	0	0	0	58	0	0	42	0	0	0	38	0	0	0	7	0	3
assemblage-630-846	0	0	0	113	0	0	0	0	0	49	0	0	0	0	0	0	92	6	0	0	33	0	8	0	0	68	0	0	0	0	0	0	0	47	0	0	0	77	0	0	0	0	0	7
assemblage-190-596	0	0	0	208	0	0	0	0	0	0	0	65	0	0	0	0	25	0	0	0	25	0	0	0	0	0	0	0	0	0	35	0	0	54	0	0	0	78	0	0	0	0	0	10
assemblage-359-271	0	0	0	109	0	0	0	0	0	34	0	0	0	0	11	0	0	0	0	0	247	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-985-351	0	0	0	71	0	0	0	0	0	56	0	0	0	0	0	0	32	12	0	0	172	0	0	0	0	118	0	0	0	0	0	0	0	30	0	0	0	8	0	0	0	0	0	1
assemblage-597-671	0	0	0	68	0	0	0	0	0	57	0	0	9	0	0	0	79	0	0	0	194	0	0	0	0	0	12	0	0	0	0	0	0	8	0	6	0	60	0	0	0	0	0	7
assemblage-460-153	0	0	0	71	0	0	0	0	0	54	0	0	0	0	0	0	93	0	0	0	178	0	0	0	0	0	9	0	0	0	0	0	0	7	0	0	0	71	7	0	0	0	0	10
assemblage-684-472	0	0	0	288	0	0	0	0	0	0	0	7	0	0	0	0	82	0	0	0	0	0	0	0	0	3	0	50	0	0	10	0	0	17	0	0	0	39	0	0	0	0	0	4
assemblage-689-477	0	0	0	278	0	0	0	0	0	0	0	9	0	0	0	0	81	0	0	0	0	0	0	0	0	5	0	49	0	0	12	0	0	19	0	0	0	41	0	0	0	0	0	6
assemblage-308-566	0	0	0	174	0	0	0	0	0	7	0	0	0	0	0	0	137	0	0	0	67	0	0	0	0	32	0	0	0	0	39	0	0	26	0	0	0	15	0	0	0	0	0	3
assemblage-471-340	0	0	0	201	0	0	0	0	0	0	270	0	0	0	0	0	0	0	0	11	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-922-687	0	0	18	23	0	0	0	0	0	8	0	0	0	16	0	0	43	0	0	0	75	0	0	0	0	5	0	0	0	0	0	0	0	60	0	0	0	165	79	0	0	0	0	8
assemblage-910-1006	12	0	0	145	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	116	0	0	0	0	0	31	0	0	0	0	0	0	115	0	0	0	18	0	0	0	0	0	7
assemblage-774-471	0	0	0	107	0	0	0	0	0	94	0	0	0	0	0	0	44	0	4	0	134	0	0	0	0	60	0	0	0	0	0	0	0	23	0	0	0	13	12	0	0	0	0	9
assemblage-239-868	0	0	0	153	0	0	0	0	0	0	0	0	9	0	0	0	4	0	0	0	149	0	0	0	0	0	47	0	0	0	0	0	0	46	0	0	0	86	0	0	0	0	0	6
assemblage-543-757	0	0	0	175	9	0	0	0	0	41	0	0	17	0	0	0	0	0	0	0	64	0	0	0	0	0	10	0	0	0	0	0	0	112	0	0	0	66	0	0	0	0	0	6
assemblage-615-216	0	0	0	278	0	0	17	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	21
assemblage-352-230	0	0	0	72	0	0	0	0	0	6	0	0	0	0	0	0	140	34	0	0	94	0	0	0	0	31	0	0	0	0	0	0	0	104	0	0	0	17	0	0	0	0	0	2
assemblage-614-458	0	0	0	199	0	0	0	0	0	92	9	0	83	0	0	0	0	0	0	4	44	0	0	0	0	0	31	0	0	0	0	0	0	6	27	0	0	0	0	0	0	0	0	5
assemblage-614-459	0	0	0	203	0	0	0	0	0	10	39	0	86	0	0	0	0	0	0	0	22	0	0	0	0	0	66	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	14
assemblage-598-655	0	0	0	191	0	0	0	0	0	92	0	0	28	11	0	0	0	0	0	0	5	0	0	0	0	0	26	0	0	0	0	0	31	64	0	0	0	7	42	0	0	0	0	3
assemblage-336-223	0	0	0	101	0	0	0	0	0	51	0	0	0	0	0	0	19	12	0	0	152	0	0	0	0	127	0	0	0	0	0	0	0	31	0	0	0	4	0	0	0	0	0	3
assemblage-787-982	0	0	0	122	0	0	0	0	0	41	0	0	0	0	0	0	87	12	0	0	38	0	11	0	0	69	0	0	0	0	0	0	0	38	0	0	3	74	0	0	0	0	0	5
assemblage-637-842	0	0	0	93	0	0	0	0	0	73	0	0	0	0	0	0	72	35	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	44	12	0	0	0	0	12
assemblage-912-277	0	0	0	25	0	0	0	0	0	29	0	0	0	0	0	0	135	0	0	0	140	0	0	0	0	9	0	0	0	0	0	0	0	130	0	0	0	24	0	0	0	0	0	8
assemblage-167-585	0	0	0	208	0	0	0	0	0	0	0	76	0	0	0	0	39	0	0	0	24	0	0	0	0	0	0	0	0	0	46	0	0	33	0	0	0	63	0	0	0	0	0	11
assemblage-605-243	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	60	0	0	0	0	39	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	4
assemblage-498-521	0	0	0	183	8	0	0	0	0	42	0	0	14	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	82	0	0	0	0	0	10
assemblage-594-235	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	57	0	0	0	0	32	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	6
assemblage-694-256	0	0	0	286	0	8	10	11	0	0	0	15	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	64	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-160-161	0	0	0	231	0	0	0	0	0	73	9	0	57	0	0	0	0	0	0	13	56	0	0	0	0	0	29	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	7
assemblage-904-260	0	0	0	17	0	0	0	0	0	20	0	0	0	0	0	0	142	0	0	0	126	0	0	0	0	10	0	0	0	0	0	0	0	151	0	0	0	25	0	0	0	0	0	9
assemblage-206-182	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	283	37	0	0	0	0	0	0	0	0	7
assemblage-396-352	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	81	0	0	0	0	7	0	0	0	0	0	7	0	68	0	0	0	14	0	0	0	6	0	10
assemblage-178-601	0	0	0	255	0	0	0	0	0	0	0	34	0	0	0	0	54	0	0	0	28	0	0	0	0	0	0	0	0	0	65	0	0	37	0	0	0	21	0	0	0	0	0	6
assemblage-165-927	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	19	0	0	4	0	0	19	0	0	0	55	0	0	0	0	0	8
assemblage-712-891	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	100	0	0	0	0	64	0	0	17	0	0	0	0	50	0	0	0	4	0	0	0	0	0	12
assemblage-635-856	0	0	0	14	0	0	0	0	0	21	0	0	0	0	0	0	121	0	0	0	136	0	0	0	0	11	0	0	0	0	0	0	0	164	0	0	0	26	0	0	0	0	0	7
assemblage-412-358	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	74	0	0	0	0	28	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	10
assemblage-319-550	0	0	6	90	0	0	0	0	0	89	0	0	0	0	0	0	47	0	0	0	24	0	0	0	0	66	0	0	0	0	0	0	0	128	0	0	0	47	0	0	0	0	0	3
assemblage-259-333	0	0	0	84	0	0	0	0	0	72	0	0	0	0	0	0	27	11	0	0	147	0	0	0	0	121	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	8
assemblage-520-558	0	0	0	338	0	0	8	0	0	0	0	0	0	0	0	0	20	0	0	0	66	0	0	0	0	0	0	15	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-160-196	0	0	0	194	0	0	0	0	0	25	23	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	100	8	0	0	0	0	0	0	0	0	14
assemblage-359-264	0	0	0	121	0	0	0	0	0	34	0	0	0	0	9	0	0	0	0	0	256	0	0	0	0	0	67	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	7
assemblage-520-549	0	0	0	327	0	0	8	0	0	0	0	8	0	0	0	0	26	0	0	0	43	0	0	0	0	0	0	36	0	0	19	0	0	0	0	0	0	22	0	0	0	0	0	11
assemblage-242-242	0	0	0	309	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	7
assemblage-929-680	0	0	0	90	0	0	0	0	0	44	0	0	15	15	0	0	128	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	83	0	0	0	0	0	13
assemblage-943-691	0	0	19	34	0	0	0	0	0	10	0	0	0	20	0	0	50	0	0	0	76	0	0	0	0	8	0	0	0	0	0	0	0	54	0	0	0	133	80	0	0	0	0	16
assemblage-305-132	11	0	0	150	0	0	0	0	0	4	0	0	39	0	0	0	0	0	0	0	94	0	0	0	0	0	49	0	0	0	0	0	0	131	0	0	0	20	0	0	0	0	0	2
assemblage-526-916	7	0	0	160	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	114	0	0	0	0	0	47	0	0	0	0	0	0	96	0	0	0	12	0	0	0	0	0	9
assemblage-358-789	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	22	0	0	8	0	0	16	0	0	0	67	0	0	0	0	0	9
assemblage-611-217	0	0	0	235	0	0	0	0	0	0	0	45	0	0	0	0	50	0	0	0	48	0	0	0	0	0	0	0	0	0	57	0	0	39	0	0	0	21	0	0	0	0	0	5
assemblage-670-392	0	0	0	235	0	0	26	0	0	0	0	0	0	0	0	0	123	0	0	0	5	0	0	0	0	10	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	14
assemblage-907-527	0	0	0	0	0	0	0	0	0	109	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	3
assemblage-358-786	0	0	0	418	0	0	9	0	0	0	0	11	0	0	0	0	17	0	0	0	21	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-742-872	0	0	0	97	0	0	0	0	0	34	0	0	0	0	6	0	0	0	0	0	250	0	0	0	0	0	92	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	0	6
assemblage-627-458	0	0	0	207	0	0	0	0	0	22	15	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	11	0	0	0	106	6	0	0	0	0	0	0	0	0	6
assemblage-545-737	0	0	0	70	0	0	0	0	0	4	0	0	48	0	0	0	107	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	45	22	0	0	0	0	18
assemblage-606-238	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	37	8	0	0	0	16	0	0	0	0	70	0	0	42	0	0	0	41	0	0	0	0	0	7
assemblage-195-187	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	245	47	0	0	0	0	0	0	0	0	5
assemblage-171-608	0	0	0	252	0	0	0	0	0	0	0	8	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	74	0	0	13	0	0	16	0	0	0	57	0	0	0	0	0	12
assemblage-466-351	0	0	0	202	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	16	13	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-687-910	0	0	0	74	0	0	0	0	0	16	0	0	0	0	0	0	121	32	0	0	96	0	0	0	0	34	0	0	0	0	0	0	0	104	0	0	0	23	0	0	0	0	0	0
assemblage-209-176	0	0	0	0	0	0	0	0	0	5	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	252	48	0	0	0	0	0	0	0	0	2
assemblage-281-541	0	0	0	130	0	0	0	0	0	36	0	0	0	0	0	0	99	10	0	0	39	0	17	0	0	64	0	0	0	0	0	0	0	35	0	0	0	62	0	0	0	0	0	8
assemblage-762-878	0	0	0	198	0	0	0	0	0	9	47	0	90	0	0	0	0	0	0	0	13	0	0	0	0	0	67	0	0	0	0	0	0	58	0	0	0	9	0	0	0	0	0	9
