Assemblage_Name	4719486-2-4	1687261-0-1002990	1-0-0	4516298-6332063-0	4-2-2396106	4-2-2241289	4099312-0-1002990	6984742-0-1002990	3-4-4	4875057-2-4	3312714-0-0	6866445-4-4	8771985-0-1002990	3-4-8471988	1-0-806143	1-5944926-0	0-1-2052427	4516298-4-0	7961240-4-0	0-6559865-6409054	1-0-7474530	4516298-4-152506	1-0-9139664	1-916113-1002990	1-5491576-0	0-1-6409054	4-2-4	0-1-5751737	4246693-4-0	1-0-8097017	1-0-1002990	4516298-6119732-0	765562-2-4	4516298-3826494-0	4516298-4-5345766	8771985-0-301016	0-1-4474401	1-8968032-0	3271942-0-1002990
assemblage-631-459	0	0	41	0	0	0	0	0	169	0	5	0	0	0	0	0	0	29	0	0	0	0	0	0	0	148	105	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-353-336	0	0	167	0	0	0	0	0	0	0	0	0	60	0	0	0	0	16	0	0	36	0	0	0	0	31	144	0	0	0	44	0	0	0	0	0	0	0	2
assemblage-293-129	0	0	75	0	0	0	0	0	51	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	100	89	0	0	0	82	0	0	0	0	0	0	0	8
assemblage-370-312	0	0	146	0	0	0	0	0	0	0	0	0	80	0	0	0	0	25	0	0	30	0	0	0	0	48	142	0	0	0	26	0	0	0	0	0	0	0	3
assemblage-929-253	31	0	59	20	0	0	0	0	38	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	11	140	0	0	0	75	0	0	0	0	0	0	0	2
assemblage-295-545	5	0	199	0	0	0	0	0	0	0	0	0	34	0	0	0	0	50	0	0	0	0	0	0	0	37	32	0	0	0	138	0	0	0	0	0	0	0	5
assemblage-646-853	12	0	201	0	0	0	0	0	0	0	0	0	23	0	0	0	0	35	0	0	0	0	0	0	0	31	32	0	0	0	156	0	0	0	0	0	0	0	10
assemblage-280-126	0	0	17	0	0	0	0	0	89	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	199	96	0	0	0	20	0	0	0	0	0	0	0	13
assemblage-925-992	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	180	92	0	0	0	28	0	0	0	0	0	0	0	13
assemblage-196-186	0	0	0	0	12	0	0	0	92	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	243	0	24	0	0	0	0	0	0	0	0	0	2
assemblage-941-247	46	0	24	21	0	0	0	0	0	0	0	0	31	0	0	0	0	10	0	0	0	0	0	0	0	45	113	0	0	0	200	0	0	0	0	0	0	0	10
assemblage-882-392	43	0	19	32	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	59	80	0	0	0	225	0	0	0	0	0	0	0	8
assemblage-623-454	0	0	36	0	0	0	0	0	163	0	9	0	0	0	0	7	0	41	0	0	0	0	0	0	0	129	108	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-621-440	0	0	140	0	0	0	0	0	65	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	74	26	0	0	0	110	0	0	0	0	0	0	0	4
assemblage-898-394	44	0	44	61	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	165	0	0	0	77	7	0	0	0	0	0	0	10
assemblage-720-910	0	0	158	7	0	0	0	0	0	0	0	0	93	0	0	0	0	128	0	0	16	0	0	0	0	27	34	0	0	0	32	0	0	0	0	0	0	0	5
assemblage-237-258	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	0	0	0	0	0	0	0	0	0	0	2	0	9
assemblage-687-249	0	0	110	0	0	0	0	0	0	0	0	0	61	0	0	0	0	25	0	0	0	0	0	0	0	52	108	8	0	0	88	0	0	45	0	0	0	0	3
