Assemblage_Name	2-4078699-2	7602271-2-2	6709151-7660565-4	6513896-8467996-4	7292763-8467996-8378071	540038-2-8971191	2-4-1707631	7292763-8779373-4	1517970-7660565-4	9707862-8467996-4	4232838-8467996-99115	3-3-1	4232838-2-4	4565442-2-2	3733135-2-2	3612702-2-2	3-5746785-3	49099-8467996-4	2-2-4685576	8474052-2-2	3-4665155-3	2-2-1	2-2-2	2-3411129-2	4536157-8467996-4	49099-9877589-4	540038-2-2	2-2-4363093	4232838-8467996-9451680	7292763-1274421-4	2706811-2-2	2655209-8467996-4	2-2-3300627	6386901-5746785-3	4275176-8467996-4	0-2-4	2-1702440-2	2-5202852-2	4232838-8467996-218552	2527240-8467996-4	49099-8467996-130880	1517970-6214141-4	684144-0-3	2-4-4	4232838-8467996-4	2-9093244-2	3-0-3	3532746-2-2	9270764-8467996-4	4232838-8467996-7808962	6386901-5746785-6743620	2-4-6344129	4232838-8467996-3192788	4232838-7587508-9673481	1517970-8467996-4	4232838-8791794-4	2441851-2-2	3-2339912-3	3612702-7186162-2	7292763-3349085-4	9767080-8467996-4	2-2-2682712	8740424-8467996-4	7292763-8467996-4	1967878-2-2	9755788-2-2	5017891-8467996-4	2-4-8236986	2-2-706455	7292763-9455404-4	2-2-2840087	3-95581-3	6451700-2-2	4232838-1289386-3429306	2-2-2910358	4232838-7525908-4
assemblage-898-394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	29	13	0	0	0	0	0	0	94	77	8	0	0	0	11	0	20	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-720-910	0	0	11	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-237-258	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	88	0	0	0	0	0	0	0	135	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	14	0	0	0	9
assemblage-687-249	0	0	0	0	0	0	0	0	17	0	32	0	0	0	0	0	0	54	0	0	0	0	32	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	4	0	0	0	0	0	7
assemblage-642-861	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	8	200	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-246-246	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	85	0	0	0	0	0	0	0	152	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	18	0	0	0	5
assemblage-759-877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	56	0	45	20	0	0	0	0	0	0	73	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	11
assemblage-759-874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	73	0	64	29	0	0	0	0	0	0	56	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	8
assemblage-923-236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	41	11	0	0	0	0	0	0	98	87	10	0	0	0	6	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-280-565	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	21	214	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	32
assemblage-628-854	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	6	0	0	0	0	0	6	0	0	9	0	0	0	0	2	236	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-710-473	0	0	0	0	0	0	0	0	19	0	15	0	0	0	0	0	0	39	0	0	0	0	70	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	5	0	0	0	0	0	10
assemblage-277-528	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-328-328	0	0	0	0	0	0	0	0	12	0	56	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	11	0	12
assemblage-630-846	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-190-596	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	5	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-359-271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	68	0	47	38	0	0	0	0	0	0	50	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	10
assemblage-985-351	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	8	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-597-671	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	235	13	0	0	0	0	0	0	0	0	0	21	0	0	65	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-460-153	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	222	6	0	0	0	0	0	0	0	0	0	18	0	0	66	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	10	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-684-472	0	0	0	0	0	0	0	0	7	0	44	0	0	0	0	0	0	0	0	0	0	0	23	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-689-477	0	0	0	0	0	0	0	0	7	0	54	0	0	0	0	0	0	0	0	0	0	0	32	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-308-566	0	0	0	0	0	0	0	0	12	0	15	0	0	0	0	0	0	0	0	0	0	0	84	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-471-340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	51	6	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	10
assemblage-922-687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	29	15	0	0	0	0	0	0	100	77	6	0	0	0	2	0	8	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-910-1006	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	27	0	0	45	5	0	0	0	0	0	0	83	66	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-774-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	77	132	2	0	0	0	0	0	27	0	23	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-239-868	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	34	0	9	136	0	0	0	0	0	0	16	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	30
assemblage-543-757	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	18	53	0	0	0	0	0	0	5	29	40	0	0	0	2	0	5	0	0	67	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-615-216	0	0	0	0	24	0	0	0	60	0	0	0	0	0	0	0	0	17	0	0	0	0	73	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-352-230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	13	0	15
assemblage-614-458	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	17	0	0	0	0	0	357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	55	7	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-614-459	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-598-655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	0	0	266	0	0	0	0	0	0	0	46	0	5	0	0	0	0	0	0	0	0	0	0	96	8	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	26
assemblage-336-223	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	15	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-787-982	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-637-842	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	13	0	0	0	0	0	200	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-912-277	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	29	0	14	0	0	0	0	0	26	174	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-167-585	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-605-243	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	107	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-498-521	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	20	66	0	0	0	0	0	0	0	29	34	0	0	0	7	0	8	0	0	69	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-594-235	0	0	0	0	0	0	0	0	50	0	8	0	0	0	0	0	0	0	0	0	0	0	27	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	117	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-694-256	0	0	0	36	0	0	0	16	31	0	0	0	0	0	0	0	0	39	0	0	0	0	72	0	16	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-160-161	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	27	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	43	10	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-904-260	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	21	0	12	0	0	0	0	0	22	189	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-206-182	103	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	10	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-396-352	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	16	0	0	0	0	0	25
assemblage-178-601	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	143	0	0	0	0	50	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	92	0	0	0	0	0	41	0	0	0	8	0	0
assemblage-165-927	0	0	0	0	0	0	0	0	24	0	6	0	0	0	0	0	0	16	0	0	0	0	16	0	113	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-712-891	0	0	0	0	0	0	0	0	6	21	44	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-635-856	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	28	0	18	0	0	0	0	0	21	184	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-412-358	0	0	0	0	0	0	0	0	58	0	6	0	0	0	0	0	0	0	0	0	0	0	29	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	111	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-319-550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	22	5	0	0	0	0	0	0	8	334	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-259-333	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	8	0	0	0	0	65	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-520-558	0	0	0	0	0	0	0	0	18	0	44	0	0	0	0	0	0	51	0	0	0	0	44	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	5	0	0	0	0	0	7
assemblage-160-196	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	107	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	9
assemblage-359-264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	69	0	46	22	0	0	0	0	0	0	53	65	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	8
assemblage-520-549	0	0	0	8	0	0	0	0	36	0	25	0	0	0	0	0	0	40	0	0	0	0	88	0	83	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-242-242	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	90	0	0	0	0	0	0	0	135	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	13	0	0	0	7
assemblage-929-680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	38	4	0	0	0	0	0	23	140	0	0	0	0	0	0	61	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-943-691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	29	6	0	0	0	0	0	0	94	95	10	0	0	0	21	0	11	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-305-132	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	27	0	0	45	4	0	0	0	0	0	0	80	56	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	15
assemblage-526-916	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	35	0	0	43	0	0	0	0	0	0	0	105	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-358-789	0	0	0	0	0	0	0	0	6	0	10	0	0	0	0	0	0	8	0	0	0	0	24	0	96	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-611-217	0	0	0	0	0	0	0	0	15	0	5	0	0	0	0	0	0	129	0	0	0	0	41	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	30	0	0	0	14	0	10
assemblage-670-392	0	0	0	0	23	0	0	0	66	0	0	0	0	0	0	0	0	12	0	0	0	0	70	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-907-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-358-786	0	0	0	0	0	0	0	0	89	0	29	0	0	0	0	0	0	40	0	0	0	0	242	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-742-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	50	0	52	27	0	0	0	0	0	0	71	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	9
assemblage-627-458	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	97	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	11
assemblage-545-737	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	13	0	34	41	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-606-238	0	0	0	0	0	0	0	0	25	0	51	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	16	3	9
assemblage-195-187	78	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	11	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-171-608	0	0	0	0	0	0	0	0	3	0	55	0	0	0	0	0	0	0	0	0	0	0	34	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-466-351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	51	10	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	4
assemblage-687-910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	25	0	15
assemblage-209-176	113	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	21	291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
assemblage-281-541	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	39	134	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-762-878	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	307	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	117	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-181-190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	65	0	37	26	0	0	0	0	0	0	47	77	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	18
assemblage-168-953	0	0	0	29	0	0	0	12	36	0	0	0	0	0	0	0	0	40	0	0	0	0	85	0	9	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-990-345	0	0	0	0	0	0	0	0	8	21	63	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	11
