Assemblage_Name	1110849-4-0	0-4-4930985	5986184-4-0	7904061-1-3	3306704-1-3	5494807-7521637-0	2-5250855-0	3-1-8515617	3-3-0	4601972-3-0	3-1721697-3	2-8076932-0	4-1-3	2-4-7186206	5494807-3-1131494	3559308-1-3	2-1136495-8534627	6229050-4-0	3-9005352-3	0-4-4	0-4-3274669	4-9036646-3	2-4-867170	3474843-1-3	3-1-5932513	2-4-0	3140628-4-0	5494807-4437588-0	2270174-1-3	2-6068192-3	3-1-3	4-4320202-3	2-1894221-0	4-2417657-3	3784590-4-0	2-7455116-0	5494807-3-6750971	5494807-3-0	4363230-4-0	4134528-4-4	6492859-3-0	2-1-3	8294508-1-3	6593648-4-0	6593648-5844265-0	3-2147381-3	5494807-3-6288621	2-4-8534627	4-1-8252010	6593648-4-4844480	9269794-1-3	4703921-3-0	1039348-4-0
assemblage-178-601	0	0	0	0	0	0	0	0	0	0	0	0	147	0	12	0	0	0	0	0	0	0	0	17	0	91	0	0	0	0	51	75	0	0	0	0	0	61	0	0	0	0	0	35	0	0	0	0	0	0	4	0	7
assemblage-165-927	0	0	0	0	0	9	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	73	8	0	0	0	33	9	0	0	0	0	0	196	0	0	0	0	0	71	21	0	0	0	0	0	0	0	6
assemblage-712-891	0	0	0	21	0	0	0	0	0	36	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	4	0	245	0	0	0	0	0	0	38	0	0	0	0	0	21	0	0	0	0	0	0	0	0	8
assemblage-635-856	0	0	0	7	25	0	6	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	35	0	0	0	0	0	0	66	0	0	0	0	0	48	0	0	0	0	0	0	0	0	5
assemblage-412-358	0	0	0	0	0	0	0	0	0	25	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	38	0	8	0	0	72	0	0	0	0	0	0	28	0	0	0	0	0	55	0	0	0	0	0	0	0	0	16
assemblage-319-550	0	0	0	36	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	37	0	0	0	0	0	0	177	0	0	3	0	0	35	0	0	0	0	0	0	0	0	4
assemblage-259-333	0	0	0	21	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	61	0	0	0	0	0	163	0	0	0	0	0	0	0	0	10
assemblage-520-558	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	9	101	0	0	0	0	0	39	0	0	0	0	0	17	0	0	0	0	0	0	0	0	14
assemblage-160-196	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	172	0	0	23	0	0	33	0	0	0	0	69	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-359-264	0	4	0	0	0	0	0	0	8	0	0	0	109	0	0	0	0	0	0	112	5	0	0	0	0	0	0	0	0	62	70	0	0	0	0	0	0	108	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3
