Assemblage_Name	0-0-5027680	3-1193437-0	1-0-4	3-3-0	3-3-2	1-4-410103	1-0-9900096	7412412-0-0	1781437-3-0	4-2567890-0	1-0-2571527	4-0-788356	1-0-2861031	1-3503475-4	4-0-0	7432143-3-0	3-3-9264893	0-0-1	1-6775434-4	3-7698103-0	4-9320158-0	1-9145809-4	3-8488337-0	953587-3-0	1062089-0-0	1023189-0-0	4-0-4966820	1-4-4	1-1758834-4	3-3-2357802	3-4-3	1-0-6613978	4078030-0-4	6089465-3-0
assemblage-242-242	0	0	17	437	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-929-680	0	0	140	145	23	3	0	0	0	0	0	0	0	0	67	0	0	0	0	0	57	0	0	17	0	0	0	0	0	0	41	0	0	7
assemblage-943-691	0	0	244	59	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-305-132	0	0	196	86	0	37	0	0	0	0	0	0	0	0	108	0	0	18	0	0	18	0	0	0	0	0	0	17	0	0	19	0	0	1
assemblage-526-916	0	0	199	90	0	54	0	0	0	0	0	0	0	0	89	0	0	15	0	0	14	0	0	0	0	0	0	10	0	0	24	0	0	5
assemblage-358-789	0	0	71	297	0	0	0	0	0	0	42	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	10
assemblage-611-217	0	0	149	218	0	0	0	0	0	0	19	0	0	0	15	0	0	0	0	25	0	0	0	0	0	0	0	0	11	0	61	0	0	2
assemblage-670-392	0	0	199	221	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	7	0	0	1
assemblage-907-527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	133	0	0	0	0	0	0	11	0	0	50	0	0	3
assemblage-358-786	0	0	101	296	0	0	0	0	0	0	0	0	8	0	58	0	0	0	15	0	0	0	0	0	0	0	0	0	9	0	4	0	0	9
assemblage-742-872	0	0	75	285	0	0	0	0	0	0	0	6	0	0	67	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	15	0	0	9
assemblage-627-458	0	0	48	13	0	0	0	0	0	0	0	0	0	0	121	0	0	7	0	0	79	0	0	0	0	0	0	55	0	0	168	6	0	3
assemblage-545-737	0	0	189	60	12	6	0	0	0	0	0	0	0	0	48	0	0	30	0	0	66	0	0	9	0	0	0	9	0	0	69	0	0	2
assemblage-606-238	0	0	86	129	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	2
assemblage-195-187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	10	0	0	0	0	0	0	256	0	0	190	0	0	0
assemblage-171-608	0	0	72	205	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	3
