Assemblage_Name	4-0-4140762	1-1-1	7386993-9325767-0	0-4563939-564943	4-1484877-0	4-0-8205579	251270-1-1	4-1-7618529	0-6554524-4	0-0-7098075	0-6554524-6989085	7386993-0-0	2924522-0-0	4-1-4	4-0-3186675	51023-4563939-564943	4-9616350-7095072	6146344-0-0	4-0-8294017	7429958-3-1	2-2-6290017	7386993-1555804-0	4-0-5755496	3-9678830-5705038	3563672-1-4	2158749-0-4	4-855217-2	9145626-0-0	4-0-0	4-0-979578	4-1-4603217	4-1-7095072	0-0-4	4362213-0-0	4-1-1163146	7666902-2-6290017	4227388-0-979578	3219171-0-0	4-1524340-0	3-9678830-8825763	2923571-0-789714	9748590-0-789714	2588763-4563939-564943	7225620-9684505-0	0-4563939-5431950	1709325-0-0	4-2-2	7225620-0-0	0-0-606052	4-9059184-4	4-0-7709253	4389351-1-4	4-0-789714	3-4371639-1	1-1-7926435	791507-0-4	0-1063087-4	7869756-0-0	4-1-6623292	4919911-0-4	5056300-0-4	6799739-0-4	3-9678830-1	3292319-0-0	9929560-9678830-1	4128305-0-0	8869967-1-4
assemblage-612-218	0	0	0	62	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	3	26	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	222	0	0	0	10
assemblage-525-913	0	0	0	31	0	40	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	22	0	0	0	0	0	134	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	82	0	0	0	10
assemblage-164-933	0	0	0	208	0	0	0	0	52	0	0	20	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	40	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	60	0	0	0	11
assemblage-470-127	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	7	0	0	0	0	202	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	61	0	0	0	10
assemblage-257-856	0	0	0	35	0	19	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	12	0	0	0	0	0	220	4	0	0	77	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0	0	12	0	0	12	0	0	0	0	0	0	0	0	0	46	0	0	0	5
assemblage-782-467	0	0	0	83	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	139	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-540-938	0	0	0	42	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	5	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-477-336	0	6	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	5
assemblage-370-281	0	25	0	13	0	0	0	0	0	0	0	0	0	53	0	0	0	0	10	0	0	0	14	0	0	0	0	0	175	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	10	0	0	21	0	24	0	0	0	0	0	0	0	79	0	0	0	10
assemblage-672-407	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	44	0	0	0	9
assemblage-928-1006	0	0	0	31	0	28	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	40	0	0	0	0	0	114	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	82	0	0	0	8
assemblage-250-872	0	0	0	38	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	3
assemblage-510-572	0	0	0	99	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	119	0	0	0	0
assemblage-673-388	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	9	0	0	0	183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	52	0	0	0	8
assemblage-288-575	0	0	0	139	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	36	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	16	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	12
assemblage-356-329	0	0	0	143	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	6	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	13
assemblage-935-1004	0	0	0	34	0	37	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	24	0	0	0	0	0	123	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	85	0	0	0	6
assemblage-988-336	0	0	0	21	0	0	0	27	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	6	68	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	16	0	0	0	0	0	0	0	0	0	130	0	0	0	3
assemblage-344-220	0	0	0	66	0	0	0	0	0	0	0	161	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	35	20	0	0	0	0	0	0	0	0	0	0	0	7	0	0	41	0	0	0	8	0	0	0	0	0	0	29	0	0	0	56	0	0	0	10
assemblage-352-266	0	4	0	27	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	32	0	0	0	0	0	0	0	0	0	11	0	0	0	12
assemblage-261-343	0	0	0	156	0	0	0	5	0	0	0	61	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	6	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	13
assemblage-793-991	0	0	0	126	0	0	0	0	0	0	0	16	0	37	0	0	0	0	0	0	0	0	0	10	0	0	0	0	132	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	4	0	0	46	0	0	0	59	17	0	0	0	0	0	0	0	0	0	15	0	0	0	7
assemblage-689-249	0	0	0	75	0	0	0	0	53	0	36	33	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	54	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	8	0	30	0	0	0	6
assemblage-923-976	0	0	0	19	0	46	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	29	0	0	0	0	0	114	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	20	0	0	0	0	0	0	0	0	6	74	0	0	0	8
assemblage-178-167	0	4	0	41	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	33	0	0	0	0	0	0	0	0	0	23	0	0	0	5
assemblage-562-744	0	0	0	91	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	6
assemblage-263-346	0	0	0	150	0	0	0	0	0	0	0	67	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	7	26	0	0	0	0	0	0	0	0	0	0	0	5	0	0	117	0	0	0	0	2	0	0	0	0	0	0	0	0	0	38	0	0	0	20
assemblage-667-407	0	0	0	57	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	7	22	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	200	0	0	0	7
assemblage-471-161	0	0	0	69	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	32	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	42	0	0	0	7
assemblage-955-695	0	0	0	52	0	0	0	0	0	0	0	0	9	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	25	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	3	0	0	0	0	36	0	0	0	11
assemblage-562-770	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	62	0	0	0	20
assemblage-809-982	0	0	0	17	0	0	0	14	0	0	0	133	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	55	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-594-250	0	0	0	143	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	11	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	0	0	0	24	0	0	0	0	0	0	0	0	0	103	0	0	0	14
assemblage-491-357	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	9
assemblage-491-516	0	0	0	70	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-340-344	0	0	0	117	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	34	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	5
assemblage-921-684	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	32	0	0	0	0	202	0	0	0	102	0	0	0	0	0	6	0	0	0	0	0	0	0	0	15	0	0	0	3	8	0	0	0	0	0	0	0	0	0	35	0	0	0	4
assemblage-900-267	0	0	0	97	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	26
assemblage-709-471	0	0	0	209	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	48	0	0	0	17
assemblage-291-540	0	0	0	113	0	0	0	0	0	0	0	4	0	39	0	0	0	0	0	0	0	0	0	8	0	0	0	0	138	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	3	0	0	56	0	0	0	68	20	0	0	0	0	0	0	0	0	0	5	0	0	0	12
assemblage-532-565	0	0	0	91	0	0	0	0	45	0	41	34	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	48	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	11	0	29	0	0	0	4
assemblage-602-233	0	0	0	59	0	0	0	0	8	0	0	39	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	7	53	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	130	7	0	0	0	0	0	0	0	0	152	0	0	0	8
assemblage-868-416	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	26	0	0	0	0	188	0	0	0	69	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	5	24	0	0	0	0	0	0	0	0	0	64	0	0	0	7
assemblage-164-945	0	0	0	91	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	125	0	0	0	2
assemblage-609-673	0	0	0	54	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	32	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	16
assemblage-361-255	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	56	0	0	0	41	0	0	0	0	0	43	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	193	0	0	0	4
assemblage-194-177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	369	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-906-535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	64	0	0	0	0	0	4	0	282	0	0	0	77	0	0	25	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-915-529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	87	0	0	0	0	0	0	0	274	0	0	0	72	0	0	22	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-518-548	0	0	0	89	0	0	0	0	50	0	29	24	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	54	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	11	0	31	0	0	0	4
assemblage-699-475	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	7	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	38	0	0	0	10
assemblage-919-1011	0	0	0	45	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-458-160	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	59	0	0	0	13
assemblage-247-871	0	0	0	23	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	88	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	28	0	0	0	0	0	0	0	0	0	52	0	0	0	8
assemblage-760-869	0	44	0	10	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	60	0	0	0	12
assemblage-253-215	0	197	0	164	0	0	5	0	0	0	0	0	0	113	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-258-243	0	200	0	149	0	0	6	0	0	0	0	0	0	122	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-229-848	0	0	0	53	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	13	0	0	0	0	0	209	16	0	0	36	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	7
assemblage-297-123	0	0	0	49	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	15	0	0	0	0	0	190	34	0	0	40	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	7
assemblage-262-855	0	0	0	22	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	81	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	45	0	0	0	17
assemblage-767-883	0	17	0	35	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	25	0	9	0	0	0	0	0	0	0	15	0	0	0	6
assemblage-790-480	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	21	0	0	0	0	188	0	0	0	92	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	9	0	0	0	0	0	0	0	0	0	43	0	0	0	14
assemblage-604-218	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	11	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	34	0	0	0	6
assemblage-356-798	14	0	0	155	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0	0	0	53	0	0	0	18
assemblage-524-544	0	0	0	160	0	0	0	0	5	0	0	34	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	62	0	0	0	27
assemblage-713-902	0	0	0	149	0	0	0	13	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	12	0	0	98	0	0	0	7	4	0	0	0	0	0	0	0	0	0	48	0	0	0	11
assemblage-912-548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	75	0	0	0	0	0	0	0	282	0	0	0	87	0	0	19	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-414-339	0	0	0	61	0	0	0	0	0	0	0	54	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	20	0	0	19	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	4	0	0	0	127	0	0	0	10
assemblage-713-907	0	0	0	89	0	0	0	0	0	0	0	177	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	34	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	4	4	0	0	0	0	0	20	0	0	0	48	0	0	0	14
assemblage-499-537	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	200	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	78	0	0	0	10
assemblage-539-762	0	0	0	4	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	16	0	0	290	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	30	0	0	0	13
assemblage-599-228	0	0	0	116	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	16	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	22	0	0	0	0	0	0	0	0	0	131	0	0	0	18
assemblage-804-979	0	0	0	24	0	0	0	19	0	0	0	138	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	40	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-784-478	0	0	0	33	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	4	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-353-252	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	41	0	0	0	22	0	0	0	0	0	58	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	185	0	0	0	11
assemblage-608-642	0	0	0	29	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	0	0	0	60	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	30	0	0	0	0	0	0	0	0	0	42	0	0	0	18
assemblage-458-145	0	0	0	63	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	25	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	16
assemblage-204-172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	377	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-692-253	0	0	0	157	0	0	0	0	4	0	0	19	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	8	16	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	66	0	0	0	10
assemblage-151-166	0	21	0	6	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	83	0	0	0	9
assemblage-768-861	0	22	0	4	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	76	0	0	0	12
assemblage-793-461	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	28	0	0	0	0	180	0	0	0	52	0	0	0	0	0	11	0	0	0	0	0	0	0	0	13	0	0	0	0	11	0	0	0	0	0	0	0	0	0	69	0	0	0	11
assemblage-936-696	0	0	0	45	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	5	0	0	0	0	229	0	0	6	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	6	38	0	0	0	0	0	0	0	0	0	25	0	0	0	15
assemblage-298-562	0	0	0	80	0	0	0	0	0	0	0	69	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	20	0	0	22	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	2	0	0	0	117	0	0	0	12
assemblage-256-346	0	0	0	5	0	0	0	0	0	9	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	9	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	31	0	0	0	0	0	0	0	0	0	78	0	0	0	15
assemblage-525-934	0	0	0	76	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	11	0	0	0	0	0	190	22	0	0	25	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	9
assemblage-325-227	0	0	0	146	0	0	0	12	0	0	0	48	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	2	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	15
assemblage-352-801	0	0	0	192	0	0	0	0	54	0	0	33	0	0	0	5	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	25	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	56	0	0	0	14
assemblage-254-348	0	0	0	9	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	94	0	0	0	0	0	0	0	0	0	0	5	0	0	0	102	0	0	0	0	20	0	0	0	0	0	0	0	0	0	72	0	0	0	19
assemblage-391-369	0	0	0	125	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	6	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	24	0	0	0	0	0	0	0	0	0	135	0	0	0	21
assemblage-873-390	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	29	0	0	0	0	188	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	27	0	0	0	0	0	0	0	0	0	54	0	0	0	18
assemblage-664-252	0	0	0	175	0	0	0	0	7	0	0	44	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	53	0	0	0	6
assemblage-351-254	0	79	0	32	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	27	0	0	0	14
