Assemblage_Name	2-2-4777647	1-1-4	2-2-7977066	2-1880136-4	6138416-2-4	852331-0-3	3-158275-3	1664999-3553899-4	1664999-2-4	9269653-0-1	3-5899071-3	4947559-0-1	9807443-2-4	3-8076924-3	1-2932161-2724887	2120203-7489974-2724887	1-1190894-1504818	2631666-2-4	2-2-4214820	2-2-4	336371-0-9360925	4019476-0-1	1139472-2932161-2724887	1921312-0-3	1-9904776-2724887	1664999-3230874-4	6656614-7489974-2724887	3-6105937-3	3-1058569-3	336371-0-9484337	6169605-0-1	2-2-9470606	2-2-8732883	1189258-2-4	2-2-3127571	1609303-0-1	336371-0-4112932	9627801-2-4	2631666-4946293-4	336371-6196433-1	5279427-5899071-9937106	2-7300753-4	3-0-3	2-5576775-4	3873105-2-4	3-0-5185011	1-7489974-2724887	336371-6817658-1	1-5444438-7373600	1-2932161-1905349	1136403-2932161-7373600	1-2932161-7373600	336371-0-1603363	2-6373700-0	1-2932161-3382992	2-643370-0	1344707-0-8119171	2-1-2	2-1-0	336371-0-1	3-5899071-9937106	1-1190894-2724887	336371-0-1896277	3-0-8014767	4069939-2-4	3611141-1-4	713051-7489974-2724887	2-2-4324675	2-6380606-4	3-4244986-3	2-4991414-4	2553835-2-4	5714024-5899071-3	2-2-5457791
assemblage-295-545	0	0	0	0	0	0	0	6	21	0	0	0	0	0	22	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	33	0	0	0	0	0	0	25	0	0	0	0	7
assemblage-646-853	0	0	0	0	0	0	0	15	28	0	0	0	0	0	26	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	43	0	0	0	0	0	0	25	0	0	0	0	6
assemblage-280-126	0	8	0	0	0	0	0	0	0	0	28	0	0	0	0	0	33	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197	128	0	37	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-925-992	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	8	0	0	51	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	81	0	38	0	0	0	0	0	0	0	3	0	0	20	9
assemblage-196-186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	401	0	78	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-941-247	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	232	23	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	8	0	0	0	0	0	0	29	0	0	0	0	19
assemblage-882-392	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	262	16	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	3	0	0	0	0	0	0	34	0	0	0	0	5
assemblage-623-454	0	49	0	0	0	0	0	0	0	0	51	32	0	0	0	0	11	0	0	12	0	5	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	98	0	51	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-621-440	0	18	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	16	220	0	20	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-898-394	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	51	0	0	0	0	0	0	20	0	0	0	0	27
assemblage-720-910	0	0	0	0	0	0	0	0	8	0	0	0	0	0	37	0	0	32	0	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	16	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-237-258	0	221	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-687-249	0	0	0	0	9	0	0	0	0	0	0	0	0	0	5	0	0	92	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	25	0	0	0	0	111	0	0	0	0	0	0	0	124	0	0	10	0	0	0	0	0	0	0	0	0	0	8
assemblage-642-861	0	0	0	0	0	0	0	0	67	0	0	0	0	0	59	0	0	13	25	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	72	0	0	0	0	0	0	3	0	0	0	0	4
assemblage-246-246	0	238	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-759-877	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	16	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	13	0	0	0	5
assemblage-759-874	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	9	0	0	0	5
assemblage-923-236	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	55	0	0	0	0	0	0	13	0	0	0	0	22
assemblage-280-565	0	0	0	0	0	0	0	0	49	0	0	0	0	0	46	0	0	3	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	151	0	30	0	0	0	0	0	0	9	0	0	0	0	20
assemblage-628-854	0	0	0	0	0	0	0	0	58	0	0	0	0	0	75	0	0	0	15	189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	68	0	0	0	0	0	0	4	0	0	0	0	10
assemblage-710-473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	31	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	93	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-277-528	0	0	0	0	0	0	0	0	17	0	0	0	0	0	81	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	169	0	62	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-328-328	11	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	65	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-630-846	0	0	0	0	0	0	0	0	13	0	0	0	0	0	74	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	157	0	55	0	0	9	0	0	0	0	0	0	0	0	12
assemblage-190-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	13	65	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-359-271	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	6	0	0	0	14
assemblage-985-351	0	0	0	0	0	0	0	10	5	0	0	0	0	0	112	0	0	25	28	127	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	116	0	29	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-597-671	0	0	0	0	0	0	0	0	0	0	96	40	0	0	0	0	0	0	0	122	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	7	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-460-153	0	0	0	0	0	0	0	0	0	0	79	39	0	0	0	0	0	0	0	127	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	18	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-684-472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	182	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-689-477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	208	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-308-566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	69	0	33	0	0	0	0	0	0	0	0	0	0	0	11
