Assemblage_Name	9283702-2-1	5103942-0-1	2-176039-1	2-0-5237141	4693346-0-1	1-0-3	2-0-9513771	2-0-1545605	2-8081226-1	2-0-6539442	2-0-2331827	5163441-3-0	2994796-3-0	0-0-0	3-2-282887	3-3222030-3	1-3097439-3	2-6890756-5237141	1-3-0	2-0-5182915	5718481-0-1	2-0-1	3-2-7076515	1550366-0-1	1-3-7461616	7518618-0-1	1-2-1	3-2-6520606	2-3304683-1	2-0-3421090	3-2-7507098	1-414243-3	9547045-3-0	3-2-7054136	3-2-3	1324691-0-3	1-0-8073649
assemblage-508-917	0	0	0	0	0	96	0	0	0	0	0	0	0	110	0	0	0	0	6	0	0	133	0	0	0	0	0	0	0	0	0	0	34	0	113	0	8
assemblage-806-986	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	9	32	0	112	0	0	0	0	0	0	0	0	0	0	12	0	138	0	7
assemblage-666-410	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2
assemblage-667-848	0	0	0	0	0	50	0	0	0	0	0	0	0	7	0	0	0	0	28	0	0	380	0	0	0	0	0	0	0	0	0	0	0	0	25	0	10
assemblage-763-893	0	0	0	0	0	165	0	0	0	0	0	0	0	153	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	26	0	7
assemblage-991-355	0	0	0	0	0	82	0	0	0	0	0	0	0	15	0	0	0	0	0	9	0	364	0	0	0	0	0	0	0	0	0	0	0	0	22	0	8
assemblage-711-905	0	0	0	0	0	224	0	0	0	0	0	0	0	33	0	0	0	0	0	5	0	165	0	15	0	0	0	0	0	0	0	0	0	0	54	0	4
assemblage-405-331	0	0	0	0	2	184	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10
assemblage-267-347	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	0	27	0	0	0	0	0	0	0	0	28	0	20	0	14
assemblage-702-912	0	0	0	0	0	96	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	309	0	37	0	0	0	0	0	0	0	7	24	0	7	0	10
assemblage-520-527	0	0	0	0	0	40	0	0	0	0	0	0	0	26	0	0	0	0	7	0	0	347	0	0	0	0	0	0	0	0	0	0	29	0	46	0	5
assemblage-471-319	2	0	0	0	0	86	0	0	0	0	0	0	0	0	0	17	0	0	58	0	0	0	0	0	0	0	6	0	0	0	0	0	0	51	279	0	1
assemblage-302-569	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	0	0	0	0	0	0	0	0	0	0	0	0	11	0	3
assemblage-499-512	0	0	0	0	0	61	0	0	4	0	0	0	0	16	0	0	0	0	0	0	0	356	0	0	0	0	0	0	0	0	0	0	23	0	38	0	2
assemblage-230-157	0	0	0	0	0	0	0	31	0	0	0	0	0	91	0	0	0	0	0	0	0	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-891-274	0	0	0	0	0	91	0	0	0	0	0	0	0	55	0	0	0	0	7	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	114	0	6
