Assemblage_Name	5394077-3-6756163	5394077-3-6719873	1583570-3-4	3503449-3-4	6600919-3-3371055	3189988-1103239-4	6360358-0-4	5394077-7288252-4	3-9510287-3	5788656-3630920-3	1-831460-2	2637104-0-4	2-5404534-782674	3-2398688-3228877	9533761-831460-2	3189988-0-8544563	3189988-0-4	4186097-3-4	3-2-3	8462968-3-4	2557706-0-6816431	3189988-6805370-7236721	3189988-5489703-4740072	5394077-3-667111	3189988-2106776-8020325	172317-0-6816431	1-3-8912098	5094092-2398688-3	5157695-6805370-6269347	5817696-6805370-6269347	5394077-1630868-4	6327494-3-4	5394077-3-4	9929595-0-4	6348859-3-4	8138766-2398688-3	3189988-0-9875720	3036832-3-4	2950572-0-4	1-831460-1419288	5788656-2398688-3	5394077-3-5538133	3189988-6805370-5302779	3189988-7999403-4	2-6294631-2	1-3-2	1618278-2-2	5394077-3-7065512	9736736-2-3	1023314-3630920-3	3189988-837548-4	2-2-782674	2-2-2	632751-0-4	6600919-3-4	3-2-4052021	383672-3-4	4049500-0-4	3189988-6805370-6269347	1-3-4	3189988-6805370-4740072	1-831460-4116859	3-2398688-3	9907901-7999403-6930975	3189988-0-4651796	383672-3-8588887	2401043-3-4	8171442-0-4	3189988-1278784-4	3189988-9888730-4	4515215-3-6756163	3189988-2106776-4	3933477-7999403-6930975	3189988-7999403-6269347	8047961-3-4	1272293-6805370-4740072	3-351820-3	3189988-1764754-4	3189988-0-9941210	3189988-7890120-6269347	2821862-3-4	1125862-7999403-6930975	5394077-3-6859636	3189988-0-5669525	7053549-3-4	3189988-7999403-6930975	4-8895104-1969770	5394077-3-4776661	8395533-7999403-6930975	383672-3-5957761	3189988-0-8539070	3-2-983330	3272740-3-4
assemblage-987-763	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	11	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	27
assemblage-687-960	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	27	0	0	11	51	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-760-951	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	14
assemblage-896-831	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	8
assemblage-262-234	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	5
assemblage-503-216	0	7	0	0	0	0	0	0	8	0	0	0	0	0	0	0	122	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	23	0	0	0	16
assemblage-902-934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	226	12	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	29	0	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-894-922	17	0	0	0	0	0	0	0	12	0	0	0	0	0	0	8	243	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	65	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	9
assemblage-859-100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	44	0	0	0	26
assemblage-595-776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	32	0	0	0	19
assemblage-858-122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	84	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	18
assemblage-943-371	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	0	65	0	0	12	0	0	0	4
assemblage-756-597	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	4	0	0	0	71	0	0	0	24
assemblage-944-801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	214	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	35	0	0	0	15
assemblage-935-118	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	118	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	10
assemblage-746-290	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	147	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	20
assemblage-939-116	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	143	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	7	0	0	0	18
assemblage-507-779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-541-768	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	20
assemblage-842-827	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	13
