Assemblage_Name	1-3-9796414	6048009-0-2	4253196-4762952-4	4-0-699998	4-0-9428094	1-3-6206778	6493549-4762952-4	0-4762952-4450054	4-1803478-2	9726750-0-5201590	0-1831170-4	168681-2-3	4097772-2-3647488	0-2-4707631	1-7258117-1	0-4762952-9925515	1-3789102-1	1-3-1091061	1-1780967-1	0-4762952-4	0-0-5201590	0-4762952-3322549	9744523-2-3	3513090-1321703-3	3513090-0-9749314	4-0-3499269	2706882-3-1	3454903-0-3	1-1958563-1	3234848-0-5201590	3234848-9554524-5201590	4-4977779-2	3513090-4487364-3	3513090-8250942-3	0-0-3	3513090-0-3	1-3-5716765	0-2-4	2718215-3-1	4-0-2	4769895-0-3	939444-3-1	1-3-9846136	0-1039739-8783345	3513090-5078076-3	0-4762952-3461764	1-3-1	0-8562345-4	0-4762952-3856074	3234848-3848568-5201590	543806-4762952-4	8487020-0-3	1-6247232-1	0-1307284-4	1400114-1048817-0	3932843-0-3	3511052-2-3	6725446-0-2	3513090-4336214-3	1-3-8716793	0-2127847-3	0-5935956-4	1400114-8670397-0	1-4895638-1	1-7858863-1	1649599-4762952-4	0-1039739-4	0-4312402-4	1-5520862-1	0-4762952-2497694	1-9727239-1	0-3309782-4	0-800661-3	1-3-484711	6014478-4762952-4	0-3049325-4	5053699-4762952-4	0-6161393-4	1-6361954-1	0-6715957-3	5096192-0-2
assemblage-176-91	0	0	0	0	0	0	40	0	47	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	26	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-1000-776	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	86	17	0	6	0	0	0	0	0	0	0	0	0	0	0	113	0	0	38	0	47	0	0	0	0	0	0	136	0	0	0	0	0	13	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-781-955	0	0	0	0	0	0	85	0	8	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	15	0	2	18	0	0	0	0	0	117	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-771-953	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	105	14	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	8	0	38	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-249-243	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	41	39	0	0	0	0	0	0	0	0	0	0	8	0	0	99	13	0	0	0	8	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-510-208	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	113	2	0	0	0	0	0	0	0	0	0	0	0	0	0	17	129	0	0	0	13	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-894-922	0	0	0	0	0	0	24	0	123	0	0	0	0	0	0	0	0	0	0	125	5	0	0	0	0	0	0	0	0	0	0	0	0	0	66	19	0	0	0	56	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-905-929	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	9	0	0	0	0	0	0	0	11	262	0	8	0	58	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-918-961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	125	0	0	0	16	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	11
assemblage-601-779	0	0	42	0	0	0	0	0	10	0	0	0	0	0	0	10	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	20	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-602-776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	102	0	0	0	1	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	16
assemblage-751-589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	99	0	0	0	27	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	14
assemblage-745-591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	9	0	0	0	0	28	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	9	0	0	0	14
assemblage-948-371	0	0	11	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	42	78	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	17	0	0	0	123	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-93-772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	11	0	0	0	0	9	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	7
assemblage-116-774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	24	0	3	0	0	6	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	10
assemblage-752-302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	9	0	0	6	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-855-815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	161	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	7	10	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	99	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-297-850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	0	0	0	0	0	0	0	0	46	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-522-758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	154	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	50	0	0	0	0	0	0	0	0	72	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
