Assemblage_Name	2-5098199-1	2-2-2215510	3-1483914-2	1-0-3	3-1-8860403	2-6391411-1	3-4-2680301	4572235-6108819-3366112	3-2767791-3	5994691-2-1	3-3224264-9565480	7094531-1-796726	2-7906306-1	3-1-9059546	515827-2-1	7094531-1110773-2	2-2-1	1-0-6688766	2-6108819-3366112	2-2-6562352	3-1-6096564	7094531-1-7804914	3675048-2-1	8236062-2-1	2-6108819-7659858	3-1-2	7632407-1-2	2-3912524-1	3-287035-0	3-1-9565480	7411487-1-9565480	1051376-1-2	4980544-2-1	2-1696835-1	7094531-1-5648363	3-8999479-0	2-2644086-6515113	3-8818408-0	0-3-3	8457915-0-3	929848-1-2	3-7098908-2	2-6108819-3097355	2-6108819-1	3-4-0	3-6639484-0	7094531-1-2	2-2644086-1	2-2-6845410
assemblage-774-931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	19	45	0	79	0	3
assemblage-510-208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	149	0	0	0	0	0	0	0	0	52	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	9	40	0	186	0	9
assemblage-692-760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	33	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	9	0	141	0	9
assemblage-901-928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	159	0	0	0	0	0	0	0	0	34	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	10	32	0	161	0	14
assemblage-928-943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	307	0	0	0	0	0	0	0	0	64	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	5
assemblage-768-990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	117	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	80	0	11
assemblage-866-109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	119	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	74	0	8
assemblage-948-371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	32	0	0	0	0	0	0	55	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	39	12
assemblage-497-349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	67	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	5	0	1
assemblage-943-371	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	227	0	0	0	0	0	0	0	0	83	0	0	0	83	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	7
assemblage-116-774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	65	0	0	0	0	0	0	29	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	26	59	8
assemblage-739-314	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	74	0	5	0	0	0	0	0	0	155	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	7	1
assemblage-573-213	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	144	0	54	0	0	0	0	14	0	106	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	90	9
assemblage-842-827	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	87	0	148	0	0	0	0	0	0	4	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	81	18
assemblage-637-432	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	108	0	245	0	0	0	0	0	0	19	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	10
assemblage-522-758	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	91	0	221	0	0	0	0	0	0	18	0	0	0	17	38	0	0	0	0	0	0	0	0	0	0	0	16	9	0	0	9	49	3
