Assemblage_Name	2-2411217-0	9418034-1-2980433	3508398-1-7906540	2-3-4	2-3-1	7425101-2-0	9194732-1-2	2-8794904-4	2382092-4949907-4	2-2-6547731	3552789-1-2	2-4306611-4	293844-9329490-4	3508398-1-9149572	1929793-1-3	2-3-5411423	2-9638745-4	2-2-6677278	2-7050582-4	2-656162-1	2-2-0	2-9329490-4	3-1-2	2717837-1-3	3508398-1-3	7267795-9329490-4	5716260-4949907-4	1369198-613295-0	3-1-6149750	3-1-3	2-4949907-4	3-1-3687998	3-1-2926732	2-2580691-1	3-0-2	2-7572412-4	2-2809522-0	2-8671576-4	4-4-1	2-9211118-0	3-7133619-9517748	2-9883166-0	2989980-4949907-4	2-1716984-4	3-2-0	3-8597303-9517748	2-5089993-4	7526874-1-2	6714785-1-3	2-3096457-4	9418034-1-2	3-1-9517748	3508398-5858168-3	2-2-2950776	1148650-613295-0
assemblage-340-403	0	0	0	93	37	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	61	5	7	0	0	10	0	11	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	22	19
assemblage-418-424	0	0	0	65	40	10	0	0	0	0	0	0	0	0	0	0	0	0	6	0	80	0	92	3	13	0	0	0	0	12	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	8	17
assemblage-470-542	0	0	0	77	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	49	0	150	11	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	11
assemblage-377-570	0	0	0	74	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	165	13	0	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	15
assemblage-536-491	0	0	0	81	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	162	12	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	5	11
assemblage-496-588	0	0	0	39	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	54	0	193	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	5	0	9	7
assemblage-617-450	0	0	0	38	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	165	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	13	21
assemblage-412-544	0	0	0	40	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	174	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	23
assemblage-489-624	0	0	0	67	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	3	82	0	0	0	0	0	0	0	161	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	9	0	12	24
assemblage-619-552	0	0	0	88	16	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	82	3	95	0	0	0	0	0	0	0	131	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	16	0	16	10
assemblage-534-385	0	0	0	53	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	6	100	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	22	0	23	16
assemblage-230-538	0	0	0	31	9	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	101	19	100	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	35	0	17	8
assemblage-556-572	0	0	0	47	11	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	83	17	96	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	41	0	18	9
assemblage-543-670	0	0	0	27	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	101	10	132	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	17	0	0	27	0	15	2
assemblage-311-407	0	0	0	14	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	0	75	23	139	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	66	0	0	15
assemblage-459-495	0	0	0	19	2	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	104	21	139	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	36	0	0	23
assemblage-593-417	0	0	0	15	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	94	18	100	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	60	0	0	14
assemblage-441-558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	95	32	152	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	42	0	0	33
assemblage-528-259	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	84	27	131	0	0	6	0	0	0	0	136	0	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	19	0	0	47	0	0	26
assemblage-581-474	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	96	33	121	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	18	0	0	39	0	0	30
