Assemblage_Name	705140-6959727-1	2582360-2242608-3	4-7076368-1	7154947-0-4	6019303-4459492-3	0-9511567-7686244	4-4734558-2023849	1292680-2-4	2888960-6959727-8214397	4-6167963-4216175	4-8127565-8556919	4-9977884-274947	4398288-6167963-1513191	2590917-7076368-1	4-2563290-1	0-9511567-4	4-45425-1	4-2980300-1	4-5838499-1	4-1618691-1	0-0-1411221	2054453-7076368-1	4-2221334-1	0-3699203-4	0-0-7929393	4-2-6522978	4-5619868-2023849	0-6175541-4	3-4-452824	5873798-7076368-1	4900504-2-1	6019303-1-9241062	9495326-5896912-1	0-0-7233989	8067300-0-4	4-2-1621600	4-2-4531198	3-2-4	5830645-2-1	9618663-2-1	2311303-0-9370825	2273973-4215189-2023849	4-2-8699995	2888960-4190436-1	4-6167963-1513191	4-7076368-2430069	4-4215189-653392	4-1072945-1	4419799-4215189-2023849	6019303-2970794-3	8067300-0-1358761	6019303-8839548-3	0-0-4	4-2027022-1	6685138-4215189-2023849	4-5998598-1	4-8067989-1	2-0-0	7920441-2-1	8509798-1-3	0-0-8375484	4-9239460-1	4-4026443-1	747942-4215189-8556919	90797-7076368-1	0-0-1141713	6643404-6959727-452437	0-9511567-6840233	0-9511567-4551171	4-6167963-6045825	963618-5181440-2023849	0-8268345-4	4-7076368-2023849	1608746-9977884-1	4-2365840-1	4-8015232-1	4-8532876-1	4-3503132-2023849	2888960-6959727-1	4-4215189-8556919	2582360-229072-3	3-4088932-4	330410-0-4	4-2-2717693	4-9977884-5062614	4-7076368-7484588	4-5634427-1	0-3069303-4	4-9765508-3773548	4-9977884-9385118	4-6167963-8046305	4-2-1	4-7678360-1	3152782-2-1	0-0-6766542	4-2525873-2023849	4-4215189-2023849	3-4-0	4-2-1604466	4-9977884-1	4-9094821-1	8568107-4215189-2023849	2888960-7076368-1	4-5924584-2023849	6019303-1-3	7443602-2-1	4-2-9162356	4-4385942-1	3019969-2-1	4-9977884-7722514	6770098-4215189-2023849	4-1919731-2023849	0-5115225-4	4-234656-8556919	2888960-6959727-452437	2311303-0-4	9495326-6167963-1	6019303-1-5288765	4-2602459-1	4-2059885-1	4-4215189-8066795	4-8480149-2023849	2582360-1-3	4-3036946-2023849	2384841-4215189-2023849	8418704-2-1	4-9765508-1	4-6167963-4610779	4-4215189-8501082	4-7076368-8949193	9295663-1-3	4-6167963-1	2665658-4-0	4-4215189-8130827	0-448536-4	5580284-6167963-1	5895426-9977884-1
assemblage-817-130	0	0	69	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	0	56	0	0	0	0	0	0	0	0	0	57	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	23
assemblage-814-115	0	0	87	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	12	0	40	0	0	0	0	0	0	0	0	0	73	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	21
assemblage-361-291	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	23	18	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	27	0	0	0	0	0	13	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	26
assemblage-365-269	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	36	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	6
assemblage-747-590	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	18
assemblage-605-283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	15	0	0	35	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	54	0	0	33	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	33
assemblage-605-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	20
assemblage-226-489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	21	0	0	48	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	72	0	0	40	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	19
assemblage-516-122	0	0	79	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	72	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	33	0	0	36	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	24
assemblage-524-131	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	11	6	0	0	0	180	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	25
assemblage-465-737	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	5	0	0	0	0	0	0	0	10	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	23	0	0	0	0	9	28	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	72	0	0	118	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	26
assemblage-359-472	0	0	80	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	31	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	19
assemblage-252-346	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	42	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	28
assemblage-685-923	0	0	82	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	21
assemblage-331-183	0	0	41	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	17	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	100	0	0	0	8	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	26
assemblage-223-771	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	16	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	92	0	0	0	7	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	21
assemblage-224-673	0	0	75	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	111	0	0	0	0	0	0	0	0	0	0	0	10	0	8	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	61	0	0	0	0	15
assemblage-230-174	0	0	69	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	59	0	0	0	0	0	0	0	0	0	56	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	34	0	0	0	0	19
assemblage-559-476	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	175	0	0	63	0	0	0	0	0	0	0	0	0	12	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	41	0	0	0	0	35
assemblage-214-177	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	12	0	0	0	36	0	0	0	0	33
