Assemblage_Name	3-6029558-0	1701722-8236830-2	3-3-3047107	3-3-6380789	3-3-6139906	411295-3-3	3-3-3	2-1-5292244	3-3-2231221	3-3-768690	3-3912988-3	6572421-1-0	5810303-3-3	3-1-6471596	3-3-4689043	3-3-3285495	3-1-9616957	3-3-6527351	3-8711810-3	3-3-327036	1391462-6117594-868174	3-3-8908540	3-3-2669128	2960207-3-3	1391462-6117594-2	3-1-0	7965178-3903872-2	3-354060-3	7692219-3-3	8781340-3-3	5396664-3-3	6203656-3-3	3-3-6896356	2-1-8588105	1391462-8180657-868174	2965538-3-3	9439714-1651703-2	0-1651703-9147516	6203656-3-1231959	0-8279233-2	1163734-1-0	3-8562266-0	2382220-1651703-2	4576273-1651703-9147516	6855786-3-3	1391462-1651703-2	9426341-6117594-2	3-9158956-0	3-1561007-3	3-7969801-3	2-1-2	0-1651703-2	1391462-1651703-6135535	1604185-3-3	0-8011743-2	2382220-1651703-5741502	5810303-5376596-3
assemblage-849-911	12	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-341-187	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	94	168	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	9	112	0	0	7	0	0	0	0	0	0	1
assemblage-227-460	0	0	0	0	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	18	0	0	0	0	11
assemblage-885-866	0	0	0	0	0	0	373	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	9	0	0	0	0	17
assemblage-343-696	0	0	0	0	0	0	342	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	23	24	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	13
assemblage-581-731	5	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	123	0	0	11	0	0	0	0	76	16	0	0	0	0	4
assemblage-897-857	0	0	0	0	0	0	380	0	0	0	0	0	0	0	7	0	0	12	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	8	0	0	0	0	9
assemblage-474-671	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	292	0	0	0	0	14
assemblage-262-640	0	0	0	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	11	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	42	0	0	0	0	0	0	0	0	0	17
assemblage-942-369	0	0	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	9	0	0	0	0	14
assemblage-239-945	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	222	0	0	0	0	0	11	0	0	0	0	6
assemblage-831-655	0	8	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	13
assemblage-894-875	0	0	0	0	0	0	193	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	50	117	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	20
assemblage-364-249	0	0	0	0	0	0	288	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	24	0	46	0	0	9	0	0	0	0	0	61	0	0	0	0	28
assemblage-509-129	0	0	0	0	0	0	147	0	0	0	0	0	0	3	13	0	0	0	0	0	0	0	0	0	52	120	0	0	0	0	4	13	0	0	0	0	0	0	12	0	0	0	0	0	0	102	0	0	0	0	0	8	0	0	0	0	26
assemblage-233-168	0	0	0	0	0	0	80	0	0	0	0	0	43	0	0	0	0	0	0	0	0	23	0	0	133	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	86	0	0	0	0	0	0	0	0	0	10
assemblage-575-462	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	82	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	33	0	0	0	0	0	0	0	0	0	15
assemblage-247-170	0	0	0	0	0	0	87	0	0	0	0	0	24	0	0	0	0	0	0	0	0	22	0	0	141	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	75	0	0	0	0	0	0	0	0	0	4
assemblage-915-994	0	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	109	14	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	80	3	0	5	0	0	0	0	0	44	0	0	0	0	15
assemblage-903-862	0	0	0	0	0	0	376	0	0	0	0	0	0	0	13	0	0	6	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	15	0	0	0	0	11
assemblage-243-323	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	15
assemblage-218-797	0	0	0	0	0	0	188	0	0	0	0	9	0	0	0	0	0	0	0	0	22	0	0	0	6	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	65	0	0	0	0	0	0	0	0	0	5
assemblage-599-513	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	31	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	108	0	0	13	0	0	0	0	25	58	0	0	0	0	7
assemblage-361-291	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	208	0	0	0	0	0	5	0	0	0	0	10
assemblage-722-982	9	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	122	0	0	16	0	0	0	0	53	0	0	0	0	0	8
assemblage-412-850	0	0	0	0	10	0	164	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	3
assemblage-596-281	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	104	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	74	0	0	21	0	0	24	0	0	0	0	17
assemblage-731-474	12	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	145	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	102	0	0	15	0	0	0	0	52	8	0	0	0	0	0
assemblage-601-501	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	33	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	90	0	0	7	0	0	0	0	15	59	0	0	0	0	7
assemblage-421-842	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	37	17	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	110	0	0	7	0	0	0	0	0	0	9
assemblage-249-737	0	0	0	0	0	16	339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	27
assemblage-810-118	16	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	50	0	0	0	0	19	0	0	0	0	0	7
assemblage-676-292	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	34	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	95	0	0	10	0	0	0	0	19	49	0	0	0	0	5
assemblage-367-320	0	0	0	0	0	0	95	0	0	0	0	0	48	0	0	0	0	0	0	0	0	36	0	0	135	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	58	0	0	0	0	0	0	0	0	0	8
assemblage-362-487	0	0	0	0	13	0	169	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	4
assemblage-347-470	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	6	0	0	0	0	0	0	0	0	0	9
assemblage-223-654	0	0	0	0	0	0	189	0	0	0	0	6	0	0	0	0	0	0	0	0	22	0	0	0	7	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	78	0	0	0	0	0	0	0	0	0	8
assemblage-734-991	5	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	127	7	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	121	0	0	19	0	0	0	0	52	6	0	0	0	0	2
assemblage-340-180	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	78	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	129	0	0	0	0	0	0	0	0	0	15
assemblage-251-956	0	0	12	0	0	0	238	0	6	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	11	14	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-632-931	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	22	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	124	0	0	3	0	0	0	0	18	58	0	0	0	0	2
assemblage-757-602	0	0	18	0	0	0	233	0	6	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-610-770	0	0	0	0	0	0	182	0	0	0	0	13	0	0	0	0	0	0	0	0	13	0	0	0	15	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	67	0	0	0	0	0	0	0	0	0	6
assemblage-239-733	0	0	0	0	0	20	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	113	4	0	0	0	0	4
assemblage-226-489	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	6	15	0	0	0	6
assemblage-618-925	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	15	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	116	0	0	0	0	0	0	0	38	76	0	0	0	0	1
assemblage-103-910	0	0	0	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-365-492	0	0	0	0	0	0	220	0	0	0	0	0	0	0	9	34	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	2
assemblage-516-766	0	0	0	0	0	0	290	0	0	26	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	12	38	0	46	0	0	4	0	0	0	0	0	54	0	0	0	0	20
assemblage-606-504	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	16	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	102	0	0	0	0	0	0	0	62	47	0	0	0	0	15
assemblage-943-355	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	0	0	15	0	0	0	0	19
assemblage-110-907	0	0	0	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	0	0	0	9
assemblage-612-728	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	4	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	60	0	0	40	0	0	0	0	10	19	0	0	0	0	6
assemblage-222-939	0	0	10	0	0	0	221	0	13	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-223-771	0	0	0	0	0	0	180	0	0	0	0	9	0	0	0	0	0	0	0	0	13	0	0	0	10	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	89	0	0	0	0	0	0	0	0	0	8
assemblage-230-174	0	0	0	0	0	0	102	0	0	0	0	0	34	0	0	0	0	0	0	0	0	18	0	0	131	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	77	0	0	0	0	0	0	0	0	0	3
assemblage-825-627	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	3	0	0	0	0	11
assemblage-815-115	0	0	0	0	0	0	310	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-866-914	24	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	63	0	0	0	0	7	0	0	0	0	0	19
assemblage-943-359	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	20	0	0	66	0	0	48	0	0	0	0	6
assemblage-731-490	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	102	18	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	110	0	0	0	0	0	0	0	0	31	0	0	0	0	19
assemblage-218-462	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	37	0	0	62	0	0	40	0	0	0	0	10
assemblage-236-458	0	0	0	0	0	0	185	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	28	12	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	11
assemblage-358-487	0	0	0	0	0	0	209	0	0	0	0	0	0	0	8	39	0	0	0	0	0	0	0	0	0	197	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	4
