Assemblage_Name	6723149-9966390-1807620	2-4-6356054	7743519-4-0	0-9966390-9134484	1-0-4	3-7457883-1	1716087-9966390-4	3-8848990-5626307	1042193-4-0	2-1-9588541	0-9966390-5608540	2-4-7593124	2-4-1212107	5033613-4-0	3-2022390-1	3-2-3586213	3-446623-1	5727070-9966390-4	8944944-1-2	3-2206851-1	2-2454733-6356054	2380298-4-6356054	2-4-8546141	8509106-4-0	3-3639936-1	180032-2-1	7895296-4-6356054	2-3430425-0	2-4-1994267	2-1-3745407	2-4-4045452	3-700826-1	5902582-2-1	179406-4-6356054	3-3899389-1	8020592-9966390-4875851	3-8848990-1	2-4-2309119	2-4-0	2-7085724-0	0-9966390-4041491	2-3280627-6356054	2-1-8475072	2-1-179115	3893143-4-6356054	2-5727084-2	179406-4-9078938	4812699-9966390-4	2-361676-3	2-1-9425106	3-6575001-2464326	3-2-2464326	2-5927043-2	0-9966390-4	2-1-2	2-1-3	2059793-2022390-1	3-2867296-1	0-1517240-4	3-5871462-3	3-2-9629849	0-9966390-4875851	6674837-2-4611016	3-2-4611016	3-2-1	2463087-6575001-2464326	2-4-8324086	3-2-5416716
assemblage-897-857	0	147	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	37	0	0	0	9	0	0	24	0	94	0	0	0	13
assemblage-474-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	71	0	0	0	0	0	0	0	0	0	223	0	0	8
assemblage-262-640	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	153	0	0	0	0	0	0	0	0	7	141	0	0	14
assemblage-942-369	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	22	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	5	0	0	0	0	11	0	0	126	69	16	0	0	0	0	0	0	0	7	48	0	0	14
assemblage-239-945	0	9	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	24	0	0	179	53	77	0	0	0	0	0	0	0	0	15	0	0	21
assemblage-831-655	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	127	64	0	0	8	140	0	0	0	7	0	0	0	0	17	0	0	5
assemblage-894-875	0	27	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	3	0	0	0	0	0	229	0	0	0	0	0	0	0	58	0	49	0	0	0	15
assemblage-364-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	44	0	0	0	0	0	0	0	0	0	0	0	0	0	215	4	0	0	0	0	0	0	0	0	8	0	48	0	0	18	0	37	0	0	0	0	0	0	0	30	0	0	0	11
assemblage-509-129	0	60	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	0	0	0	0	0	0	0	56	0	34	0	0	0	24
assemblage-233-168	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	61	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	156	0	3	10
