Assemblage_Name	0-1-0	3-6347038-4	1-3-6273544	3-3-6390249	3-3-5553618	0-905697-0	7960683-3-4	1-2-2	4-1-1508248	1-3-0	4-5126133-4	0-195350-0	4-1-5296582	3-3-4	1-3-9354531	3-5770618-4	0-3-9289091	4-1-4	4-8265316-4	1642017-1-4	3-3-2267948	0-3-4	1-2772111-0
assemblage-509-129	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	180	0	0	0	133	4
assemblage-233-168	0	12	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	163	0	0	0	125	6
assemblage-575-462	0	65	0	0	0	0	0	0	0	0	0	0	0	162	0	7	0	138	0	0	0	122	6
assemblage-247-170	0	21	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	169	0	0	0	126	3
assemblage-915-994	203	0	0	0	0	0	0	0	0	79	0	0	0	19	0	0	0	160	0	0	0	38	1
assemblage-903-862	70	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	63	0	0	0	106	4
assemblage-243-323	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	182	0	0	0	106	2
assemblage-218-797	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	18	0	166	0	0	0	81	3
assemblage-599-513	137	0	0	0	0	0	0	0	0	61	0	0	0	58	0	0	0	181	0	0	0	60	3
assemblage-361-291	87	0	0	0	0	0	0	0	0	18	0	8	0	138	0	0	0	245	0	0	0	0	4
assemblage-722-982	12	0	0	0	0	0	0	0	0	167	0	0	0	87	0	0	0	192	0	0	0	40	2
assemblage-412-850	0	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	221	0	0	0	71	0
assemblage-596-281	44	0	0	0	0	0	0	0	0	41	0	0	0	116	0	0	0	166	0	0	0	124	9
assemblage-731-474	17	0	0	0	0	0	0	0	0	153	0	0	0	84	0	0	0	219	0	0	0	26	1
assemblage-601-501	139	0	0	0	0	0	0	0	0	68	0	0	0	40	0	0	0	177	0	0	0	73	3
assemblage-421-842	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	203	0	0	0	168	0
assemblage-249-737	0	0	0	0	0	0	0	57	0	17	0	0	0	136	0	0	0	215	0	0	0	67	8
assemblage-810-118	144	0	0	0	0	0	0	0	0	30	0	0	0	81	0	0	0	240	0	0	0	0	5
assemblage-676-292	163	0	0	0	0	0	0	0	0	76	0	0	0	42	0	0	0	150	0	0	0	67	2
assemblage-367-320	0	21	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	160	0	0	0	91	8
assemblage-362-487	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	223	0	0	0	51	0
assemblage-347-470	0	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	0	193	0	0	0	91	5
assemblage-223-654	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	11	0	158	0	0	0	71	3
assemblage-734-991	19	0	0	0	0	0	0	0	0	143	0	0	0	74	0	0	0	221	0	0	0	36	7
assemblage-340-180	0	53	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	154	0	0	0	72	6
assemblage-251-956	37	0	0	0	0	0	14	0	0	29	0	0	0	279	0	0	0	120	0	0	0	17	4
assemblage-632-931	155	0	0	0	0	0	0	0	0	48	0	0	0	52	0	0	0	172	0	0	0	71	2
assemblage-757-602	54	0	0	0	0	0	22	0	0	33	0	0	0	226	0	0	0	130	0	0	0	23	12
assemblage-610-770	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	9	0	147	0	0	0	83	3
assemblage-239-733	0	0	0	0	0	0	0	43	0	20	0	0	0	114	0	0	0	237	0	0	10	71	5
assemblage-226-489	24	0	0	0	0	0	0	0	0	77	0	0	0	138	0	0	0	149	0	0	0	106	6
assemblage-618-925	42	0	0	0	0	0	0	37	0	62	0	0	0	12	0	0	0	266	0	0	0	79	2
assemblage-103-910	0	0	0	0	0	0	0	9	0	0	0	0	0	14	0	0	4	251	0	0	0	220	2
assemblage-365-492	32	0	0	0	0	0	0	0	0	0	0	0	0	185	0	8	0	194	0	0	0	78	3
assemblage-516-766	129	0	0	0	0	0	0	0	0	85	0	5	0	42	0	0	0	143	0	0	0	90	6
assemblage-606-504	38	0	0	0	0	0	0	26	0	62	0	0	0	7	0	0	0	245	0	0	0	121	1
assemblage-943-355	3	0	0	0	0	0	0	0	0	21	0	0	0	125	0	0	0	163	0	0	0	183	5
assemblage-110-907	0	0	0	0	0	0	0	7	0	0	0	0	0	9	0	0	5	286	0	0	0	191	2
assemblage-612-728	86	0	0	0	0	0	0	0	0	52	0	0	0	93	0	0	0	219	0	0	0	46	4
assemblage-222-939	42	0	0	0	0	0	22	0	0	33	0	0	0	269	0	0	0	116	0	0	0	14	4
assemblage-223-771	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	12	0	157	0	0	0	77	2
assemblage-230-174	0	25	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	157	0	0	0	115	4
assemblage-825-627	0	0	0	0	0	0	0	0	0	189	0	0	0	38	0	0	0	157	0	0	0	110	6
assemblage-815-115	206	0	0	0	0	0	0	0	0	85	0	0	0	65	0	0	0	75	0	0	0	69	0
assemblage-866-914	132	0	0	0	0	0	0	0	0	38	0	0	0	86	0	0	0	238	0	0	0	0	6
assemblage-943-359	144	0	0	0	0	11	0	0	0	17	0	0	0	115	0	0	0	116	0	0	0	96	1
assemblage-731-490	211	0	0	0	0	0	0	0	0	77	0	0	0	15	0	0	0	156	0	0	0	38	3
assemblage-218-462	128	0	0	0	0	13	0	0	0	16	0	0	0	141	0	0	0	110	0	0	0	89	3
assemblage-236-458	0	0	0	0	0	0	0	0	15	26	0	0	0	89	0	0	0	236	0	0	0	132	2
assemblage-358-487	33	0	0	0	0	0	0	0	0	0	0	0	0	147	0	6	0	210	0	0	0	104	0
assemblage-370-248	66	0	0	0	0	0	0	0	0	18	0	0	0	155	0	0	0	143	0	0	0	115	3
assemblage-212-161	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	196	5	0	0	58	6
assemblage-359-472	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	201	0	0	0	89	0
assemblage-352-687	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	154	0	0	0	187	0
assemblage-896-872	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	148	0	0	0	187	0
assemblage-818-651	0	0	0	0	0	0	0	0	0	204	0	0	0	43	0	0	0	140	0	0	0	107	6
assemblage-817-130	210	0	0	0	0	0	0	0	0	67	0	0	0	59	0	0	0	80	0	0	0	83	1
assemblage-228-644	0	34	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	184	0	0	0	57	3
assemblage-262-660	0	0	0	6	0	0	0	0	0	0	0	0	0	279	0	0	0	197	0	0	0	17	1
assemblage-261-342	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	224	0	0	0	47	0
assemblage-224-659	0	48	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	161	0	0	0	52	2
assemblage-909-972	104	0	0	0	0	0	0	0	0	127	0	0	0	109	0	0	0	135	0	0	0	25	0
assemblage-665-923	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	188	0	0	0	105	0
assemblage-752-603	120	0	0	0	0	0	0	0	0	71	0	8	0	43	0	0	0	157	0	0	0	91	10
assemblage-262-104	0	90	0	0	4	0	0	0	0	0	0	0	0	163	0	8	0	124	0	0	0	111	0
assemblage-858-890	92	0	0	0	0	0	0	0	0	117	0	0	0	72	0	0	0	123	0	0	0	95	1
assemblage-583-465	0	0	0	0	65	0	0	0	0	0	7	0	0	125	0	0	0	67	0	0	0	235	1
assemblage-258-727	0	0	0	0	0	0	0	59	0	8	0	0	0	111	0	0	0	248	0	0	8	61	5
assemblage-680-942	26	0	0	0	0	0	0	0	0	0	0	0	0	174	0	6	0	240	0	0	0	54	0
assemblage-594-508	35	0	0	0	0	0	0	0	0	158	0	0	0	20	0	0	0	235	0	0	0	45	7
assemblage-608-915	97	0	0	0	0	0	0	5	0	64	0	0	0	140	0	0	0	102	0	0	0	92	0
assemblage-339-716	31	0	0	0	0	0	0	23	0	54	0	0	0	17	0	0	0	254	0	0	0	121	0
assemblage-111-900	0	0	0	0	0	0	0	11	0	0	0	0	0	15	0	0	0	288	0	0	0	177	9
assemblage-608-767	0	0	0	11	0	0	0	0	0	0	0	0	0	273	0	0	0	199	0	0	0	16	1
assemblage-211-786	0	38	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	179	0	0	0	55	4
assemblage-247-716	0	0	0	0	0	0	0	53	0	14	0	0	0	109	0	0	0	220	0	0	5	90	9
assemblage-353-255	91	0	0	0	0	0	0	0	0	11	0	19	0	129	0	0	0	247	0	0	0	0	3
assemblage-621-771	0	0	0	13	0	0	0	0	0	0	0	0	0	264	0	0	0	203	0	0	0	20	0
assemblage-814-115	214	0	0	0	0	0	0	0	0	61	0	0	0	69	0	0	0	93	0	0	0	62	1
assemblage-613-289	11	0	0	0	0	0	0	0	0	16	0	0	0	136	0	0	0	159	0	0	0	171	7
assemblage-94-905	0	0	0	0	0	0	0	10	0	0	0	0	0	10	0	0	0	292	0	0	0	179	9
assemblage-578-483	0	80	0	0	0	0	0	0	0	0	0	0	0	163	0	9	0	127	0	0	0	116	5
assemblage-604-772	0	0	0	0	6	0	0	0	0	0	0	0	0	143	0	0	0	219	0	0	0	132	0
assemblage-370-702	23	0	0	0	0	0	0	6	0	173	0	0	0	22	0	0	0	239	0	0	0	36	1
assemblage-608-762	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	13	0	142	0	0	0	90	4
assemblage-826-115	217	0	0	0	0	0	0	0	0	68	0	0	0	68	0	0	0	78	0	0	0	69	0
assemblage-734-616	65	0	0	0	0	0	0	0	0	31	0	0	0	113	0	0	0	151	0	0	0	139	1
assemblage-914-974	78	0	0	0	0	0	0	0	0	59	0	0	0	77	0	0	0	242	0	0	0	42	2
assemblage-248-353	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	212	0	0	0	172	0
assemblage-492-657	109	0	0	0	0	0	0	88	0	40	0	0	0	8	0	0	0	225	0	0	0	24	6
assemblage-818-645	0	0	17	0	0	0	0	0	0	188	0	0	0	41	0	0	0	141	0	0	0	109	4
assemblage-262-106	0	0	0	0	3	0	0	0	0	0	0	0	0	239	0	0	0	207	4	0	0	47	0
assemblage-891-868	0	0	0	0	0	0	0	0	0	14	0	0	0	126	0	0	0	289	0	0	0	67	4
assemblage-502-119	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	192	0	0	0	123	4
assemblage-939-363	0	0	0	0	0	0	0	0	18	31	0	0	0	103	0	0	0	227	0	0	0	118	3
assemblage-620-507	43	0	0	0	0	0	0	19	0	66	0	0	0	16	0	0	0	234	0	0	0	122	0
assemblage-845-912	198	0	0	0	0	0	0	0	0	55	0	0	0	85	0	0	0	88	0	0	0	74	0
assemblage-249-343	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	219	0	0	0	183	0
assemblage-113-897	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	0	5	269	0	0	0	209	0
assemblage-725-980	10	0	0	0	0	0	0	0	0	151	0	0	0	81	10	0	0	200	0	0	0	48	0
assemblage-486-668	112	0	0	0	0	0	0	57	0	37	0	0	6	0	0	0	0	248	0	0	0	29	11
assemblage-393-317	0	21	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	153	0	0	0	89	3
assemblage-868-903	121	0	0	0	0	0	0	0	0	44	0	0	0	89	0	0	0	243	0	0	0	0	3
assemblage-482-665	115	0	0	0	0	0	0	87	0	44	0	0	0	0	0	0	0	235	0	0	0	16	3
assemblage-685-298	66	0	0	0	0	0	0	0	0	74	0	0	0	128	0	0	0	136	0	0	0	92	4
assemblage-602-930	116	0	0	0	0	0	0	0	0	62	0	0	0	49	0	0	0	189	0	0	0	70	14
assemblage-243-471	19	0	0	0	0	0	0	0	0	78	0	0	0	150	0	0	0	161	0	0	0	89	3
assemblage-746-471	83	0	0	0	0	0	0	0	0	80	0	0	0	79	0	0	0	220	0	0	0	34	4
assemblage-104-339	152	0	0	0	0	13	0	0	0	15	0	0	0	141	0	0	0	110	0	0	0	67	2
assemblage-748-479	110	0	0	0	0	0	0	0	0	110	0	0	0	127	0	0	0	139	0	0	0	14	0
assemblage-726-586	31	0	0	0	0	0	18	0	0	41	0	0	0	259	0	0	0	131	0	0	0	13	7
assemblage-523-751	108	0	0	0	0	0	0	0	0	24	0	21	0	123	0	0	0	218	0	0	0	6	0
assemblage-901-855	62	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	61	0	0	0	95	2
assemblage-247-99	0	84	0	0	8	0	0	0	0	0	0	0	0	175	0	7	0	111	0	0	0	115	0
assemblage-828-627	0	0	0	0	0	0	0	0	0	198	0	0	0	71	0	0	0	126	0	0	0	101	4
assemblage-613-755	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	184	0	0	0	150	6
assemblage-227-792	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	14	0	149	0	0	0	85	4
assemblage-497-751	84	0	0	0	0	0	0	0	0	40	0	10	0	144	0	0	0	162	0	0	0	54	6
assemblage-618-292	141	0	0	0	0	12	0	0	0	17	0	0	0	137	0	0	0	123	0	0	0	68	2
assemblage-344-184	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	205	0	0	0	137	6
assemblage-461-403	171	0	0	0	0	0	0	0	0	37	0	0	0	73	0	0	0	214	0	0	0	0	5
assemblage-928-974	118	0	0	0	0	0	0	0	0	98	0	0	0	123	0	0	0	155	0	0	0	6	0
assemblage-114-348	0	0	0	0	0	0	0	0	16	22	0	0	0	88	0	0	0	237	0	0	0	136	1
assemblage-689-310	43	0	0	0	0	0	0	37	0	70	0	0	0	16	0	0	0	237	0	0	0	97	0
assemblage-937-366	12	0	0	0	0	0	0	0	0	96	0	0	0	159	0	0	0	136	0	0	0	93	4
assemblage-597-286	135	0	0	0	0	8	0	0	0	8	0	0	0	150	0	0	0	112	0	0	0	81	6
assemblage-358-189	0	40	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	171	0	0	0	71	5
assemblage-503-748	73	0	0	0	0	0	0	0	0	29	0	0	0	149	0	0	0	112	0	0	0	133	4
assemblage-685-929	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	218	0	0	0	53	0
assemblage-365-269	126	0	0	0	0	0	0	0	0	53	0	6	0	35	0	0	0	179	0	0	0	96	5
assemblage-357-276	24	0	0	0	0	0	25	0	0	41	0	0	0	274	0	0	0	110	0	0	0	17	9
assemblage-385-320	0	0	0	0	55	0	0	0	0	0	10	0	0	140	0	0	0	68	0	0	0	226	1
assemblage-237-956	39	0	0	0	0	0	10	0	0	36	0	0	0	262	0	0	0	136	0	0	0	13	4
assemblage-373-247	84	0	0	0	0	0	0	0	0	9	0	21	0	135	0	0	0	247	0	0	0	0	4
assemblage-732-983	187	0	0	0	0	0	0	0	0	68	0	0	0	22	0	0	0	181	0	0	0	41	1
assemblage-933-359	17	0	0	0	0	0	0	0	0	67	0	0	0	170	0	0	0	137	0	0	0	97	12
assemblage-110-333	26	0	0	0	0	0	0	0	0	80	0	0	0	156	0	0	0	163	0	0	0	75	0
assemblage-101-914	0	0	0	0	0	0	0	17	0	0	0	0	0	11	0	0	7	278	0	0	0	183	4
assemblage-936-352	128	0	0	0	0	11	0	0	0	12	0	0	0	140	0	0	0	104	0	0	0	103	2
assemblage-463-409	116	0	0	0	0	0	0	0	0	96	0	0	0	64	0	0	0	140	0	0	0	82	2
assemblage-472-737	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	175	0	0	0	127	8
assemblage-474-731	5	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	154	0	0	0	128	6
assemblage-226-782	0	0	0	0	6	0	0	0	0	0	0	0	0	146	0	0	0	211	0	0	0	136	1
assemblage-104-904	0	0	0	0	0	0	0	6	0	0	0	0	0	18	0	0	6	283	0	0	0	184	3
assemblage-605-286	0	0	0	0	0	0	0	0	16	20	0	0	0	65	0	0	0	270	0	0	0	123	6
assemblage-607-773	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	221	0	0	0	119	5
assemblage-327-693	69	0	0	0	0	0	0	0	0	0	0	0	0	256	0	0	0	67	0	0	0	106	2
assemblage-721-988	79	0	0	0	0	0	0	0	0	55	0	0	0	86	0	0	0	237	0	0	0	41	2
assemblage-243-933	127	0	0	0	0	0	0	0	0	61	0	15	0	49	0	0	0	161	0	0	0	85	2
assemblage-515-132	60	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	62	0	0	0	103	2
assemblage-344-482	3	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	205	0	0	0	114	2
assemblage-450-743	0	0	0	0	0	0	0	0	0	24	0	0	0	115	0	0	0	287	0	0	0	71	3
assemblage-236-475	0	0	0	0	0	0	0	0	8	27	0	0	0	80	0	0	0	228	0	0	0	151	6
assemblage-217-641	0	0	0	0	7	0	0	0	0	0	0	0	0	146	0	0	0	201	0	0	0	146	0
assemblage-564-470	0	0	0	0	48	0	0	0	0	0	0	0	0	137	0	0	0	81	0	0	0	230	4
assemblage-236-112	0	0	0	0	58	0	0	0	0	0	0	0	0	116	0	0	0	105	0	0	0	216	5
assemblage-608-503	58	0	0	0	0	0	0	6	0	78	0	0	0	63	0	0	0	214	0	0	0	79	2
assemblage-350-481	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	212	0	0	0	56	0
assemblage-377-697	66	0	0	0	0	0	0	6	0	69	0	0	0	175	0	0	0	108	0	0	0	76	0
assemblage-566-457	0	0	0	0	52	0	0	0	0	0	0	0	0	122	0	0	0	87	0	0	0	237	2
assemblage-755-641	146	0	0	0	0	0	0	0	0	73	0	12	0	92	0	0	0	137	0	0	0	39	1
assemblage-488-754	148	0	0	0	0	0	0	0	0	57	0	11	0	35	0	0	0	170	0	0	0	78	1
assemblage-435-396	218	0	0	0	0	0	0	0	0	73	0	0	0	57	0	0	0	80	0	0	0	72	0
assemblage-734-635	129	0	0	0	0	0	0	0	0	34	0	0	0	72	0	0	0	258	0	0	0	0	7
assemblage-336-184	0	38	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	187	0	0	0	71	4
assemblage-403-849	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	231	0	0	0	39	1
assemblage-903-987	100	0	0	0	0	0	0	0	0	118	0	0	0	130	0	0	0	143	0	0	0	9	0
assemblage-393-312	0	17	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	160	0	0	0	115	8
assemblage-331-188	0	0	0	0	0	0	0	0	0	0	0	0	0	261	0	11	0	137	0	0	0	83	8
assemblage-347-681	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0	164	0	0	0	179	2
assemblage-395-318	0	0	0	0	60	0	0	0	0	0	6	0	0	112	0	0	0	98	0	0	0	222	2
assemblage-824-118	89	0	0	0	0	0	0	0	0	113	0	0	0	78	0	0	0	131	0	0	0	88	1
assemblage-383-267	111	0	0	0	0	0	0	0	0	21	0	23	0	109	0	0	0	226	0	0	0	10	0
assemblage-469-755	0	0	0	0	0	0	0	0	0	12	0	0	0	108	0	0	0	310	0	0	0	65	5
assemblage-385-319	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	0	197	0	0	0	51	7
assemblage-752-634	127	0	0	0	0	0	0	0	0	61	0	26	0	104	0	0	0	180	0	0	0	0	2
assemblage-369-692	76	0	0	0	0	0	0	0	0	69	0	0	0	156	0	0	0	123	0	0	0	74	2
assemblage-323-684	0	0	0	0	0	0	0	0	0	14	0	0	0	108	0	0	0	325	0	0	0	44	9
assemblage-869-918	109	0	0	0	0	0	0	0	0	134	0	0	0	48	0	0	0	125	0	0	0	81	3
assemblage-501-749	114	0	0	0	0	0	0	0	0	16	0	18	0	129	0	0	0	221	0	0	0	0	2
assemblage-501-748	29	0	0	0	0	0	20	0	0	50	0	0	0	268	0	0	0	110	0	0	0	14	9
assemblage-213-781	0	0	0	0	2	0	0	0	0	0	0	0	0	144	0	0	0	222	0	0	0	131	1
assemblage-688-285	32	0	0	0	0	0	0	3	0	153	0	0	0	20	0	0	0	245	0	0	0	46	1
assemblage-932-998	121	0	0	0	0	0	0	0	0	133	0	0	0	114	0	0	0	120	0	0	0	12	0
assemblage-761-624	126	0	0	0	0	0	0	0	0	59	0	24	0	96	0	0	0	195	0	0	0	0	0
assemblage-137-330	0	0	0	0	0	0	0	0	14	35	0	0	0	82	0	0	0	239	0	0	0	128	2
assemblage-754-638	125	0	0	0	0	0	0	0	0	103	0	0	0	60	0	0	0	115	0	0	0	95	2
assemblage-729-1006	108	0	0	0	0	0	0	0	0	98	0	0	0	160	0	0	0	125	0	0	0	9	0
assemblage-842-915	213	0	0	0	0	0	0	0	0	84	0	0	0	75	0	0	0	68	0	0	0	57	3
assemblage-851-901	126	0	0	0	0	0	0	0	0	47	0	34	0	110	0	0	0	180	0	0	0	0	3
assemblage-828-136	133	0	0	0	0	0	0	0	0	48	0	30	0	109	0	0	0	179	0	0	0	0	1
assemblage-600-497	37	0	0	0	0	0	0	7	0	180	0	0	0	8	0	0	0	226	0	0	0	42	0
assemblage-437-378	159	0	0	0	0	0	0	0	0	34	0	0	0	71	0	0	0	231	0	0	0	5	0
