Assemblage_Name	8680643-1-7326663	2-977047-1	8680643-3051886-1	2-2-2843717	2-6970636-1	8680643-1299790-1	8680643-1-3518041	9926351-2-1	8680643-1-4363433	5642818-1-1	0-1-3	1727733-1-2	8680643-3883396-1	8680643-1-6927090	2-8135966-4	2611247-1-1	6199269-1-1	2-2-7489580	2-2-1	2-2-4	8680643-3236979-1	2-2-4911496	3-1-2	8680643-1-191911	2-3604130-1	8691549-1-1	2-3845330-4911496	8680643-1-7897765	3605068-1-1	2-727604-1	2-2-1623867	7860719-1-1	2-2-7309001	6873563-1-2	2-2-8218995	2721792-1-7326663	8680643-3595808-1	8680643-680383-1	2459639-1-1	8680643-2016139-1	8680643-6189373-1	2-2-373908	8680643-8275856-1	6764002-1-2	8680643-2441629-1	3407798-1-1	316124-1-1	4165994-1-1	2-8619619-373908	3-3355095-2	8680643-1-1	8680643-1-3023496
assemblage-238-92	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	65	0	4	0	0	0	0	0	0	0	0	0	337	5
assemblage-747-593	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	369	2
assemblage-234-493	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403	6
assemblage-595-739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	68	48	11	0	20	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	227	9
assemblage-571-457	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	335	4
assemblage-689-282	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	63	175	7	0	27	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	55	5
assemblage-328-698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	108	0	0	8	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	254	5
assemblage-253-726	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	158	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	20
assemblage-340-683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	25	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	354	4
assemblage-730-622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	33	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	2
assemblage-599-945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	271	14
assemblage-465-737	12	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	54	65	0	0	40	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	296	5
assemblage-604-525	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	100	22	21	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	210	5
assemblage-604-735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	100	51	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	208	2
assemblage-234-166	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355	6
assemblage-351-499	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	22	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267	4
assemblage-224-673	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	17	0	0	0	0	0	0	0	0	0	0	0	0	293	0
assemblage-669-934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	144	67	0	33	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	216	3
assemblage-455-398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	37	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	279	3
assemblage-473-651	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	40	0	9	254	8
assemblage-612-775	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	333	9
assemblage-268-734	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	173	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	10	0	0	0	0	0	0	1	5
assemblage-336-700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	37	0	0	11	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	6
assemblage-238-351	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	21	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	366	3
assemblage-470-744	44	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	82	0	0	64	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	4
assemblage-331-183	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	281	15
assemblage-696-280	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	48	184	0	0	25	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	59	7
assemblage-757-478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	31	23	0	11	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	244	18
assemblage-617-283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	154	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	8
assemblage-361-733	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	65	160	3	0	43	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	42	4
assemblage-925-970	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	70	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	286	20
assemblage-849-911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	21	0	263	15
assemblage-341-187	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	21	0	0	0	0	0	0	0	0	0	0	0	0	315	1
assemblage-227-460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	142	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	6
assemblage-885-866	47	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	87	0	0	63	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	11
assemblage-343-696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	24	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	371	0
assemblage-581-731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	97	60	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	206	2
assemblage-897-857	46	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	66	0	0	60	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	11
assemblage-474-671	0	0	0	0	0	0	0	0	0	0	110	0	0	7	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	23	0	4	219	8
assemblage-262-640	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	72	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	308	16
assemblage-942-369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	163	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	271	14
assemblage-239-945	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	379	7
assemblage-831-655	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	6	3
assemblage-894-875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	126	0	0	8	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	253	2
assemblage-364-249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	345	1
assemblage-509-129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	139	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	252	7
assemblage-233-168	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	402	5
assemblage-575-462	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	19	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	46	0	3	0	0	0	0	0	0	0	0	0	344	3
assemblage-247-170	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	427	3
assemblage-915-994	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	85	56	0	0	44	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	191	2
assemblage-903-862	55	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	71	0	0	74	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	11
assemblage-243-323	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	34	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	3
assemblage-218-797	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	281	14
assemblage-599-513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	29	31	48	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	289	7
assemblage-361-291	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	388	3
assemblage-722-982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	96	58	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	197	2
assemblage-412-850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	302	13
assemblage-596-281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	35	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321	19
assemblage-731-474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	102	42	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	186	3
assemblage-601-501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	39	23	61	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	283	8
assemblage-421-842	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	25	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	358	11
assemblage-249-737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	8	0	0	0	0	0	0	8	11
assemblage-810-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	91	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	329	4
assemblage-676-292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	15	24	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	326	13
assemblage-367-320	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	9
assemblage-362-487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	292	12
assemblage-347-470	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	20	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	2
assemblage-223-654	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	264	5
assemblage-734-991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	96	36	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	230	2
assemblage-340-180	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	19	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	37	0	0	0	0	0	0	0	0	0	0	0	0	273	2
assemblage-251-956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	251	14
assemblage-632-931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	36	31	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	319	9
assemblage-757-602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	254	10
assemblage-610-770	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	291	9
assemblage-239-733	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	144	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	0	5	0	0	0	0	0	0	7	8
assemblage-226-489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	17	0	0	69	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	11
assemblage-618-925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	4	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	237	9
assemblage-103-910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	55	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	66	0	0	0	0	0	0	0	0	284	3
assemblage-365-492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	126	77	0	36	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	228	0
assemblage-516-766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	337	0
assemblage-606-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	6	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	239	17
assemblage-943-355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	138	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	9
assemblage-110-907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	58	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	280	6
assemblage-612-728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	68	34	20	0	31	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	237	8
assemblage-222-939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	242	7
assemblage-223-771	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	280	12
assemblage-230-174	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428	4
assemblage-825-627	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	191	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	0	0	3	5
assemblage-815-115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	25	0	242	17
assemblage-866-914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	92	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	346	4
assemblage-943-359	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408	7
assemblage-731-490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	64	0	0	47	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	216	5
assemblage-218-462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	11
assemblage-236-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	14	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	12
assemblage-358-487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	137	74	0	40	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	217	2
assemblage-370-248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	10
assemblage-212-161	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	354	2
assemblage-359-472	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	9	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	4
assemblage-352-687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	16	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	3
assemblage-896-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	15	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	362	5
assemblage-818-651	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	192	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	6
assemblage-817-130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	32	0	239	14
assemblage-228-644	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	23	0	0	0	0	0	0	0	0	0	0	0	0	276	3
assemblage-262-660	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	327	9
assemblage-261-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	299	19
