Assemblage_Name	4-400587-0	0-2306091-8423775	0-3137095-8423775	2-4-2279150	3-3-1991035	0-3579754-330632	3-3-4	8432611-4-4	0-3580097-8423775	5506585-4-2279150	4-1-0	0-3579754-1504934	0-3-0	3-9980896-4	8432611-4-3365567	7004598-3-0	0-9393077-0	4-1147519-0	8432611-6321104-9670275	4-1147519-9027063	0-626216-8423775	4-1-4858795	8432611-4-9670275	8072680-1147519-0	4-1147519-1692003	3-3-3197701	0-3579754-1249102	6373232-3579754-8423775	4-1-7153131	2-4-604868	2-4-7955811	2-4-4	3-0-2	2-706645-4	0-3579754-8423775	4-1147519-1778065	1737068-3-4340975	7798971-1-0	1823900-3579754-8423775	1-2-0	0-8270615-8423775	2-1-3	0-3579754-9453433	9944314-1147519-0	1737068-3-4723130	2-5160488-3	0-5630254-8423775	1204067-1-0	0-6342253-8423775	1737068-3-1991035	0-3579754-6899937
assemblage-455-398	0	0	0	0	0	0	0	0	0	0	9	0	16	0	0	0	9	198	0	0	10	0	0	0	0	0	0	4	0	0	0	92	26	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-473-651	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	3	0	337	70	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-612-775	0	11	0	105	0	0	0	77	0	0	0	0	0	0	0	0	0	76	0	0	0	0	28	0	0	0	0	0	0	0	0	15	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	8
assemblage-268-734	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	212	0	0	0	4	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	25
assemblage-336-700	0	0	0	0	0	0	0	98	0	0	0	25	0	0	0	25	0	48	0	0	0	0	58	0	0	0	0	0	0	0	0	18	0	0	117	0	0	0	0	0	29	0	0	0	0	0	0	0	0	71	11
assemblage-238-351	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	10	0	0	0	29	0	0	0	0	48	25
assemblage-470-744	0	0	0	39	0	0	0	196	0	0	5	34	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	8
assemblage-331-183	0	0	0	54	0	0	0	176	0	29	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-696-280	0	0	0	0	0	0	62	0	0	0	103	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	84	70	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	7
assemblage-757-478	0	0	0	0	0	0	8	0	0	0	31	0	122	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	17	93	0	132	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-617-283	0	0	0	60	0	0	0	102	0	0	9	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	189	0	0	0	0	0	41	0	0	0	0	0	0	0	0	50	13
assemblage-361-733	0	0	0	0	0	0	61	0	0	0	117	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	68	86	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	5
assemblage-925-970	0	0	0	0	4	0	15	0	0	0	85	0	61	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	8	0	0	153	45	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-849-911	0	0	0	0	0	18	0	0	0	0	17	0	0	54	0	0	24	30	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	18
assemblage-341-187	0	0	0	12	0	0	0	109	0	0	15	0	0	0	0	0	0	13	7	0	0	0	39	0	0	0	0	0	0	0	0	155	0	0	117	0	0	0	0	0	0	0	8	0	0	0	0	0	0	14	11
assemblage-227-460	0	0	0	59	0	0	0	121	0	0	6	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	178	0	0	0	0	0	37	0	0	0	0	0	0	0	0	42	12
assemblage-885-866	0	0	0	46	0	0	0	202	0	0	0	21	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	14
assemblage-343-696	0	0	0	56	0	0	0	52	0	0	0	4	0	0	0	66	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	21	0	0	0	52	0	0	0	11	16	5
assemblage-581-731	0	0	0	0	32	0	0	0	0	0	26	0	134	0	0	0	29	37	0	0	0	0	0	0	0	0	0	0	0	0	0	55	68	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-897-857	0	0	0	50	0	0	0	215	0	0	3	15	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	7
assemblage-474-671	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	7	0	334	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-262-640	0	7	0	83	0	0	0	56	0	3	0	0	0	0	0	0	0	93	0	0	0	0	28	0	0	0	0	0	0	0	0	13	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	16
assemblage-942-369	0	0	0	48	0	0	0	128	0	0	8	0	7	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	185	0	0	0	0	0	42	0	0	0	0	0	0	0	0	40	6
assemblage-239-945	0	0	0	21	0	0	0	118	0	0	0	0	25	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	16
assemblage-831-655	0	0	0	0	0	0	9	0	0	0	90	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	43	58	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-894-875	34	0	0	0	0	0	0	36	0	0	93	57	0	0	0	7	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-364-249	0	0	0	0	0	0	0	0	0	0	0	8	46	0	0	0	0	94	0	0	0	0	0	0	0	0	13	0	0	0	0	31	67	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-509-129	48	0	0	0	0	0	0	40	0	0	98	45	0	0	0	9	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-233-168	0	0	0	17	0	0	0	22	0	0	0	0	0	0	0	0	0	7	0	0	0	0	8	0	0	0	0	0	0	0	0	156	0	0	241	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-575-462	0	0	0	13	0	0	0	206	0	0	0	0	0	0	16	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	9	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-247-170	0	0	0	21	0	0	0	30	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	0	0	0	0	0	0	0	0	166	0	0	221	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-915-994	0	0	0	0	7	0	22	0	0	0	77	0	14	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	11	43	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	9
assemblage-903-862	0	0	0	48	0	0	0	184	0	0	6	38	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	42	0	0	0	0	0	0	0	0	4	9
assemblage-243-323	0	0	0	40	0	0	0	186	0	41	0	0	0	0	0	12	0	71	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	8
assemblage-218-797	0	0	0	47	0	0	0	174	0	28	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-599-513	0	0	0	0	26	0	5	0	0	0	44	0	56	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	121	79	0	127	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	2
assemblage-361-291	0	0	0	20	0	0	0	95	0	0	0	0	36	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	3
assemblage-722-982	0	0	0	0	24	0	0	0	0	0	18	0	140	0	0	0	20	66	0	0	0	0	0	0	0	2	0	0	0	0	0	56	59	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-412-850	0	0	0	0	0	0	0	149	0	0	0	12	0	0	0	0	0	25	40	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	20	0	7	0	0	0	0	0	0	53	7
assemblage-596-281	0	0	0	12	0	0	0	58	0	0	20	25	13	0	0	9	0	83	0	0	0	0	0	0	0	0	17	0	0	0	0	14	21	0	177	0	0	0	0	0	10	0	0	0	0	0	0	0	0	30	11
assemblage-731-474	0	0	0	0	26	0	0	0	0	0	17	0	120	0	0	0	30	66	0	0	0	0	0	0	0	9	0	0	0	0	0	51	53	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-601-501	0	0	0	0	9	0	6	0	0	0	55	0	73	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	100	61	0	131	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	4
assemblage-421-842	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	6	0	0	0	16	0	0	0	0	46	12
assemblage-249-737	0	0	0	0	0	0	201	0	0	0	0	0	6	0	0	0	0	195	0	0	0	16	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	3
assemblage-810-118	0	0	0	0	0	0	0	40	0	0	22	0	32	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	16
assemblage-676-292	0	0	0	0	7	0	0	0	0	0	51	0	64	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	86	79	0	154	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	21
assemblage-367-320	0	0	0	17	0	0	0	29	0	0	0	0	0	0	0	0	0	19	0	0	0	0	12	0	0	0	0	0	0	0	0	173	0	0	197	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-362-487	0	0	0	0	0	0	0	150	0	0	0	11	0	0	0	0	0	18	28	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	13	0	0	0	0	0	0	0	0	36	20
assemblage-347-470	0	0	0	49	0	0	0	160	0	36	0	0	0	0	0	15	0	99	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-223-654	0	0	0	48	0	0	0	166	0	37	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-734-991	0	0	0	0	28	0	0	0	0	0	21	0	109	0	0	0	31	62	0	0	0	0	0	0	0	4	0	0	0	0	0	60	64	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-340-180	0	0	0	23	0	0	0	154	0	0	25	0	0	0	0	0	0	8	6	0	0	0	33	0	0	0	0	0	0	0	0	140	0	0	86	0	0	0	0	0	0	0	12	0	0	0	0	0	0	6	7
assemblage-251-956	0	0	0	0	0	0	0	8	0	0	11	0	55	22	0	0	0	39	0	0	0	0	0	0	52	0	0	0	0	0	0	12	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	5
assemblage-632-931	0	0	0	0	16	0	0	0	0	0	45	0	94	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	103	74	0	113	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	10
assemblage-757-602	0	0	0	0	0	0	0	0	0	0	7	0	49	14	0	0	0	47	0	0	0	0	0	0	48	0	0	0	0	0	0	12	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	11
assemblage-610-770	0	0	0	49	0	0	0	154	0	24	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-239-733	0	0	0	0	0	0	184	0	0	0	0	0	13	0	0	0	0	208	0	0	0	4	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	11
assemblage-226-489	0	0	0	26	0	0	0	79	0	0	0	76	16	0	0	46	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	9
assemblage-618-925	0	0	0	0	44	0	32	0	0	0	0	0	142	0	0	0	0	28	0	0	0	0	0	0	0	5	0	0	0	0	0	60	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-103-910	0	0	0	0	50	0	22	0	0	0	18	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	24	0	0	0	0	0	0	51	0	0	0	7	0	0	0	0	9
assemblage-365-492	13	0	0	84	0	0	0	88	0	0	43	0	0	0	0	0	0	46	0	0	0	0	59	0	0	0	0	0	0	0	0	53	0	0	93	0	0	0	0	0	13	0	0	0	0	0	0	0	0	4	4
assemblage-516-766	0	0	0	0	0	0	0	0	0	0	0	9	54	0	0	0	0	116	0	0	0	0	0	0	0	0	14	0	0	0	0	30	60	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-606-504	0	0	0	0	55	0	27	0	0	0	0	0	111	0	0	0	0	13	0	0	0	0	0	0	0	12	0	0	0	0	0	94	177	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-943-355	0	0	0	58	0	0	0	104	0	0	11	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	12	5	0	189	0	0	0	0	0	31	0	0	0	0	0	0	0	0	51	11
assemblage-110-907	0	0	0	0	49	0	23	0	0	0	12	0	302	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	14	0	27	0	0	0	0	0	0	38	0	0	0	12	0	0	0	0	19
assemblage-612-728	0	0	0	0	0	0	10	0	0	0	40	0	91	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	13	97	0	120	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-222-939	0	0	0	0	0	0	0	5	0	0	10	0	71	16	0	0	0	45	0	0	0	0	0	0	53	0	0	0	0	0	0	9	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	3
assemblage-223-771	0	0	0	45	0	0	0	193	0	39	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-230-174	0	0	0	12	0	0	0	43	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	180	0	0	192	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-825-627	0	0	0	0	0	0	12	0	0	0	122	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	26	80	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-815-115	0	0	0	8	0	11	0	0	0	0	23	0	0	38	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0	0	84	12	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	9
assemblage-866-914	0	0	0	0	0	0	0	34	0	0	20	0	21	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	14
assemblage-943-359	0	0	0	0	0	0	0	13	0	0	25	0	7	0	0	0	0	29	0	0	0	0	0	0	10	0	88	0	0	0	0	0	57	0	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-731-490	0	0	0	0	12	0	27	0	0	0	62	0	24	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	8	60	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	5
assemblage-218-462	0	0	0	0	0	0	0	21	0	0	25	0	9	0	0	0	0	10	0	0	0	0	0	0	0	0	82	0	0	0	0	0	33	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-236-458	0	0	0	0	0	0	0	41	0	0	14	0	40	0	0	0	0	81	0	0	0	0	0	7	9	0	0	0	0	0	0	59	34	0	165	0	5	0	0	0	0	0	0	0	0	0	0	0	0	31	14
assemblage-358-487	11	0	0	67	0	0	0	79	0	0	48	0	0	0	0	8	0	51	0	0	0	0	56	0	0	0	0	0	0	0	0	68	0	0	82	0	0	0	0	0	15	0	0	0	0	0	0	0	0	1	14
assemblage-370-248	0	0	0	16	0	0	0	0	0	0	38	0	79	9	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7
assemblage-212-161	0	0	0	0	0	0	0	40	6	0	0	0	0	0	0	0	0	26	0	0	0	0	68	0	0	0	0	0	0	0	0	104	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-359-472	0	0	0	37	0	0	0	146	0	50	0	0	0	0	0	16	0	95	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	4
assemblage-352-687	0	0	0	51	0	0	0	65	0	0	0	11	0	0	0	54	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	18	0	0	0	45	0	0	0	5	9	9
assemblage-896-872	0	0	0	38	0	0	0	54	0	0	0	10	0	0	0	59	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	41	0	0	0	49	0	0	0	6	6	8
assemblage-818-651	0	0	0	0	0	0	9	0	0	0	116	0	0	0	0	0	0	46	0	0	0	6	0	0	0	0	0	0	0	0	63	77	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-817-130	0	0	0	0	0	14	0	0	0	0	17	0	0	52	0	0	12	18	0	0	0	0	0	0	0	0	0	0	0	0	0	106	15	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	16
assemblage-228-644	0	0	0	12	0	0	0	121	0	0	19	0	0	0	0	0	0	11	14	0	0	0	24	0	0	0	0	0	0	0	0	151	0	0	125	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	11
assemblage-262-660	0	16	0	83	0	0	0	63	0	5	0	0	0	0	0	0	0	61	0	0	0	0	41	0	0	0	0	0	0	0	0	7	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3
assemblage-261-342	0	0	0	9	0	0	0	146	0	0	0	7	0	0	0	0	0	23	38	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	21	0	6	0	5	0	0	0	0	43	8
assemblage-224-659	0	0	0	19	0	0	0	124	0	0	9	0	0	0	0	5	0	13	8	0	0	0	34	0	0	0	0	0	0	0	0	155	0	0	111	0	0	0	0	0	0	0	7	0	0	0	0	0	0	6	9
assemblage-909-972	0	0	0	0	0	0	35	0	0	0	101	0	33	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	158	66	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
