Assemblage_Name	6966457-9889953-3	7700084-3-4	6105771-4477369-966073	3357058-4-9020917	2428679-3501789-4	2628740-9056594-3	1-3-2511982	3129701-9889953-3	1580979-9941034-1697250	8332513-3-4	1-3-3668066	2000644-3-4	6105771-4-966073	6949536-3-7500643	4530210-1090939-1635308	2-4-1996871	2054025-3501789-9596593	6949536-9981612-4	1-1893778-4	1918400-3501789-4	0-3-3	1807867-1090939-966073	2-4-2053414	4416330-1577483-3668066	7040651-2975126-966073	2054025-3501789-4107906	7700084-3-1332258	1-6873655-2731979	2-1661511-1996871	6953053-6619420-1156802	1-3501789-4107906	1-3501789-4	1580979-9941034-5307387	7700084-3-3451866	0-2-0	1-3-4	6949536-3-4	1-1201088-4	4530210-1090939-966073	1-8167553-4	1580979-5274764-1697250	2628740-9889953-3	1-8167553-2601909	9936737-3-6933986	4-1-3	6336697-3501789-4	6949536-3-6328292	2693060-3-4	1-3-0	7053548-3-4	1-3-5318006	1-9941034-1697250	5200558-4-9020917	4-4-2	3-9889953-3	1-6619420-1156802	7040651-4-966073	6105771-4-9768195
assemblage-566-327	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	73	0	0	0	0	20	0	8	0	0	0	0	11	0	0	0	0	0	0	23	93	0	0	0	0	0	35	0	4	11	0	0	0	13	0	0	60	0	21	15	0	53	39
assemblage-417-583	0	17	0	0	0	13	0	0	69	0	0	0	45	0	0	61	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	87	33	0	12	0	0	0	0	0	35	0	0	0	0	8	0	15	0	0	0	18	0	40
assemblage-477-268	10	14	0	0	0	0	0	0	77	0	6	0	31	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	87	37	0	9	0	6	7	0	0	13	0	0	0	0	0	0	36	0	0	0	0	0	82
assemblage-561-413	0	0	6	42	0	13	0	0	36	0	28	0	23	13	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	61	0	0	0	105	0	0	22	0	0	0	0	0	15	0	0	0	0	0	0	11	0	0	0	0	0	54
assemblage-353-362	0	0	0	0	0	0	0	8	8	0	0	0	0	0	0	58	0	0	0	0	11	0	8	0	0	0	0	12	0	0	0	0	0	0	29	113	0	0	0	0	0	43	0	7	8	0	0	0	7	0	5	47	0	15	10	0	65	29
assemblage-544-495	0	0	21	111	11	0	0	0	17	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	14	13	21	0	11	0	91	0	0	14	9	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	78
assemblage-556-482	0	23	0	19	0	6	0	0	23	0	5	0	23	0	0	67	0	6	0	0	0	0	0	0	8	0	0	0	12	11	0	39	0	0	0	132	17	0	16	0	0	0	0	0	27	0	0	0	0	21	0	6	0	0	0	0	0	39
assemblage-517-425	0	0	15	75	12	0	0	0	13	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	21	21	17	0	14	0	85	0	0	27	14	0	0	0	0	0	0	17	8	0	0	0	0	0	0	0	0	0	64
assemblage-391-442	10	0	0	0	0	0	0	16	38	0	0	0	26	0	0	54	0	0	0	0	0	0	11	0	0	0	0	9	0	0	0	11	0	0	0	130	10	0	0	0	0	54	0	0	13	0	0	0	0	0	25	30	0	0	0	0	15	48
assemblage-665-539	7	7	0	0	0	0	0	0	56	0	11	0	44	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	95	49	0	0	0	9	13	0	0	28	0	0	0	0	0	0	46	0	0	0	0	7	58
assemblage-580-655	0	0	0	55	0	0	0	0	0	4	24	12	0	0	0	0	20	0	0	0	0	0	0	8	0	45	11	0	0	9	0	23	0	0	0	104	0	4	29	10	0	0	24	0	0	13	9	21	0	0	0	0	0	0	0	0	0	75
assemblage-510-497	0	0	17	99	16	0	3	0	19	0	47	0	27	0	9	0	0	0	12	0	0	0	0	0	0	0	0	0	0	29	0	28	5	0	0	69	0	0	29	0	0	0	0	0	13	0	15	0	0	0	0	0	5	0	0	0	0	52
assemblage-522-470	11	0	0	0	0	0	0	15	38	0	0	0	8	0	0	43	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	135	9	0	0	0	0	52	0	0	9	0	0	0	0	0	24	52	0	0	0	0	24	70
assemblage-505-378	0	0	20	103	12	0	12	0	16	0	44	0	20	0	6	0	0	0	12	0	0	0	0	0	0	0	0	0	0	42	0	38	6	0	0	67	0	0	19	0	0	0	0	0	10	0	12	0	0	0	0	0	8	0	0	0	0	53
assemblage-444-611	0	0	23	129	0	0	10	0	12	0	34	0	13	0	22	0	0	0	8	0	0	0	0	0	0	0	0	0	0	27	0	27	10	0	0	67	0	0	24	0	0	0	0	0	11	0	15	0	0	0	0	0	7	0	0	0	0	61
assemblage-468-520	0	21	8	41	0	13	0	0	36	0	25	0	27	8	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	56	0	0	0	139	0	0	18	0	0	0	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	41
assemblage-595-551	0	0	15	134	3	0	0	0	15	0	35	0	3	0	0	0	0	0	8	8	0	4	0	0	0	12	0	0	0	14	21	34	0	0	0	80	0	0	25	0	0	0	0	0	7	0	16	0	0	0	0	0	0	0	0	0	0	59
assemblage-571-570	0	0	5	72	0	0	0	0	6	6	15	11	0	0	0	0	13	0	0	0	0	0	0	5	0	52	12	0	0	21	8	19	0	0	0	96	0	8	25	5	0	0	17	0	0	6	10	23	0	0	0	0	0	0	0	0	0	63
assemblage-593-334	0	14	6	44	0	13	0	0	29	0	24	0	37	13	0	24	0	0	3	0	0	0	0	0	0	0	0	0	0	30	0	73	0	0	0	110	0	0	14	0	0	0	0	0	10	0	0	0	0	0	0	7	0	0	0	0	0	45
assemblage-611-523	0	0	14	84	17	0	0	0	13	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	24	8	22	0	15	0	91	0	0	16	11	0	0	0	0	0	0	16	6	0	0	0	0	0	0	0	0	0	66
