Assemblage_Name	3-5583905-0	3-8169511-5777736	3-9236826-2	962386-0-7758380	1-3-7168663	1615535-9514046-2	1076290-0-2	1-6863286-2	1-3-6166187	1-3-3087818	5900629-3-2	3-8169511-0	962386-0-2	2877882-3-6884112	3-8169511-7795566	2910558-8169511-3414351	1-891337-2	3-8169511-524382	1-3-9317215	2910558-9209009-0	3-2-2	7374824-0-2	447837-8169511-0	1-3-1277913	1-0-4579588	1-9286612-2	5629208-2-2	1-8246825-2	7755904-0-2	1-3-1142044	2910558-8169511-0	1-0-4433820	2590210-0-2	1-7175332-2	1-9641998-2	8583753-4134718-2	7930743-3-2	3-563162-2	1-1627680-2	2910558-8301605-0	0-3-3	1135151-8169511-0	1-5924029-2	5985277-3-2	1-3-3861070	2910558-6890276-0	1-0-3418858	962386-0-3455253	1-3-4211617	2282963-3-2	5954042-3-2	1-0-7276356	6484003-3-3993279	3544158-0-2	1-3-1673484	0-2-3	1-3-2344215	1-3-8660686	1177105-3-2608301	1-3-8072236	1-3-2	1-6863286-5343237	1-7463809-2	7778201-3-2	1-4134718-2	900661-0-2	3-8169511-5761833	1-9514046-2	58318-3-2	3312334-4860533-0	2836663-8169511-0	9227755-3-2	2910558-8169511-4600213	5985277-2743983-2	1-0-2	58318-8913995-2	1495795-0-7985680	1-3-4790414	5629208-8009204-2	9973309-3-2	7868919-4860533-0	1-1416352-2	3-8169511-2714502	962386-0-2597279	1626041-9236826-2	3-8169511-8895032	9424168-4860533-0	2910558-4860533-0	1177105-3-2	2858988-3-2	1-9693146-7486245	3-0-2	7324168-4134718-2	1028342-3-2	7524879-3-3	5311752-3-2	9170936-3-2	1-2942762-1142044	1-3-6884112	1495795-0-2	6973705-0-3418858	1-3-488446	3431506-0-2	1-0-3981688
assemblage-233-168	0	35	0	0	0	0	0	0	0	0	0	126	0	13	0	0	6	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-575-462	0	21	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	12	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-247-170	0	22	0	0	0	0	0	0	0	0	0	130	0	9	0	0	9	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-915-994	0	0	16	0	0	0	0	0	0	0	0	64	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	121	0	0	0	0	0	0	46	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-903-862	0	0	0	0	0	0	0	59	0	0	0	100	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	145	0	0	0	68	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	46	0	0	0	0	0	0	0	20
assemblage-243-323	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	30	0	0	0	19	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	10	0	0	0	124	0	0	0	0	0	0	0	0	0	46	0	0	0	0	14	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	81	0	0	0	0	0	0	0	29
assemblage-218-797	0	0	0	0	0	0	0	0	0	0	10	99	0	0	0	0	0	0	0	0	0	20	15	0	0	16	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	18	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	18
assemblage-599-513	0	0	21	0	0	0	0	0	0	0	0	42	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	35	0	0	0	0	0	197	0	0	0	0	0	0	11	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-361-291	0	0	0	0	0	0	0	0	0	0	0	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	50	0	0	81	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-722-982	0	0	6	21	0	0	0	0	0	0	0	28	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	70	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-412-850	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	7	36	0	0	47	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	54	8	0	0	0	0	11	0	5	0	0	0	0	0	0	0	10
assemblage-596-281	0	0	0	0	0	0	0	4	0	0	0	59	21	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	45	0	0	0	0	0	0	0	23	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
assemblage-731-474	0	0	13	11	0	0	0	0	0	0	0	29	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-601-501	0	0	34	0	0	0	0	0	0	0	0	42	17	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	11	0	0	0	12	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	49	0	0	0	0	0	165	0	0	0	0	0	0	10	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-421-842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	89	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-249-737	0	0	48	0	0	0	13	0	0	0	0	5	59	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	12	0	0	0	18
assemblage-810-118	0	0	11	0	0	0	0	0	0	0	0	46	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-676-292	0	0	34	0	0	0	0	0	0	0	0	38	26	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	34	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	27
assemblage-367-320	0	14	0	0	0	0	0	0	0	0	0	121	0	21	0	0	10	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-362-487	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	4	44	0	0	27	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	61	12	0	0	0	0	18	0	2	0	0	0	0	0	0	0	17
assemblage-347-470	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	41	0	0	0	23	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	8	0	0	0	163	0	0	0	0	0	0	0	0	0	53	0	0	0	0	16	0	0	0	0	0	0	0	8	26	0	0	0	0	0	0	46	0	0	0	0	0	0	0	24
assemblage-223-654	0	0	0	0	0	0	0	0	0	0	6	103	0	0	0	0	0	0	0	0	0	11	21	0	0	13	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	34
assemblage-734-991	0	0	7	16	0	0	0	0	0	0	0	22	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	90	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-340-180	0	21	0	0	0	0	0	0	0	0	0	69	0	17	0	0	23	0	0	0	0	35	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	80	49	0	0	0	0	0	0	0	0	0	13	0	13	0	0	16
assemblage-251-956	0	0	0	0	44	0	0	0	0	0	0	11	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	211	0	0	0	0	0	0	65	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-632-931	0	0	35	0	0	0	0	0	0	0	0	39	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	33	0	0	0	0	0	172	0	0	0	0	0	0	5	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	36
assemblage-757-602	0	0	0	0	52	0	0	0	0	0	0	10	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229	0	0	0	0	0	0	47	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-610-770	0	0	0	0	0	0	0	0	0	0	6	97	0	0	0	0	0	0	0	0	0	17	13	0	0	20	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	12	0	0	8	0	0	0	0	0	0	0	13
assemblage-239-733	0	0	41	0	0	0	7	0	0	0	0	15	63	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	10	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	31	0	0	0	16
assemblage-226-489	0	0	0	0	5	0	0	31	0	0	0	8	20	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	13	77	0	0	0	0	0	0	0	8	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-618-925	0	0	61	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	102	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	17
assemblage-103-910	0	0	0	0	0	0	0	0	0	0	0	75	13	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	7	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	52	12
assemblage-365-492	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	55	0	0	10	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	180	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	4	0	0	12	0	0	0	0	21
assemblage-516-766	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	96	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	41	0	0	0	0	0	0	0	50	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-606-504	0	0	71	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	119	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	27
assemblage-943-355	0	0	0	0	0	0	0	0	0	0	0	117	13	0	0	0	0	14	0	6	0	36	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	59	0	0	9	0	0	0	0	30	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-110-907	0	0	0	0	0	0	0	0	0	0	0	81	14	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	49	22
assemblage-612-728	0	0	6	17	0	0	0	0	0	0	0	64	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	64	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-222-939	0	0	0	0	54	0	0	0	0	0	0	13	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	214	0	0	0	0	0	0	47	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-223-771	0	0	0	0	0	0	0	0	0	0	9	90	0	0	0	0	0	0	0	0	0	19	15	0	0	26	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	20
assemblage-230-174	0	15	0	0	0	0	0	0	0	0	0	124	0	13	0	0	8	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-825-627	0	0	9	0	0	0	0	0	0	0	0	143	187	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-815-115	0	0	0	0	0	0	0	0	0	0	0	41	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	11	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-866-914	0	0	17	0	0	0	0	0	0	0	0	33	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192	0	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-943-359	0	0	0	0	0	0	0	0	0	0	0	61	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	243	0	0	0	18	0	0	0	0	0	0	0	59	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-731-490	0	0	16	0	0	0	0	0	0	0	0	58	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	100	0	0	0	0	0	0	61	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	22
assemblage-218-462	0	0	0	0	0	0	0	0	0	0	0	61	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	246	0	0	0	19	0	0	0	0	0	0	0	57	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-236-458	0	0	0	0	0	0	0	0	0	0	0	32	52	0	0	4	0	0	18	0	0	0	0	0	0	0	0	0	0	6	40	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	17	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-358-487	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	64	0	0	9	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	159	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	9	0	0	6	0	0	0	0	35
assemblage-370-248	9	0	0	0	0	9	0	0	0	0	0	87	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-212-161	0	24	0	0	0	0	0	0	0	0	0	256	0	29	0	0	6	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-359-472	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	29	0	0	0	26	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	5	0	0	0	162	0	0	0	0	0	0	0	0	0	51	0	0	0	0	13	0	0	0	0	0	0	0	9	32	0	0	0	0	0	0	61	0	0	0	0	0	0	0	16
assemblage-352-687	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	34	0	0	0	76	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	18	0	0	101	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-896-872	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	39	0	0	0	71	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	21	0	0	105	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-818-651	0	0	15	0	0	0	0	0	0	0	0	145	196	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	16	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-817-130	0	0	0	0	0	0	0	0	0	5	0	50	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	9	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-228-644	0	8	0	0	0	0	0	0	0	0	0	103	0	27	0	0	20	0	0	0	0	35	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	112	21	0	0	0	0	0	0	0	0	0	5	0	5	0	0	11
assemblage-262-660	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	18	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	12	47	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-261-342	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	7	39	0	0	47	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	41	6	0	0	0	0	18	0	6	0	0	0	0	0	0	0	25
assemblage-224-659	0	16	0	0	0	0	0	0	0	0	0	76	0	24	0	0	20	0	0	0	0	31	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	114	21	0	0	0	0	0	0	0	0	0	10	0	9	0	0	13
