Assemblage_Name	0-1-5270220	3-4-680578	6681410-4650266-558716	2-8538772-0	0-1-1	4-6334562-2	2-4-4874667	5132552-4-4	4-6502416-2	4-2-6007713	2-4-558716	6681410-4-558716	6244159-2-2	4-2-2354535	4-5047577-2	3-1-3	7005065-2-2	4-2-7345922	2-4-0	2-1440916-558716	4-2-3	4-2-2	4-2-8791390	2-4-4387693	2537169-4-558716	1939553-2-2	3-4-0	4-937081-2	4-2-2281346	3-4735774-3	2537169-3851151-558716
assemblage-933-359	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	60	0	0	331	0	0	29	0	0	8	0	0	5
assemblage-110-333	0	4	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	50	0	0	336	0	0	32	0	0	15	0	0	1
assemblage-101-914	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	308	0	0	43	0	37	59	0	0	0	0	0	0	0	0	7
assemblage-936-352	0	0	24	0	0	0	0	0	0	0	67	12	0	124	0	0	0	0	12	0	0	160	0	0	0	0	93	0	0	0	8
assemblage-463-409	0	0	0	0	0	0	0	0	0	0	156	18	0	0	0	0	0	0	132	0	0	158	0	0	0	0	33	0	0	0	3
assemblage-472-737	0	0	14	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	112	0	0	318	0	0	0	0	0	0	0	0	3
assemblage-474-731	0	0	17	0	0	0	0	0	0	0	48	0	0	15	0	0	0	0	89	0	0	323	0	0	0	0	0	0	0	0	8
assemblage-226-782	0	0	0	0	0	37	0	0	0	0	156	0	0	0	0	0	0	0	142	0	0	164	0	0	0	0	0	0	0	0	1
assemblage-104-904	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	324	0	0	43	0	26	55	0	0	0	0	6	0	0	0	11
assemblage-605-286	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	74	0	0	240	0	0	20	0	0	0	0	0	2
assemblage-607-773	0	0	0	0	0	22	0	0	0	0	156	0	0	0	0	0	0	0	148	0	0	172	0	0	0	0	0	0	0	0	2
assemblage-327-693	0	0	0	0	0	0	0	0	0	0	98	0	0	106	0	0	11	0	0	0	0	232	0	0	40	0	0	0	0	0	13
assemblage-721-988	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	81	0	0	194	0	0	53	0	49	0	0	0	12
assemblage-243-933	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	40	0	0	340	0	0	0	0	37	0	0	0	4
assemblage-515-132	0	0	0	0	0	0	0	0	0	0	92	0	0	95	0	0	16	0	11	0	0	241	0	0	30	0	0	0	0	0	15
assemblage-344-482	0	0	0	0	0	31	0	0	0	0	148	0	0	14	0	0	0	0	166	0	0	133	0	0	0	0	0	0	0	0	8
assemblage-450-743	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	87	0	0	161	0	0	0	0	0	0	0	0	14
assemblage-236-475	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	81	0	0	264	0	0	6	0	0	0	0	0	4
assemblage-217-641	0	0	0	0	0	27	0	0	0	0	143	0	0	0	0	0	0	0	180	0	0	150	0	0	0	0	0	0	0	0	0
assemblage-564-470	0	0	0	0	0	17	0	0	0	0	153	0	0	0	0	0	0	0	225	0	0	100	0	0	0	0	0	0	0	0	5
assemblage-236-112	0	0	0	0	0	13	0	0	0	0	167	0	0	0	0	0	0	0	220	0	0	93	0	0	0	0	0	0	0	0	7
assemblage-608-503	0	0	0	0	0	0	0	16	0	31	111	0	0	0	0	34	0	0	55	0	0	163	0	0	7	0	72	0	0	0	11
assemblage-350-481	0	0	0	0	0	12	0	0	0	0	89	0	0	0	0	0	0	0	121	0	0	275	0	0	0	0	0	0	0	0	3
assemblage-377-697	0	0	0	0	0	0	0	0	0	64	44	0	0	0	0	11	0	0	5	0	0	153	0	0	0	0	221	0	0	0	2
assemblage-566-457	0	0	0	0	0	6	0	0	0	0	148	0	0	0	0	0	0	0	236	0	0	104	0	0	0	0	0	0	0	0	6
assemblage-755-641	0	0	0	0	0	0	0	0	0	0	81	3	0	0	0	0	0	0	104	0	0	251	0	0	22	0	34	0	0	0	5
assemblage-488-754	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	66	0	0	322	0	0	0	0	23	0	0	0	4
assemblage-435-396	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	60	0	0	346	0	0	0	0	52	0	0	0	9
assemblage-734-635	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	82	0	0	137	0	0	98	0	19	0	0	0	3
assemblage-336-184	0	0	0	0	0	14	0	0	0	0	157	0	0	0	0	0	0	0	211	0	0	113	0	0	0	0	0	0	0	0	5
assemblage-403-849	0	0	0	0	0	8	0	0	0	0	116	0	0	0	0	0	0	0	160	0	0	215	0	0	0	0	0	0	0	0	1
assemblage-903-987	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	138	0	0	163	0	0	53	0	40	0	0	0	5
assemblage-393-312	0	0	0	0	0	14	0	0	0	0	25	0	0	0	0	0	0	26	271	0	0	125	36	0	0	0	0	0	0	0	3
assemblage-331-188	0	0	0	0	0	40	0	0	0	0	261	0	0	0	0	0	0	0	145	0	0	54	0	0	0	0	0	0	0	0	0
assemblage-347-681	0	0	0	0	0	10	0	0	0	0	76	0	0	0	0	0	0	0	106	0	0	292	0	0	14	0	0	0	0	0	2
assemblage-395-318	0	0	0	0	0	8	0	0	0	0	152	0	0	0	0	0	0	0	245	0	0	93	0	0	0	0	0	0	0	0	2
assemblage-824-118	0	0	0	0	0	0	0	0	0	0	162	24	0	0	0	0	0	0	107	0	0	173	0	0	0	0	32	0	0	0	2
assemblage-383-267	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	172	0	0	42	0	0	88	0	0	0	0	0	2
assemblage-469-755	0	0	0	0	0	0	7	0	0	0	223	0	0	0	0	0	0	0	98	0	0	166	0	0	0	0	0	0	0	0	6
assemblage-385-319	0	0	0	0	0	50	0	0	0	0	90	0	0	0	0	0	0	0	214	0	0	144	0	0	0	0	0	0	0	0	2
assemblage-752-634	0	0	0	0	0	0	0	0	12	0	20	9	0	0	0	0	0	0	143	0	0	281	0	0	0	0	29	0	0	0	6
assemblage-369-692	0	0	0	0	0	0	0	0	0	55	32	0	0	0	0	18	0	0	9	0	0	161	0	0	0	0	211	0	0	0	14
assemblage-323-684	0	0	0	0	0	0	12	0	0	0	222	0	0	0	0	0	0	0	81	0	0	178	0	0	0	0	0	0	0	0	7
assemblage-869-918	0	0	0	0	0	0	0	0	0	0	135	24	0	0	0	0	0	0	124	0	0	181	0	0	0	0	33	0	0	0	3
assemblage-501-749	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	182	0	0	36	0	0	114	0	0	0	0	0	3
assemblage-501-748	0	0	0	0	0	0	0	0	0	0	201	46	0	0	0	0	0	0	26	0	0	200	0	0	24	0	0	0	0	0	3
assemblage-213-781	0	0	0	0	0	33	0	0	0	0	176	0	0	0	0	0	0	0	134	0	0	156	0	0	0	0	0	0	0	0	1
assemblage-688-285	0	0	0	0	0	0	0	6	0	29	91	0	0	0	0	64	0	0	75	0	0	192	0	0	0	0	37	0	0	0	6
assemblage-932-998	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	143	0	0	157	0	0	43	0	44	0	0	0	6
assemblage-761-624	0	0	0	0	0	0	0	0	9	0	14	0	0	0	0	0	0	0	149	0	0	281	0	0	0	0	34	0	0	0	13
assemblage-137-330	0	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	0	57	0	0	246	0	0	12	0	0	0	0	0	7
assemblage-754-638	0	0	0	0	0	0	0	0	0	0	161	10	0	0	0	0	0	0	110	0	0	178	0	0	0	0	36	0	0	0	5
assemblage-729-1006	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	139	0	0	155	0	0	62	0	50	0	0	0	5
assemblage-842-915	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	61	0	0	334	0	0	7	0	56	0	0	0	4
assemblage-851-901	0	0	0	0	0	0	0	0	6	0	17	0	0	0	0	0	0	0	132	0	0	309	0	0	6	0	28	0	0	0	2
assemblage-828-136	0	0	0	0	0	0	0	0	8	0	36	9	0	0	0	0	0	0	122	0	0	302	0	0	0	0	19	0	0	0	4
assemblage-600-497	0	0	0	0	0	0	0	9	0	20	90	0	0	0	0	66	0	0	80	0	0	170	0	0	0	0	61	0	0	0	4
assemblage-437-378	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	104	0	0	144	0	0	94	0	27	0	0	0	0
assemblage-458-410	0	0	0	0	0	0	0	0	0	0	159	9	0	0	0	0	0	0	117	0	0	166	0	0	0	0	48	0	0	0	1
assemblage-685-923	0	0	0	0	0	21	0	0	0	0	216	0	0	0	0	0	0	0	113	0	0	138	0	0	9	0	0	0	0	0	3
assemblage-477-657	0	0	0	0	95	0	0	79	0	0	73	0	0	0	0	92	0	0	0	0	22	127	0	0	0	0	0	0	0	0	12
assemblage-612-275	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	32	0	0	233	0	0	62	0	3	0	0	0	4
assemblage-210-937	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	93	0	0	360	0	0	15	0	0	0	0	0	11
assemblage-240-109	0	0	0	0	0	132	0	0	0	0	227	0	0	0	0	0	0	0	93	6	0	40	0	0	0	0	0	0	0	0	2
assemblage-879-838	0	0	0	0	0	0	0	0	0	0	102	0	0	123	0	0	12	0	0	0	0	215	0	0	28	8	0	0	0	0	12
assemblage-524-131	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	75	0	0	207	0	0	0	0	0	0	0	0	10
assemblage-255-725	0	0	0	0	41	0	0	0	0	76	119	0	0	0	0	27	0	0	29	0	0	31	0	0	0	0	172	0	0	0	5
assemblage-745-570	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	91	0	0	363	0	0	0	0	0	0	0	0	17
assemblage-585-727	0	0	0	0	0	0	0	0	0	0	170	39	0	0	0	0	0	0	51	0	0	174	0	0	0	0	59	0	0	0	7
assemblage-243-162	0	0	0	0	0	39	0	0	0	0	18	0	0	0	0	0	0	17	266	0	0	124	30	0	0	0	0	0	0	0	6
assemblage-246-669	0	0	0	0	0	16	0	0	0	0	56	0	0	0	0	0	0	0	267	0	0	145	0	0	0	0	0	0	15	0	1
assemblage-478-642	0	0	0	0	97	0	0	71	0	0	66	0	0	0	0	88	0	0	0	0	36	135	0	0	0	0	0	0	0	0	7
assemblage-821-647	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	146	0	0	10	0	26	294	0	0	0	0	0	0	0	0	6
assemblage-243-797	0	0	0	0	0	40	0	0	0	0	60	0	0	0	0	0	0	0	210	0	0	179	0	0	0	0	0	0	10	0	1
assemblage-821-643	0	0	0	0	4	0	0	9	0	0	12	0	0	0	0	139	0	0	8	0	29	292	0	0	0	0	0	0	0	0	7
assemblage-611-922	0	0	0	0	11	0	0	11	0	42	125	0	0	0	0	25	0	0	94	0	0	105	0	0	52	0	34	0	0	0	1
assemblage-724-995	0	0	0	0	0	0	0	0	0	4	116	8	0	0	0	0	0	0	95	0	0	165	0	0	20	0	92	0	0	0	0
assemblage-393-321	0	0	0	0	0	117	0	0	0	0	248	0	0	0	0	0	0	0	101	0	0	30	0	0	0	0	0	0	0	0	4
assemblage-728-992	0	0	0	0	0	0	0	0	0	3	98	0	0	0	0	0	0	0	93	0	0	130	0	0	0	0	175	0	0	0	1
assemblage-597-731	0	0	0	0	0	0	0	0	0	5	127	0	0	0	0	0	0	0	74	0	0	201	0	0	47	0	42	0	0	0	4
assemblage-605-717	0	0	0	0	0	0	0	0	0	8	84	0	0	0	0	0	0	0	81	0	0	162	0	0	0	0	162	0	0	0	3
assemblage-668-930	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	177	0	0	213	0	0	0	0	0	0	0	0	8
assemblage-405-318	0	0	0	0	0	51	0	0	0	0	98	0	0	0	0	0	0	0	185	0	0	161	0	0	0	0	0	0	0	0	5
assemblage-121-343	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	62	0	0	329	0	0	25	0	0	14	0	0	2
assemblage-576-485	0	0	0	0	0	49	0	0	0	0	84	0	0	0	0	0	0	0	214	0	0	153	0	0	0	0	0	0	0	0	0
assemblage-387-847	0	0	0	0	0	0	0	0	0	0	162	0	0	32	0	0	0	0	200	0	0	81	0	10	0	0	0	0	0	0	15
assemblage-453-406	0	0	0	0	0	0	0	0	0	0	153	22	0	0	0	0	0	0	113	0	0	192	0	0	0	0	19	0	0	0	1
assemblage-739-488	0	0	0	0	0	0	0	0	0	6	133	0	0	0	0	0	0	0	69	0	0	201	0	0	44	0	47	0	0	0	0
assemblage-412-860	0	0	0	0	0	126	0	0	0	0	94	0	0	0	0	0	0	0	179	0	0	101	0	0	0	0	0	0	0	0	0
assemblage-472-664	8	0	0	0	79	0	0	82	0	0	74	0	0	0	0	88	0	0	0	0	23	140	0	0	0	0	0	0	0	0	6
assemblage-348-188	0	0	0	0	0	29	0	0	0	0	163	0	0	0	0	0	0	0	157	0	0	150	0	0	0	0	0	0	0	0	1
assemblage-932-368	0	0	0	0	0	0	0	0	0	0	168	0	0	0	0	0	0	0	53	0	0	207	0	0	59	0	13	0	0	0	0
assemblage-235-123	0	0	0	0	0	55	0	0	0	0	87	0	0	0	0	0	0	0	219	0	0	136	0	0	0	0	0	0	0	0	3
assemblage-209-484	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	71	0	0	313	0	0	26	0	0	12	0	0	4
assemblage-420-841	0	0	0	0	0	0	0	0	0	0	163	0	0	16	0	0	0	0	204	0	0	91	0	18	0	0	0	0	0	0	8
assemblage-360-710	0	0	0	0	10	0	0	13	0	25	92	0	0	0	0	58	0	0	55	0	0	198	0	0	0	0	47	0	0	0	2
assemblage-234-940	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	100	0	0	369	0	0	0	0	0	0	0	0	13
assemblage-827-631	0	0	0	0	7	0	0	0	0	0	13	0	0	0	0	151	0	0	3	0	35	280	0	0	0	0	0	0	0	0	11
assemblage-254-112	0	0	0	0	0	9	0	0	0	0	169	0	0	0	0	0	0	0	229	0	0	91	0	0	0	0	0	0	0	0	2
assemblage-214-177	0	0	0	0	0	14	0	0	0	0	170	0	0	0	0	0	0	0	229	0	0	82	0	0	0	0	0	0	0	0	5
assemblage-224-778	0	0	0	0	0	24	0	0	0	0	172	0	0	0	0	0	0	0	192	0	0	110	0	0	0	0	0	0	0	0	2
assemblage-441-398	0	0	0	0	0	0	0	0	0	0	28	11	0	0	0	0	0	0	141	0	0	281	0	0	0	0	30	0	0	0	9
assemblage-743-627	0	0	0	0	0	0	0	0	9	0	23	0	0	0	0	0	0	0	137	0	0	296	0	0	5	0	19	0	0	0	11
assemblage-519-125	0	0	0	0	0	14	0	0	0	0	91	0	0	0	0	0	0	0	114	0	0	270	0	0	11	0	0	0	0	0	0
assemblage-483-768	0	0	16	0	0	0	0	0	0	0	60	0	0	7	0	0	0	0	108	0	0	302	0	0	0	0	0	0	0	0	7
assemblage-526-107	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	98	0	0	175	0	0	0	0	0	0	0	0	12
assemblage-211-180	0	0	0	0	0	24	0	0	0	0	35	0	0	0	0	0	0	15	252	0	0	117	50	0	0	0	0	0	0	0	7
assemblage-264-360	0	0	0	0	0	140	0	0	0	0	114	0	0	0	0	0	0	0	161	0	0	85	0	0	0	0	0	0	0	0	0
assemblage-264-339	0	0	0	0	0	152	0	0	0	0	100	0	0	0	0	0	0	0	150	0	0	97	0	0	0	0	0	0	0	0	1
assemblage-109-340	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	64	0	0	285	0	0	14	0	0	0	0	0	6
assemblage-675-940	0	0	0	0	0	0	0	0	0	0	138	0	0	32	0	0	0	0	221	0	0	80	0	14	9	0	0	0	0	0	6
assemblage-918-974	0	0	0	0	0	0	0	0	0	0	161	44	3	0	0	0	0	0	57	0	0	175	0	0	0	0	59	0	0	0	1
assemblage-609-945	0	0	0	0	0	0	0	26	0	0	214	0	0	0	0	51	0	0	51	0	0	135	0	0	0	0	15	0	0	0	8
assemblage-399-852	0	0	0	0	0	0	0	0	0	0	153	0	0	22	9	0	0	0	195	0	0	100	0	9	0	0	0	0	0	0	12
assemblage-350-720	0	0	0	0	3	0	0	0	0	34	115	0	0	0	0	33	0	0	111	0	0	106	0	0	45	0	47	0	0	0	6
assemblage-762-597	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	89	0	0	372	0	0	8	0	0	0	0	0	10
assemblage-818-138	0	0	0	0	0	0	0	0	0	0	159	21	0	0	0	0	0	0	122	0	0	154	0	0	0	0	41	0	0	0	3
assemblage-252-346	0	0	0	0	0	17	0	0	0	0	223	0	0	0	0	0	0	0	92	0	0	154	0	0	12	0	0	0	0	0	2
assemblage-362-702	0	0	0	0	0	0	0	0	0	52	34	0	0	0	0	11	0	0	12	0	0	147	0	0	0	0	237	0	0	0	7
assemblage-516-120	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	92	0	0	177	0	0	0	0	0	0	0	0	11
assemblage-122-342	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	79	0	0	253	0	0	13	0	0	0	0	0	6
assemblage-516-122	0	0	0	0	0	10	0	0	0	0	100	0	0	0	0	0	0	0	89	0	0	285	0	0	14	0	0	0	0	0	2
assemblage-733-469	0	0	0	0	0	0	0	0	0	16	91	0	0	0	0	0	0	0	78	0	0	132	0	0	0	0	182	0	0	0	1
assemblage-602-744	0	0	0	0	0	0	0	0	0	8	98	0	0	0	0	0	0	0	86	0	0	143	0	0	0	0	164	0	0	0	1
assemblage-412-842	0	0	0	0	0	14	0	0	0	0	208	0	0	0	0	0	0	0	112	0	0	156	0	0	6	0	0	0	0	0	4
assemblage-496-749	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	52	0	0	334	0	0	0	0	30	0	0	0	5
assemblage-758-647	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	91	0	0	152	0	0	100	0	16	0	0	0	2
assemblage-605-283	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	76	0	0	340	0	0	18	0	0	5	0	0	3
assemblage-559-476	0	0	0	0	0	49	0	0	0	0	136	0	0	0	0	0	0	6	205	0	0	89	10	0	0	0	0	0	0	0	5
assemblage-110-339	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	30	0	0	230	0	0	65	0	16	0	0	0	6
