Assemblage_Name	4-1-4354783	4-2155655-1	4-1-4590315	3969811-1-1	3-4-4562238	4-3757640-1	4-1-4	4-1-1	4-9267671-1	6060709-3535929-1	7998063-2-2	7279130-1-4809230	4-1-8611296	6481165-1-1	4-1-1193822	4-1537228-1	495536-1-1	6060709-1-1	3-1-0	4-1-6874504	5440078-1-1	0-2-2	5725945-1-1	9342397-1-1	4-4318745-1	4-1-8905774	4-1-1954752	4-1-8632513	4-7656763-1	4-2605795-1	2-1-1	9988552-1-1	4-1-2269865	3814254-1-1	4-1068184-1	7279130-1-1	7279130-5913661-1
assemblage-731-474	0	0	0	0	95	0	0	380	0	0	0	0	0	0	0	0	0	0	6	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-601-501	0	0	0	0	147	0	17	284	0	0	0	0	0	0	0	0	0	0	21	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-421-842	41	0	0	0	0	0	0	363	0	0	0	0	0	0	0	0	3	0	41	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	13	2
assemblage-249-737	0	0	0	0	285	0	5	31	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-810-118	0	5	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-676-292	0	0	0	0	148	0	15	284	0	0	0	0	0	0	0	0	0	0	27	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-367-320	0	0	0	16	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	202	3
assemblage-362-487	0	0	17	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	75	0	0	0	0	0	0	0	164	2
assemblage-347-470	0	0	0	0	0	0	0	278	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	68	9
assemblage-223-654	0	0	0	0	0	0	0	373	0	0	0	0	10	0	0	38	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	31	1
assemblage-734-991	0	0	0	0	79	0	0	379	0	0	0	0	0	0	0	0	0	0	13	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-340-180	0	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	120	0
assemblage-251-956	0	0	0	0	0	0	0	459	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	6
assemblage-632-931	0	0	0	0	129	0	21	283	0	0	0	0	0	0	0	0	0	0	28	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-757-602	0	0	0	0	0	0	0	464	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	9
assemblage-610-770	0	0	0	0	0	0	0	353	0	0	0	0	21	0	0	31	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	29	2
assemblage-239-733	0	0	0	0	276	0	7	48	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-226-489	0	0	0	0	0	0	0	320	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	43	1
assemblage-618-925	0	0	0	0	99	0	6	186	0	56	0	0	0	0	0	0	0	4	83	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-103-910	0	0	0	0	17	0	61	360	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4
assemblage-365-492	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	119	8
assemblage-516-766	0	0	0	0	0	0	0	462	0	0	0	0	0	5	0	0	0	0	11	0	0	0	0	0	7	0	0	12	0	0	0	0	0	0	0	0	3
