Assemblage_Name	409795-2-3	3-523524-4	7930379-3-4902598	1-0-1	6521645-3-4593887	4-9281390-3	0-5543770-2	0-1-2	7015898-2-3	2217010-2-3	4-2-2925748	7930379-6996568-4	5754964-5543770-2	8023199-2-3	7930379-2402034-4	2-4361069-0	0-8863817-2	5578595-2-3	3-1826266-4	2-0-0	7930379-3-4689381	3-0-4	321323-2-3	1-3593481-1	4-2-3	3-7690314-4	3-338648-4	3-0-6752004	7930379-3-4593887	2-0-5552213	1-2-2	2060359-3-4	1-4-2	2-1-1	7930379-3-4	9895768-3-4	7930379-3-8486971	2-0-5431172	4-2-9556654	3-5891867-4
assemblage-608-762	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	110	0	0	0	28	0	0	0	0	0	110	0	0	0	0	3
assemblage-826-115	0	0	0	22	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	209	0	13	0	0	30	0	0	0	0	0	0	0	0	0	160	0	0	0	0	8
assemblage-734-616	0	0	0	29	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	83	0	0	0	0	0	0	0	0	0	184	0	0	0	0	4
assemblage-914-974	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	48	0	0	0	0	0	0	38	0	0	178	0	0	0	0	12
assemblage-248-353	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	155	0	0	0	25	0	0	0	0	0	36	0	0	0	0	20
assemblage-492-657	0	0	0	103	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	155	0	54	0	0	45	0	0	0	0	0	0	0	122	8	0	0	0	0	0	6
assemblage-818-645	0	0	0	0	0	0	0	140	0	0	0	0	0	0	7	0	0	0	0	150	0	9	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	4
assemblage-262-106	0	0	0	0	0	0	112	0	93	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	51	0	0	0	34	0	0	0	0	0	0	0	0	0	0	12
assemblage-891-868	0	0	0	0	0	0	0	7	0	0	0	0	0	27	0	0	0	0	0	0	0	109	0	0	319	0	0	0	0	0	0	0	0	0	36	0	0	0	0	2
assemblage-502-119	0	0	0	0	0	0	128	44	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	107	0	0	0	0	0	0	0	0	0	72	0	0	0	0	8
assemblage-939-363	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	96	0	0	0	17	0	0	0	0	0	215	0	0	0	0	6
assemblage-620-507	0	0	0	271	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	57	0	4	0	0	72	0	0	0	0	0	0	0	0	0	54	0	0	0	0	2
assemblage-845-912	0	0	0	19	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	209	0	12	0	0	46	0	0	0	0	0	0	0	0	0	149	0	0	0	0	11
assemblage-249-343	0	0	0	0	0	0	11	7	0	0	0	0	10	0	0	0	0	0	0	0	0	241	0	0	163	0	0	0	21	0	0	0	0	0	29	0	0	0	9	9
assemblage-113-897	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	365	0	0	0	0	0	0	0	0	0	45	0	0	0	0	13
assemblage-725-980	0	0	0	207	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	41	0	52	0	0	44	0	0	0	0	0	0	0	0	0	60	0	0	11	0	7
assemblage-486-668	0	0	0	88	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	158	0	63	0	0	47	0	0	0	0	0	0	0	123	4	0	0	0	0	0	5
assemblage-393-317	0	0	0	0	0	0	20	0	15	0	0	0	35	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	5
assemblage-868-903	0	0	0	73	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	122	0	165	0	24	5	0	0	0	0	0	0	0	0	0	86	0	0	0	0	2
assemblage-482-665	0	0	0	113	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	164	0	58	0	0	44	0	0	0	0	0	0	0	97	14	0	0	0	0	0	4
assemblage-685-298	0	0	0	28	0	0	0	22	0	0	0	0	0	0	5	0	0	0	0	261	0	0	0	0	13	0	0	0	0	0	0	25	0	0	140	0	0	0	0	6
assemblage-602-930	0	0	0	101	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	86	0	49	0	0	123	0	0	0	0	0	0	0	0	0	75	0	0	0	0	1
assemblage-243-471	0	0	0	0	0	0	19	115	0	0	0	0	0	0	0	0	4	0	0	0	0	96	0	0	113	0	0	0	65	0	0	0	0	0	83	0	0	0	0	5
assemblage-746-471	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	34	0	0	0	0	0	0	31	0	0	221	0	0	0	0	7
assemblage-104-339	0	0	0	0	0	0	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	63	0	0	0	77	0	0	0	0	0	172	0	0	0	0	2
assemblage-748-479	0	0	0	156	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	135	0	36	0	0	50	0	0	0	0	0	0	16	0	0	94	0	0	0	0	3
assemblage-726-586	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	15	0	63	0	3	111	0	0	0	0	0	0	0	0	0	250	0	0	0	0	6
assemblage-523-751	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	41	0	185	0	28	75	0	0	0	0	0	0	0	0	0	79	0	0	0	0	4
assemblage-901-855	0	6	0	0	0	0	20	44	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	91	0	0	32	148	0	0	0	0	0	8	0	0	0	0	8
assemblage-247-99	0	0	0	0	0	0	73	0	35	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	13	0	0	0	157	0	0	0	0	0	25	0	0	0	0	10
assemblage-828-627	0	0	0	0	0	0	0	125	0	0	0	0	0	0	5	0	0	0	0	177	0	4	0	0	8	0	0	0	0	0	0	0	0	0	179	0	0	0	0	2
assemblage-613-755	0	0	0	0	11	0	76	0	28	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	33	6	1	0	159	0	0	0	0	0	0	0	0	0	0	7
assemblage-227-792	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	10	0	103	0	0	0	36	0	0	0	0	0	132	0	0	0	0	3
assemblage-497-751	0	0	0	13	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	25	0	86	0	9	90	0	0	0	0	0	0	0	0	0	138	0	0	0	0	8
assemblage-618-292	0	0	0	0	0	0	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	75	0	0	0	72	0	0	0	0	0	138	0	0	0	0	8
assemblage-344-184	0	0	0	0	0	0	96	0	25	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	59	5	6	0	154	0	0	0	0	0	0	0	0	0	0	10
assemblage-461-403	0	0	0	83	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	129	0	151	0	16	3	0	0	0	0	0	0	0	0	0	93	0	0	0	0	3
assemblage-928-974	0	0	0	128	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	142	0	31	0	0	42	0	0	0	0	0	0	26	0	0	119	0	0	0	0	3
assemblage-114-348	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	91	0	0	0	14	0	0	0	0	0	210	0	0	0	0	9
assemblage-689-310	0	0	0	263	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	56	0	7	0	0	64	0	0	0	0	0	0	0	0	0	62	0	0	0	0	2
assemblage-937-366	0	0	0	0	0	0	26	99	0	0	0	0	0	0	0	0	10	0	0	0	0	95	0	0	101	0	0	0	68	0	0	0	0	0	98	0	0	0	0	3
assemblage-597-286	0	0	0	0	0	0	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	94	0	0	0	73	0	0	0	0	0	134	0	0	0	0	5
assemblage-358-189	0	0	0	0	0	0	45	0	0	0	0	0	42	0	0	0	0	13	0	0	0	292	0	0	43	0	0	0	30	0	0	0	0	0	24	0	0	0	0	11
assemblage-503-748	0	0	0	21	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	71	0	0	0	0	0	0	0	0	0	190	0	0	0	0	7
assemblage-685-929	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	130	0	0	0	127	0	0	0	0	0	0	0	0	0	0	14
assemblage-365-269	0	0	0	8	0	0	9	222	0	0	0	0	0	0	0	0	3	0	0	0	0	87	0	0	48	0	0	0	22	0	0	0	0	0	89	0	0	0	0	12
assemblage-357-276	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	10	0	71	0	0	113	0	0	0	0	0	0	0	0	0	249	0	0	0	0	7
assemblage-385-320	0	0	0	0	0	0	20	0	43	0	0	0	0	0	0	0	0	0	0	0	16	310	0	0	15	10	0	0	78	0	0	0	0	0	0	0	0	0	0	8
assemblage-237-956	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	14	0	64	0	0	129	0	0	0	0	0	0	0	0	0	235	0	0	0	0	6
assemblage-373-247	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	40	0	180	0	32	70	0	0	0	0	0	0	0	0	0	66	0	0	0	0	2
assemblage-732-983	0	0	0	54	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	189	0	11	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	15
assemblage-933-359	0	0	0	0	0	0	24	92	0	0	0	0	0	0	0	0	7	0	0	0	0	94	0	0	102	0	0	0	67	0	0	0	0	0	109	0	0	0	0	5
assemblage-110-333	0	0	0	0	0	0	24	107	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	118	0	0	0	72	0	0	0	0	0	86	0	0	0	0	10
assemblage-101-914	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	378	0	0	0	0	0	0	0	0	0	30	0	0	0	0	15
assemblage-936-352	0	0	0	0	0	0	18	13	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	82	0	0	0	71	0	0	0	0	0	144	0	0	0	0	2
assemblage-463-409	0	0	0	142	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	74	0	18	0	0	53	0	0	0	0	0	0	0	0	0	30	0	0	0	0	8
assemblage-472-737	0	0	0	0	0	0	103	49	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	104	0	0	0	10	0	0	0	0	0	77	0	0	0	0	5
assemblage-474-731	0	0	0	0	0	0	117	45	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	116	0	0	0	5	0	0	0	0	0	54	0	0	0	0	3
assemblage-226-782	0	0	0	0	0	0	95	0	22	0	0	0	0	0	0	0	0	0	0	0	0	127	0	0	59	10	10	0	168	0	0	0	0	0	0	0	0	0	0	9
assemblage-104-904	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	366	0	0	0	0	0	0	0	0	0	31	0	0	0	0	8
assemblage-605-286	0	0	0	6	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	97	0	0	0	17	0	0	0	0	0	215	0	0	0	0	10
assemblage-607-773	0	0	0	0	15	0	113	0	18	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	51	0	8	0	150	0	0	0	0	0	0	0	0	0	0	10
assemblage-327-693	0	4	0	0	0	0	15	40	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	113	0	0	27	135	0	0	0	0	0	7	0	0	0	0	6
assemblage-721-988	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	43	0	0	0	0	0	0	32	0	0	185	0	0	0	0	3
assemblage-243-933	0	0	0	14	0	0	3	219	0	0	0	0	0	0	0	0	11	0	0	5	0	99	0	0	52	0	0	0	16	0	0	0	0	0	80	0	0	0	0	1
assemblage-515-132	0	10	0	0	0	0	18	50	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	66	0	0	50	144	0	0	0	0	0	12	0	0	0	0	8
assemblage-344-482	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	147	0	0	0	113	0	0	0	0	0	20	11	0	0	0	16
assemblage-450-743	0	0	0	0	0	0	0	11	0	0	0	0	0	23	0	0	0	0	0	0	0	93	0	0	339	0	0	0	0	0	0	0	0	0	25	0	0	0	0	9
assemblage-236-475	0	0	0	5	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	82	0	0	0	25	0	0	0	0	0	203	0	0	0	0	5
assemblage-217-641	0	0	0	0	8	0	93	0	25	0	0	0	0	0	0	0	0	0	0	0	0	174	0	0	54	12	12	0	116	0	0	0	0	0	0	0	0	0	0	6
assemblage-564-470	0	0	0	0	0	0	13	0	23	0	0	0	0	0	0	0	0	0	0	0	6	317	0	0	15	16	0	0	100	0	0	0	0	0	0	0	0	0	0	10
assemblage-236-112	0	0	0	0	0	0	14	0	33	0	0	0	0	0	0	0	0	0	0	0	8	290	0	0	17	9	0	0	109	0	0	0	0	0	0	0	0	0	0	20
assemblage-608-503	0	0	0	127	0	0	0	35	0	0	0	0	0	0	4	0	0	0	0	160	0	16	0	0	64	0	0	0	0	0	0	2	0	0	86	0	0	0	0	6
assemblage-350-481	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	126	0	0	0	123	0	0	0	0	0	0	0	0	0	0	11
assemblage-377-697	0	0	0	40	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	19	0	0	0	0	5	0	24	0	0	147	0	0	0	0	10
assemblage-566-457	0	0	0	0	0	0	15	0	41	0	0	0	0	0	0	0	0	0	0	0	6	301	0	0	22	9	0	0	91	0	0	0	0	0	0	0	0	0	0	15
assemblage-755-641	0	0	0	101	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	88	0	76	0	0	50	0	0	0	0	0	0	0	0	0	88	0	0	0	0	17
assemblage-488-754	0	0	0	6	0	0	6	208	0	0	0	0	0	0	0	0	9	0	0	0	0	101	0	0	48	0	0	0	20	0	0	0	0	0	94	0	0	0	0	8
assemblage-435-396	0	0	0	22	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	182	0	12	0	0	42	0	0	0	0	0	0	0	0	0	175	0	0	0	0	10
assemblage-734-635	0	0	0	89	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	122	0	147	0	19	8	0	0	0	0	0	0	0	0	0	86	0	0	0	0	7
assemblage-336-184	0	0	0	0	0	0	56	0	0	0	0	0	33	0	0	0	0	10	0	0	0	295	0	0	38	0	0	0	34	0	0	0	0	0	26	0	0	0	0	8
assemblage-403-849	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	140	0	6	0	126	0	0	0	0	0	0	0	0	0	0	8
assemblage-903-987	0	0	0	163	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	125	0	32	0	0	42	0	0	0	0	0	0	26	0	0	96	0	0	0	0	4
assemblage-393-312	0	0	0	0	0	0	36	0	9	0	0	0	26	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7
assemblage-331-188	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	4	0	88	0	0	0	55	0	0	0	0	0	127	0	0	0	0	1
assemblage-347-681	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	140	0	0	0	55	0	0	0	0	0	70	0	0	0	0	5
assemblage-395-318	0	0	0	0	0	0	11	0	31	0	0	0	0	0	0	0	0	0	0	0	5	336	0	0	16	5	0	0	80	0	0	0	0	0	5	0	0	0	0	11
assemblage-824-118	0	0	0	116	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	78	0	14	0	0	64	0	0	0	0	0	0	0	0	0	24	0	0	0	0	11
assemblage-383-267	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	25	0	193	0	34	82	0	0	0	0	0	0	0	0	0	64	0	0	0	0	10
assemblage-469-755	0	0	0	0	0	0	0	12	0	0	0	0	0	26	0	0	0	0	0	0	0	91	0	0	335	0	0	0	4	0	0	0	0	0	32	0	0	0	0	0
assemblage-385-319	0	0	0	0	0	0	125	0	78	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	58	0	0	0	45	0	0	0	0	0	0	0	0	0	0	3
assemblage-752-634	0	0	0	98	0	0	0	138	0	0	0	0	0	0	0	0	0	0	11	11	0	67	0	0	53	0	0	0	0	0	0	14	0	0	102	0	0	0	0	6
assemblage-369-692	0	0	0	31	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	22	0	0	0	0	0	0	24	0	0	141	0	0	0	0	7
assemblage-323-684	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	108	0	0	341	0	0	0	5	0	0	0	0	0	22	0	0	0	0	6
assemblage-869-918	0	0	0	124	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	92	0	21	0	0	68	0	0	0	0	0	0	0	0	0	35	0	0	0	0	8
assemblage-501-749	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	25	0	174	0	19	79	0	0	0	0	0	0	0	0	0	78	0	0	0	0	8
assemblage-501-748	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	17	0	62	0	2	123	0	0	0	0	0	0	0	0	0	236	0	0	0	0	2
assemblage-213-781	0	0	0	0	5	0	88	0	24	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	58	4	5	0	160	0	0	0	0	0	0	0	0	0	0	8
assemblage-688-285	0	0	0	47	0	0	0	25	0	0	0	0	0	0	16	0	0	0	0	255	0	11	0	0	46	0	0	0	0	0	0	0	0	0	90	0	0	0	0	10
assemblage-932-998	0	0	0	133	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	155	0	32	0	0	31	0	0	0	0	0	0	14	0	0	119	0	0	0	0	5
assemblage-761-624	0	0	0	81	0	0	0	126	0	0	0	0	0	0	0	0	0	0	25	11	0	64	0	0	68	0	0	0	0	0	0	15	0	0	104	0	0	0	0	6
assemblage-137-330	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	108	0	0	0	14	0	0	0	0	0	194	0	0	0	0	10
assemblage-754-638	0	0	0	109	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	92	0	19	0	0	52	0	0	0	0	0	0	0	0	0	37	0	0	0	0	6
assemblage-729-1006	0	0	0	138	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	148	0	46	0	0	24	0	0	0	0	0	0	23	0	0	105	0	0	0	0	6
assemblage-842-915	0	0	4	26	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	191	0	17	0	0	41	0	0	0	0	0	0	0	0	0	170	0	0	0	0	4
assemblage-851-901	0	0	0	105	0	0	0	140	0	0	0	0	0	0	0	0	0	0	14	8	0	67	0	0	71	0	0	0	0	0	0	9	0	0	83	0	0	0	0	3
assemblage-828-136	0	0	0	116	0	0	0	126	0	0	0	0	0	0	0	0	0	0	22	7	0	67	0	0	58	0	0	0	0	0	0	11	0	0	91	0	0	0	0	2
assemblage-600-497	0	0	0	41	0	0	0	24	0	0	0	0	0	0	14	0	0	0	0	288	0	0	0	0	53	0	0	0	0	0	0	0	0	0	70	0	0	0	0	10
assemblage-437-378	0	0	0	83	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	135	0	130	0	16	9	0	0	0	0	0	0	0	0	0	95	0	0	0	0	3
assemblage-458-410	0	0	0	114	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	117	0	12	0	0	47	0	0	0	0	0	0	0	0	0	35	0	0	0	0	5
assemblage-685-923	10	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	108	0	0	0	207	0	0	0	0	0	0	0	0	0	0	8
assemblage-477-657	0	0	0	84	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	152	0	65	0	0	70	0	0	0	0	0	0	0	99	12	0	0	0	0	0	7
assemblage-612-275	0	0	0	0	0	26	37	40	0	0	0	0	0	34	0	0	0	0	0	0	0	165	0	0	130	0	0	0	37	0	0	0	0	0	13	0	0	0	0	18
assemblage-210-937	0	0	0	46	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	78	0	0	0	0	0	0	0	0	0	157	0	0	0	0	5
assemblage-240-109	0	0	0	0	0	0	68	0	35	0	0	0	4	0	0	0	0	0	0	0	0	189	0	0	7	0	0	0	171	0	0	0	0	0	16	0	0	0	0	10
assemblage-879-838	0	0	0	0	0	0	15	46	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	78	0	0	37	144	0	0	0	0	0	18	0	0	0	0	6
assemblage-524-131	0	0	0	0	0	0	0	9	0	0	0	0	0	16	0	0	0	0	0	0	0	103	0	0	328	0	0	0	8	0	0	0	0	0	33	0	0	0	0	3
assemblage-255-725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	293	0	39	0	0	101	0	0	0	0	0	37	0	0	0	4	0	0	0	0	5
assemblage-745-570	0	0	0	23	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	84	0	0	0	0	0	0	0	0	0	169	0	0	0	0	7
assemblage-585-727	0	0	0	228	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	28	0	55	0	0	53	0	0	0	0	0	0	0	0	0	56	0	0	19	0	2
assemblage-243-162	0	0	0	0	0	0	28	0	18	0	0	0	31	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	9
assemblage-246-669	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	7	0	0	0	189	0	0	0	0	0	10	0	0	0	0	3
assemblage-478-642	0	0	0	89	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	158	0	55	0	0	51	0	0	0	0	0	0	0	121	14	0	0	0	0	0	7
assemblage-821-647	0	0	0	0	0	0	0	137	0	0	0	0	0	0	14	0	0	0	0	153	0	9	0	0	9	0	0	0	0	0	0	0	0	0	175	0	0	0	0	3
assemblage-243-797	0	0	0	0	0	0	14	0	0	0	0	0	7	0	0	0	0	0	0	0	0	272	0	0	11	0	0	0	185	0	0	0	0	0	8	0	0	0	0	3
assemblage-821-643	0	0	0	0	0	0	0	138	0	0	0	0	0	0	7	0	0	0	0	133	0	14	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	8
assemblage-611-922	0	0	0	103	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	79	0	38	0	0	124	0	0	0	0	0	0	0	0	0	90	0	0	0	0	2
assemblage-724-995	0	0	0	125	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	128	0	21	0	0	35	0	0	0	0	0	0	17	0	0	141	0	0	0	0	11
assemblage-393-321	0	0	0	0	0	0	74	0	65	0	0	0	8	0	0	0	0	0	0	0	0	175	0	0	9	0	0	0	156	0	0	0	0	0	11	0	0	0	0	2
assemblage-728-992	0	0	0	43	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	219	0	14	0	0	0	0	0	0	0	0	0	0	0	0	208	0	0	0	0	11
assemblage-597-731	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	38	0	0	0	0	0	0	20	0	0	189	0	0	0	0	15
assemblage-605-717	0	0	0	72	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	202	0	12	0	0	0	0	0	0	0	0	0	0	0	0	202	0	0	0	0	7
assemblage-668-930	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	137	0	0	0	113	0	0	0	0	0	0	0	0	0	0	10
assemblage-405-318	0	0	0	0	0	0	116	0	94	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	60	0	0	0	53	0	0	0	0	0	0	0	0	0	0	17
assemblage-121-343	0	0	0	0	0	0	22	95	0	0	0	0	0	0	0	0	3	0	0	0	0	96	0	0	100	0	0	0	78	0	0	0	0	0	97	0	0	0	0	9
assemblage-576-485	0	0	0	0	0	0	122	0	70	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	55	0	0	0	45	0	0	0	0	0	0	0	0	0	0	11
assemblage-387-847	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	105	0	0	236	0	0	0	76	0	0	0	0	0	52	20	0	0	0	4
assemblage-453-406	0	0	0	119	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	108	0	17	0	0	76	0	0	0	0	0	0	0	0	0	26	0	0	0	0	3
assemblage-739-488	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	44	0	0	0	0	0	0	26	0	0	222	0	0	0	0	8
assemblage-412-860	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	261	0	0	145	0	0	0	19	0	0	0	0	0	38	0	0	0	6	16
assemblage-472-664	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	46	0	0	50	0	0	0	0	0	0	0	115	3	0	0	0	0	0	12
assemblage-348-188	0	0	0	0	0	0	106	0	27	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	52	9	7	0	135	0	0	0	0	0	0	0	0	0	0	8
assemblage-932-368	0	0	0	0	0	18	29	46	0	0	0	0	0	26	0	0	0	0	0	11	0	161	0	0	145	0	0	0	36	0	0	0	0	0	14	0	0	0	0	14
assemblage-235-123	0	0	0	0	0	0	110	0	84	0	0	0	0	0	0	0	0	0	0	0	0	211	0	0	55	0	0	0	31	0	0	0	0	0	0	0	0	0	0	9
assemblage-209-484	0	0	0	0	0	0	18	103	0	0	0	0	0	0	0	0	0	0	0	0	0	107	0	0	108	0	0	0	63	0	0	0	0	0	89	0	0	0	0	12
assemblage-420-841	0	0	0	0	0	0	8	0	0	15	0	0	0	0	0	0	0	0	0	0	0	119	0	0	240	0	0	0	46	0	0	0	0	0	37	27	0	0	0	8
assemblage-360-710	0	0	0	49	0	0	0	38	0	0	0	0	0	0	24	0	0	0	0	275	0	0	0	0	34	0	0	0	0	0	0	0	0	0	74	0	0	0	0	6
assemblage-234-940	0	0	0	34	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	91	0	0	0	0	0	0	0	0	0	158	0	0	0	0	9
assemblage-827-631	0	0	0	0	0	0	0	130	0	0	0	0	0	0	9	0	0	0	0	148	0	15	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	4
assemblage-254-112	0	0	0	0	9	0	19	0	53	0	0	0	0	0	0	0	0	0	0	0	9	287	0	0	15	8	0	0	92	0	0	0	0	0	0	0	0	0	0	8
assemblage-214-177	0	0	0	0	0	0	16	0	37	0	0	0	0	0	0	0	0	0	0	0	2	306	0	0	18	9	0	0	104	0	0	0	0	0	0	0	0	0	0	8
assemblage-224-778	0	0	0	0	0	0	57	0	6	0	0	0	9	0	0	0	0	0	0	0	0	229	0	0	63	0	0	0	91	0	0	0	0	0	35	0	0	0	0	10
assemblage-441-398	0	0	0	106	0	0	0	116	0	0	0	0	0	0	0	0	0	0	11	12	0	70	0	0	76	0	0	0	0	0	0	9	0	0	95	0	0	0	0	5
