Assemblage_Name	5266385-4-1	0-4-6290764	6552001-4-5970330	0-4-6517457	3915288-4-1	0-4-1	0-4-2098746	3417724-4-1	0-4-5521165	3-4847142-3	0-4-5666002	4-3-5704855	0-4-3344532	0-4-4688648	6552001-8804406-3	0-3848515-1	6552001-3002804-3	6552001-4767467-3	3611902-2-5103169	4-1569461-2	0-4-3670120	3-4847142-369851	0-1203730-1	5675455-3-2	1104759-4-1	0-4-3872481	3208445-4-1	0-585568-1	4-4-3	4638758-728710-1	6552001-4-7887916	7176147-4-3	3-2-5103169	6552001-8759883-3	0-4-3147277	4-3615702-2	3-3764943-5103169	4434558-2-5103169	6552001-4-3	0-4-2601872	4-3-2	4-3-0	3-2-3	0-4-9349846	3433517-3-2	111653-4847142-3	0-4-2345460	4308773-4-3	4-3-5058716
assemblage-238-92	0	0	0	25	0	81	0	0	0	0	0	0	0	0	0	0	0	0	57	0	25	0	0	0	0	0	0	0	0	0	39	0	0	0	81	0	114	0	76	0	0	0	0	0	0	0	0	0	2
assemblage-747-593	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	132	0	94	0	0	0	0	0	0	0	6
assemblage-234-493	0	0	0	0	0	313	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	31	0	0	0	0	0	0	0	9
assemblage-595-739	0	0	0	0	0	293	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	8	0	77	17	0	0	0	0	0	0	3
assemblage-571-457	0	0	0	0	0	396	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	37	0	0	0	29	0	0	0	0	0	0	0	0	0	16
assemblage-689-282	0	0	0	0	0	164	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	144	0	0	74	0	0	0	0	0	0	3
assemblage-328-698	0	0	0	0	0	312	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	8	0	0	0	0	0	25	0	22	0	0	0	13	11	27	0	0	0	0	0	0	0	0
assemblage-253-726	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	254	0	0	155	3	0	0	0	0	0	5
assemblage-340-683	0	0	0	0	0	209	0	0	0	39	0	22	0	0	0	0	0	21	0	0	0	0	0	7	0	0	0	0	0	0	0	0	66	0	6	0	0	0	37	0	89	0	0	0	0	0	0	0	4
assemblage-730-622	0	0	0	0	0	158	0	0	0	85	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	81	0	152	0	0	0	0	0	0	0	3
assemblage-599-945	0	0	0	0	0	106	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	36	0	138	19	37	0	0	0	0	0	7
assemblage-465-737	0	0	0	0	0	219	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	3	0	0	0	0	0	65	0	20	0	0	0	45	0	69	0	0	0	0	0	0	0	20
assemblage-604-525	0	0	0	0	0	171	0	0	0	76	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	93	3	20	0	0	0	0	0	1
assemblage-604-735	0	0	0	0	0	102	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	142	0	111	8	0	0	0	0	0	0	6
assemblage-234-166	3	0	0	0	0	386	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	52	0	0	0	38	0	0	0	0	0	0	0	0	0	5
assemblage-351-499	0	0	0	0	0	290	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	16	0	0	0	45	0	18	0	0	0	0	0	0	0	5
assemblage-224-673	0	0	0	0	0	381	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	20	0	11	0	40	0	0	0	0	0	0	0	0	0	3
assemblage-669-934	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	5	0	0	0	62	0	18	0	0	0	0	0	0	0	3
assemblage-455-398	0	0	0	0	0	181	0	0	0	68	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	78	0	137	0	0	0	0	0	0	0	6
assemblage-473-651	0	0	0	0	0	16	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	34	0	0	5	0	0	262	0	5	0	0	0	0	0	0	0	6
assemblage-612-775	14	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	19	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	4
assemblage-268-734	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	266	0	0	149	4	0	0	0	0	0	5
assemblage-336-700	0	0	0	0	0	213	0	0	0	8	0	0	0	0	9	0	0	0	0	0	0	0	0	58	0	0	10	0	0	0	0	0	60	0	53	0	0	0	4	0	80	0	0	0	0	0	0	0	5
assemblage-238-351	0	0	0	0	0	263	0	12	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	8	56	0	0	0	123	0	0	0	0	0	3	0	0	0	9
assemblage-470-744	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	122	0	0	0	0	0	98	0	62	0	0	0	0	0	0	0	6
assemblage-331-183	0	0	0	41	0	263	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	47	5	0	0	0	0	107	0	0	0	0	0	0	0	0	0	6
assemblage-696-280	0	0	0	0	0	167	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	134	0	0	75	0	0	0	0	0	0	5
assemblage-757-478	0	0	0	0	0	289	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	17	0	80	22	7	0	0	0	0	0	0
assemblage-617-283	0	0	0	0	0	111	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	102	0	147	0	0	0	0	0	0	0	12
assemblage-361-733	0	0	0	0	0	131	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	179	0	0	72	0	0	0	0	0	0	9
assemblage-925-970	0	0	0	0	0	216	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	103	0	0	0	0	0	0	0	17
assemblage-849-911	0	0	0	0	0	204	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	22	0	0	0	0	0	49	0	194	0	0	0	0	0	0	0	13
assemblage-341-187	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	24	0	30	0	61	0	0	0	0	0	0	0	0	0	11
assemblage-227-460	0	0	0	0	0	116	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	66	0	183	0	0	0	0	0	0	0	15
assemblage-885-866	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	121	0	0	0	0	0	117	0	34	0	0	0	0	0	0	0	2
assemblage-343-696	0	0	0	0	0	198	0	0	0	31	0	13	0	0	0	0	0	4	0	0	0	0	0	15	0	0	0	0	0	0	0	0	86	0	6	0	0	0	60	0	80	0	0	0	0	0	0	0	7
assemblage-581-731	0	0	0	0	0	110	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	111	0	140	0	0	0	0	0	0	0	4
assemblage-897-857	0	0	0	0	0	184	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	117	0	0	0	0	0	117	0	52	0	0	0	0	0	0	0	2
assemblage-474-671	0	0	0	0	0	16	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	34	0	0	2	0	0	254	0	0	0	0	0	0	0	0	0	3
assemblage-262-640	14	0	0	0	0	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	11
assemblage-942-369	0	0	0	0	0	112	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	88	0	153	0	0	0	0	10	0	0	5
assemblage-239-945	0	0	0	0	0	169	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	134	0	124	0	0	0	0	0	0	0	0
assemblage-831-655	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	48	0	15	48	11	0	0	0	0	0	12
assemblage-894-875	0	0	0	0	0	276	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	10	0	0	0	0	0	34	0	13	0	0	0	23	5	55	0	0	0	0	0	0	0	1
assemblage-364-249	0	0	0	0	0	336	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	52	0	0	0	0	0	0	0	6
assemblage-509-129	0	0	0	0	0	304	12	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	5	0	0	0	0	0	28	0	26	0	0	0	9	9	45	0	0	0	0	0	0	0	0
assemblage-233-168	0	0	0	0	0	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	7	0	59	0	0	0	0	0	0	0	0	0	8
assemblage-575-462	0	0	0	50	0	94	0	0	0	0	0	0	0	0	0	0	0	0	31	0	18	0	0	0	0	0	0	0	0	0	34	0	0	0	98	0	93	0	79	0	0	0	0	0	0	0	0	0	3
assemblage-247-170	0	0	0	0	0	360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	34	0	79	0	0	0	0	0	0	0	0	0	5
assemblage-915-994	0	0	0	0	0	220	0	0	0	14	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	84	0	147	0	4	0	0	0	0	0	7
assemblage-903-862	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	135	0	0	0	0	0	114	0	47	0	0	0	0	0	0	0	9
assemblage-243-323	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	6	0	0	0	59	0	30	0	0	0	0	0	0	0	7
assemblage-218-797	0	0	0	33	0	263	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	39	12	0	0	0	0	97	0	0	0	0	0	0	0	0	0	13
assemblage-599-513	0	0	0	0	0	198	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	84	0	36	0	0	0	0	0	3
assemblage-361-291	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	118	0	148	0	0	0	0	0	0	0	7
assemblage-722-982	0	0	0	0	0	139	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	106	0	124	0	0	0	0	0	0	0	5
assemblage-412-850	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-596-281	0	0	0	0	0	198	0	0	0	38	0	11	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	26	0	0	0	0	0	110	0	91	0	0	0	0	0	0	0	10
assemblage-731-474	0	0	0	0	0	113	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	126	0	113	0	0	0	0	0	0	0	9
assemblage-601-501	0	0	0	0	0	150	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	130	0	47	0	0	0	0	0	4
assemblage-421-842	0	0	0	0	0	273	0	12	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	56	0	0	0	127	0	0	0	0	0	8	0	0	0	2
assemblage-249-737	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	270	0	0	151	14	0	0	0	0	0	3
assemblage-810-118	0	0	0	0	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	134	0	76	0	0	0	0	0	0	0	11
assemblage-676-292	0	0	0	0	0	177	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	102	0	34	0	0	0	0	0	3
assemblage-367-320	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	20	0	51	0	0	0	0	0	0	0	0	0	7
assemblage-362-487	0	0	0	0	0	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	11
assemblage-347-470	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	15	0	0	0	34	0	23	0	0	0	0	0	0	0	2
assemblage-223-654	0	0	0	62	0	224	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	36	8	0	0	0	0	122	0	0	0	0	0	0	0	0	0	10
assemblage-734-991	0	0	0	0	0	128	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	121	0	95	0	0	0	0	0	0	0	10
assemblage-340-180	0	0	0	0	0	372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	22	0	17	0	51	0	0	0	0	0	0	0	0	0	10
assemblage-251-956	0	0	0	0	0	191	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	112	0	88	0	0	0	0	0	0	0	6
assemblage-632-931	0	0	0	0	0	179	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	96	0	25	0	0	0	0	0	4
assemblage-757-602	0	0	0	0	0	198	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	42	0	0	0	0	0	80	0	111	0	0	0	0	0	0	0	4
assemblage-610-770	8	0	0	42	0	232	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	55	7	0	0	0	0	112	0	0	0	0	0	0	0	0	0	2
assemblage-239-733	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	267	0	0	135	16	0	0	0	0	0	8
assemblage-226-489	0	0	0	0	0	179	0	0	0	75	0	34	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	3	0	11	0	0	0	42	0	103	0	0	0	0	0	0	0	0
assemblage-618-925	0	0	0	0	0	116	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	45	0	143	27	41	0	0	0	0	0	2
assemblage-103-910	0	0	0	0	0	7	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	145	0	233	0	0	0	0	0	13
assemblage-365-492	7	0	0	0	0	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	19	0	0	0	33	0	20	0	0	0	0	0	0	0	2
assemblage-516-766	0	0	0	0	0	334	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	55	0	0	0	0	0	0	0	6
assemblage-606-504	0	0	0	0	0	117	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	21	0	147	24	46	0	0	0	0	0	5
assemblage-943-355	0	0	0	0	0	114	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	91	0	142	0	0	0	0	8	0	0	2
assemblage-110-907	0	0	0	0	0	10	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5	0	155	0	215	0	0	0	0	0	6
assemblage-612-728	0	0	0	0	0	258	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	7	0	103	20	8	0	0	0	0	0	7
assemblage-222-939	0	0	0	0	0	169	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	36	0	0	0	0	0	146	0	73	0	0	0	0	0	0	0	4
assemblage-223-771	0	0	0	29	0	251	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	44	23	8	0	0	0	103	0	0	0	0	0	0	0	0	0	6
assemblage-230-174	0	0	0	0	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	28	0	58	0	0	0	0	0	0	0	0	0	5
assemblage-825-627	0	0	0	0	0	342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	70	0	10	48	12	0	0	0	0	0	3
assemblage-815-115	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	15	0	0	0	0	0	42	0	201	0	0	0	0	0	0	0	12
assemblage-866-914	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	109	0	73	0	0	0	0	0	0	0	12
assemblage-943-359	0	0	0	0	0	292	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	29	0	0	0	0	0	0	0	7
assemblage-731-490	0	0	0	0	0	225	0	0	0	24	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	72	0	137	0	5	0	0	0	0	0	13
assemblage-218-462	0	0	0	0	0	326	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	121	0	22	0	0	0	0	0	0	0	5
assemblage-236-458	0	0	0	0	0	194	0	0	0	23	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	224	0	41	0	0	0	0	0	0	0	0
assemblage-358-487	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	14	0	0	0	51	0	14	0	0	0	0	0	0	0	9
assemblage-370-248	0	0	0	0	0	88	0	0	0	29	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	94	0	227	0	0	0	0	0	0	0	12
assemblage-212-161	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	52	0	0	0	27	0	0	0	0	0	0	0	0	0	15
assemblage-359-472	0	0	0	0	0	314	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	13	0	0	0	28	0	18	0	0	0	0	0	0	0	1
assemblage-352-687	0	0	0	0	0	225	0	0	0	27	0	17	0	0	0	0	0	10	0	0	0	0	0	8	0	0	0	0	0	0	0	0	72	0	11	0	0	0	50	0	71	0	0	0	0	0	0	0	9
assemblage-896-872	0	0	0	0	0	219	0	0	0	39	0	11	0	0	0	0	0	13	0	0	0	0	0	14	0	0	0	0	0	0	0	0	78	0	0	0	0	0	41	0	80	0	0	0	0	0	0	0	5
assemblage-818-651	0	0	0	0	0	354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	36	0	16	43	9	0	0	0	0	0	9
assemblage-817-130	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	22	0	0	0	0	0	42	0	208	0	0	0	0	0	0	0	19
assemblage-228-644	0	0	0	0	0	361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	22	0	15	0	58	0	0	0	0	0	0	0	0	0	7
assemblage-262-660	12	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	4	0	0	0	0	0	0	23	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	12
assemblage-261-342	0	0	0	0	0	460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	14
assemblage-224-659	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	20	0	16	0	46	0	0	0	0	0	0	0	0	0	0
assemblage-909-972	0	0	0	0	0	175	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	108	0	0	0	0	0	0	0	10
assemblage-665-923	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	10	0	0	0	31	0	31	0	0	0	0	0	0	0	3
assemblage-752-603	0	0	0	0	0	319	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	70	0	0	0	0	0	0	0	7
assemblage-262-104	0	0	0	25	0	118	0	0	0	0	0	0	0	0	0	0	0	0	42	0	11	0	0	0	0	0	0	0	0	0	20	0	0	0	94	0	92	0	95	0	0	0	0	0	0	0	0	0	3
assemblage-858-890	0	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	102	0	98	0	0	0	0	0	0	0	3
assemblage-583-465	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	63	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	106	0	0	0	0	0	0	0	0	0	5
assemblage-258-727	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	277	0	0	160	7	0	0	0	0	0	5
