Assemblage_Name	5859782-0-0	5121104-6391506-2091743	5121104-9272873-0	5626893-6391506-675677	9001735-1-3193356	4-5515793-4	3123612-0-0	6575676-9082417-0	4-6571811-4	8052477-128939-4	4-6490574-5520171	8052477-5515793-4	5121104-9836417-0	5121104-273487-0	4-1-5520171	4-8805967-4890488	4222163-0-0	4-1-8887564	9795560-6571811-4	4412506-5991429-5520171	9705004-596049-4	6575676-0-0	3123612-0-3300086	3-1-4	4-4095784-8566752	4-464683-3	6288304-5515793-4	7938914-7550734-5520171	5121104-0-0	3749273-6490574-5520171	8052477-3689572-4	8759495-1-4	8052477-7566697-4	3676801-0-0	5121104-6777480-0	4412506-7550734-9210674	3095749-0-0	4412506-7550734-3296487	9635968-0-0	5389253-5515793-4	4350128-3-3	5121104-7086715-0	4-1-8179353	9001735-1-4	8052477-910541-9177755	3732003-2335905-0	4-3-6295604	5720732-910541-4	4-8805967-8566752	5121104-6391506-675677	9389015-7550734-5520171	0-0-2	4-1-8566752	5121104-0-6533007	8528174-5515793-4	6087608-5515793-4	3848683-5515793-4	4-585395-3157174	5121104-838047-0	6350095-3-4004353	8451390-6391506-2091743	5121104-0-4462825	4-3-9532356	4-7859373-4	1028514-0-0	5121104-731054-0	5121104-9035833-0	4-3-0	8965283-3-3	3123612-2931773-0	5121104-2550879-0	8052477-5515793-7126526	8716145-7550734-5520171	1028514-0-8790047	7746571-1-4	4-3-9892457	9705004-5967286-4	8052477-910541-4	4416525-910541-4	4-1233986-3	9514744-5515793-4	4-3-5621516	5121104-7222685-0	5121104-3201867-0	1822710-1-4	1622095-5515793-4	5121104-5253160-0	4-3-8537867	4-7203825-3	5121104-7844091-0	4-4046407-3	9270648-3-3	4-5771462-3	7893438-0-4534443	6003029-1-4	5121104-0-7949479	4000308-1-4	9587616-7222685-0	8052477-910541-4456130	4-1-4	8052477-9085920-4	4412506-7550734-5520171	2078633-9446131-675677	5121104-6391506-0	9172828-6391506-2091743	3732003-3343113-0	1028514-2034469-8790047	9705004-1-5406995	4-2996820-5520171	4-5515793-3157174	4-3-2552569	4-3-4436161	8550126-0-0	4-3-3	5121104-292218-675677	5121104-0-1176032	7893438-1586823-4534443	3848683-5515793-7546302	4-3-7483378	4-3-9701308	4-5416804-3	5121104-1671793-0	5121104-0-1192649	5121104-0-4534443	5121104-7336391-0	8451390-6391506-1799487	9705004-1-4	5121104-0-7970509	4-9633757-3	5121104-9446131-675677	5121104-0-5423062
assemblage-578-483	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	8	0	0	0	19	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-604-772	0	0	26	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	9	0	6	0	0	0	0	16	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	13	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-370-702	0	0	0	0	0	27	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	13	0	0	0	36	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-608-762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171	18	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	32
assemblage-826-115	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	11	0	58	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-734-616	0	0	0	0	0	0	21	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	20	20	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	41	0	0	0	17	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	15	0	37	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-914-974	0	0	0	0	0	25	25	0	34	0	0	6	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	36	0	0	0	11	0	0	0	0	0	0	16
assemblage-248-353	33	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	12	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-492-657	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-818-645	0	0	0	0	0	7	0	0	0	0	73	0	0	0	10	0	0	0	0	0	0	0	0	11	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	101	0	0	12	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-262-106	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	12	140	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-891-868	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	26	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	20
assemblage-502-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	19	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	12	0	0	0	0	42	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
assemblage-939-363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	26	186	0	0	0	0	0	9	12	0	0	0	0	0	29	0	0	0	24
assemblage-620-507	0	0	0	0	0	74	0	0	3	0	14	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	121	0	0	0	0	0	0	0	0	0	0	19	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	44	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	8	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-845-912	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
assemblage-249-343	30	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	7	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-113-897	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-725-980	0	0	0	0	0	8	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	18	0	0	0	0	0	18	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	8	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	17
assemblage-486-668	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	10	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-393-317	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	86	6	0	0	0	63	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	28	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	25
assemblage-868-903	0	0	0	0	0	0	82	0	0	0	0	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	90	0	8	0	0	0	16	0	0	0	55	0	0	0	0	0	0	23
assemblage-482-665	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-685-298	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	162	0	0	0	6	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	72	0	0	0	0	0	0	0	36	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
assemblage-602-930	0	0	0	0	0	62	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	42	0	0	49	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	7	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
assemblage-243-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	64	0	14	0	0	0	0	0	0	0	0	12	44	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	20
assemblage-746-471	0	0	0	0	0	13	22	0	41	0	0	7	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	62	0	0	0	11	0	0	0	0	0	0	13
assemblage-104-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	12	0	11	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	35	0	48	0	0	0	20	0	0	0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	178	0	0	0	13
assemblage-748-479	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	19	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	13	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	31
assemblage-726-586	0	0	0	0	0	0	8	0	0	0	0	11	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	83	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	8
assemblage-523-751	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	35	0	0	0	0	0	0	10	150	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	11
assemblage-901-855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	54	0	11	0	0	0	8	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	33
assemblage-247-99	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	13	0	0	0	17	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-828-627	0	0	0	0	0	0	0	0	0	0	81	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	78	0	0	15	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-613-755	0	0	35	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	9	0	0	0	0	23	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	8	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-227-792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	24	0	0	0	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	24
assemblage-497-751	0	0	0	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	5	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	24	0	24	0	12	0	0	0	0	0	0	0	46	0	0	0	0	0	15	0	0	0	23	0	0	35	0	0	0	26
assemblage-618-292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	25	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	40	0	45	0	0	0	10	0	0	0	0	16	13	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	21
assemblage-344-184	0	0	29	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	4	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-461-403	0	0	0	0	0	0	78	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	3	0	0	0	59	0	10	0	0	0	24	0	0	0	54	0	0	0	9	0	0	19
assemblage-928-974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	23	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-114-348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	26	167	0	0	0	0	0	10	6	0	0	0	0	0	22	0	0	0	19
assemblage-689-310	0	0	0	0	0	82	0	0	0	0	3	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	19	0	0	0	21	0	0	0	0	4	0	0	0	0	0	0	46	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	5	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-937-366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	65	0	20	0	0	0	0	0	0	0	0	5	49	0	0	0	0	0	0	0	0	0	45	0	0	5	0	0	0	7
assemblage-597-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	11	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	40	0	30	0	0	0	28	0	0	0	0	14	26	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	24
assemblage-358-189	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	11	0	30	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	11
assemblage-503-748	0	0	0	0	0	0	21	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	15	29	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	18	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	14	0	34	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
