Assemblage_Name	5094419-4-2	3-4481824-5935599	3-4481824-2	8428937-4-8514846	3-9935791-2	3-4105176-2	3-599822-2	7850040-4-2	3-4-5944172	3-3975277-2	0-3-5072540	4505601-4-0	8060986-4-2	4417942-4-0	4-9126718-0	3-7959279-2	3-4-5258796	6570049-4-2	3-540055-2	3-4-3515195	5920162-9732004-2	6737352-4-0	3-8088305-2	3-2461596-2	3907795-4481824-4871533	3614925-4-2	3-5212439-2	9912282-4-2	8937006-4-2	1-7593840-4	3-3216825-2	3-4489009-2	8428937-4-3612151	1-3-4	5920162-4-2	3-4-5457012	7620690-3-1	8428937-4-2	5037581-3-4	4-4-0	1-5345540-4	0-3-2	4-4-6236317	3-9883575-2	3-4-9792617	3907795-4481824-2	3-4-6719479	3-4-2	3-4481190-2	3907795-4481824-5101499	4-3-1	1-6075450-4	7769356-4-2	1831584-3-1
assemblage-351-499	0	0	64	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	19	0	0	0	7	0	0	0	0	0	0	0	0	0	315	0	0	4	0	0	11
assemblage-224-673	0	0	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	13	0	0	0	0	0	0	0	0	0	0	0	0	0	237	0	25	0	0	0	6
assemblage-669-934	30	8	156	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	9	0	0	0	9	0	0	0	0	0	0	0	0	0	243	0	0	0	0	0	10
assemblage-455-398	0	0	12	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	80	60	0	46	0	0	0	0	0	0	0	140	0	0	65	0	0	9
assemblage-473-651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	24	0	0	116	0	0	0	0	0	0	0	220	0	0	0	0	0	5
assemblage-612-775	0	0	207	0	0	9	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	57	3	0	0	0	0	10	0	0	0	0	0	0	0	0	146	0	50	0	0	0	2
assemblage-268-734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	85	0	0	0	0	0	0	0	256	0	0	80	0	0	12
assemblage-336-700	0	0	65	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	58	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	54	0	0	8
assemblage-238-351	0	0	19	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	65	141	0	0	0	6	0	0	0	0	0	0	0	7	0	213	0	11	0	0	0	6
assemblage-470-744	0	0	26	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	88	0	0	0	0	0	0	0	0	0	193	0	0	9	0	0	4
assemblage-331-183	0	29	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	7	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	6	0	0	0	3
assemblage-696-280	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	15	31	0	0	163	0	6	0	0	0	0	0	143	0	0	58	0	0	5
assemblage-757-478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	56	21	0	15	0	6	0	0	0	0	0	326	0	0	9	0	0	5
assemblage-617-283	0	0	44	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	65	0	0	0	30	0	0	0	0	0	11	0	0	0	208	0	0	50	0	0	8
assemblage-361-733	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	16	33	0	0	170	0	0	0	0	0	0	0	141	0	0	57	0	0	7
assemblage-925-970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	12	0	0	34	0	30	0	0	0	0	0	243	0	0	5	0	0	23
assemblage-849-911	0	0	64	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	6	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	20
assemblage-341-187	0	0	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	31	0	0	0	0	0	0	0	0	0	0	0	0	0	231	0	23	0	0	0	3
assemblage-227-460	0	0	56	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	88	0	0	0	48	0	0	0	0	0	9	0	0	0	195	0	0	37	0	0	7
assemblage-885-866	0	0	36	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	82	0	0	0	0	0	0	0	0	0	194	0	0	23	0	0	4
assemblage-343-696	0	0	35	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	147	0	0	0	0	0	0	0	0	0	0	0	0	0	217	0	0	13	0	0	9
assemblage-581-731	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	7	0	0	0	0	0	0	0	0	0	0	0	22	0	0	25	0	0	80	0	36	0	0	0	0	0	267	0	0	34	0	0	7
assemblage-897-857	0	0	26	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	91	0	0	0	0	0	0	0	0	0	215	0	0	6	0	0	4
assemblage-474-671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	21	0	0	123	0	0	0	0	0	0	0	232	0	0	0	0	0	15
assemblage-262-640	0	0	224	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	47	11	0	0	0	0	5	0	0	0	0	0	0	0	0	130	0	62	0	0	0	2
assemblage-942-369	0	0	45	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	79	0	0	0	27	0	0	0	0	0	5	0	0	0	219	0	0	37	0	0	14
assemblage-239-945	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	73	0	0	0	56	0	0	0	0	0	0	0	0	0	190	0	0	112	0	0	24
assemblage-831-655	0	0	25	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	18	0	0	6	0	0	284	0	0	0	0	0	8
assemblage-894-875	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	113	13	0	0	0	11	0	0	0	0	0	0	0	0	0	274	0	0	33	0	0	23
assemblage-364-249	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	45	0	0	54	111	0	15	0	0	0	0	0	0	0	34	0	0	37	0	0	13
assemblage-509-129	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	29	0	7	123	5	0	0	0	9	0	0	0	0	0	0	0	0	0	284	0	0	15	0	0	17
assemblage-233-168	0	0	246	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	73	0	0	0	4
assemblage-575-462	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	40	0	0	0	9
assemblage-247-170	0	0	248	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	69	0	0	0	1
assemblage-915-994	0	0	76	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	18	0	5	0	0	0	0	0	316	0	0	16	0	0	14
assemblage-903-862	0	0	28	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	78	0	0	0	0	0	0	0	0	0	174	0	0	17	0	0	11
assemblage-243-323	0	0	42	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	15	0	0	0	3	0	0	0	0	0	0	0	0	0	318	0	0	7	0	0	5
assemblage-218-797	0	29	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	8	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	9	0	0	0	6
assemblage-599-513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	100	20	0	69	0	0	43	0	7	0	0	0	0	0	248	0	0	0	0	0	6
assemblage-361-291	0	0	0	0	0	0	0	27	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	93	0	0	0	61	0	0	0	0	0	0	0	0	0	194	8	0	91	0	0	14
assemblage-722-982	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	31	0	0	77	0	24	0	0	0	0	0	242	0	0	48	0	0	8
assemblage-412-850	0	0	281	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	8	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	20
assemblage-596-281	0	0	26	0	0	0	0	0	0	15	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	58	0	0	0	60	0	0	0	0	0	0	0	0	0	151	0	0	66	13	0	18
assemblage-731-474	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	24	0	0	67	0	26	0	0	0	0	0	259	0	0	40	0	0	14
assemblage-601-501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	96	20	0	59	0	0	52	0	0	0	0	0	0	0	250	0	0	0	0	0	21
assemblage-421-842	0	0	24	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	44	169	0	0	0	12	0	0	0	0	0	0	0	0	0	174	0	7	0	0	0	2
assemblage-249-737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	73	0	0	0	0	0	0	0	276	0	0	91	0	0	3
assemblage-810-118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	45	0	5	0	0	0	0	0	0	0	250	0	0	62	0	0	8
assemblage-676-292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	21	0	94	0	0	51	0	7	0	0	0	0	0	219	0	0	0	0	0	18
assemblage-367-320	0	0	247	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	83	0	0	0	2
assemblage-362-487	0	0	307	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	3	0	0	0	7	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	7
assemblage-347-470	0	0	73	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	17	0	0	0	0	0	0	0	0	0	0	0	0	0	285	0	0	0	0	0	25
assemblage-223-654	0	22	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	13	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	3	0	0	0	5
assemblage-734-991	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	5	0	0	0	0	0	0	0	0	0	0	0	49	0	0	26	0	0	76	0	28	0	0	0	0	0	225	0	0	49	0	0	12
assemblage-340-180	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	16	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	37	0	0	0	6
assemblage-251-956	0	0	0	0	0	0	0	0	0	5	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	7	18	0	69	0	0	9	0	0	0	0	156	0	0	17	18	0	15
assemblage-632-931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	12	0	71	0	0	42	0	5	0	0	0	0	0	277	0	0	0	0	0	9
assemblage-757-602	0	0	6	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	7	22	0	88	0	0	0	0	0	0	0	168	0	0	18	11	0	14
assemblage-610-770	0	28	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	8	0	0	0	0	0	0	0	0	0	0	0	0	0	286	0	0	0	0	0	2
assemblage-239-733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	83	0	0	0	0	0	0	0	282	0	0	78	0	0	7
assemblage-226-489	0	0	33	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	63	0	0	0	36	0	10	0	0	0	0	0	0	0	138	9	0	86	0	0	17
assemblage-618-925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	14	0	0	0	0	0	9	0	0	36	0	0	29	12	0	0	0	0	80	0	51	0	0	0	0	0	232	0	0	20	0	0	9
assemblage-103-910	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	161	0	0	0	0	0	0	0	93	0	0	0	0	0	204	0	0	8	0	0	6
assemblage-365-492	21	10	170	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	7	0	0	0	8	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	6
assemblage-516-766	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	57	0	0	35	145	0	10	0	0	0	0	0	0	0	28	0	0	31	0	0	5
assemblage-606-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0	43	0	0	24	19	0	0	0	0	84	0	61	0	0	0	0	0	224	0	0	20	0	0	14
assemblage-943-355	0	0	50	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	91	0	0	0	25	0	0	0	0	0	3	0	0	0	203	0	0	53	0	0	9
assemblage-110-907	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	129	0	0	0	0	0	0	0	95	0	0	0	0	0	240	0	0	8	0	0	9
assemblage-612-728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	82	20	0	21	0	9	0	0	0	0	0	277	0	0	8	0	0	2
assemblage-222-939	0	0	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	8	22	0	79	0	0	5	0	0	0	0	187	0	0	10	21	0	10
assemblage-223-771	0	24	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	15	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	4
assemblage-230-174	0	0	235	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	69	0	0	0	2
assemblage-825-627	0	0	16	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	10	0	0	7	0	0	285	0	0	0	0	0	23
assemblage-815-115	0	0	63	0	0	0	0	0	0	5	0	22	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	329	0	0	6	0	0	10
assemblage-866-914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	6	27	0	0	0	0	0	0	0	0	0	262	0	0	72	0	0	15
assemblage-943-359	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	15	0	0	0	124	0	0	0	0	0	0	0	0	0	116	0	0	36	0	13	18
assemblage-731-490	0	0	75	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	19	0	0	20	0	0	0	0	0	0	0	322	0	0	15	0	0	10
assemblage-218-462	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	23	0	0	0	100	0	0	0	0	0	0	0	0	0	143	0	0	50	0	5	6
assemblage-236-458	0	0	22	0	0	0	0	0	0	7	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	74	0	0	0	4	0	0	0	0	0	0	0	0	0	169	0	0	39	47	0	17
assemblage-358-487	14	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	20	0	0	0	7	0	0	0	0	0	0	0	0	0	260	0	0	0	0	0	25
assemblage-370-248	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	8	71	0	75	0	0	0	0	0	0	0	142	0	0	5	0	0	5
assemblage-212-161	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	67	0	0	0	3
assemblage-359-472	0	0	45	4	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	25	0	0	0	6	0	0	0	0	0	0	0	0	0	297	0	0	8	0	0	8
assemblage-352-687	0	0	34	6	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	156	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	8	0	0	2
assemblage-896-872	0	0	28	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	143	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0	0	11	0	0	7
assemblage-818-651	0	0	16	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	131	0	12	0	0	10	0	0	291	0	0	0	0	0	5
assemblage-817-130	0	0	61	0	0	0	0	0	0	4	0	11	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	10	0	0	0	0	0	0	0	0	0	342	0	0	0	0	0	10
