Assemblage_Name	2881137-6559822-2	3-3453359-0	1-3-1892985	1-3-9874775	1-2-4914436	3-8317227-0	2881137-9097813-2	1-2-109018	1-8381628-4333895	1-3-6029895	9597720-2-4	1-9229081-4	1-404082-1391695	1-1297367-4	3879476-3-4	1-404082-4	1-1297367-4333895	9668005-2-108315	1-3-2091015	1-2-8372530	4-3-4888263	5216729-2-0	850867-2-8500109	1-2-6415750	1-3-2883286	6250280-2-4	4-3-6754189	0-2-2	1-3604282-4	1-1287681-4	1-3925783-4	1-3-4	1-2457013-4	1-5182728-4	1-3-7030052	1-3390951-4	1-5194295-7593712	2881137-3-8660057	9668005-2-4597127	2881137-4023061-2	850867-2-4	1-404082-5641564	1-3-8012765	1-2-4	150551-3-4888263	1-7640458-4	7817750-2-2	39780-3-4	8232422-3-4	9668005-2-4	4393956-3-4	0-3859808-2	2424594-2-4	9668005-2-5115001	4347528-404082-4	1-404082-9676531	4-3-3	1-3-5973779	3-2-0	1475185-2-4	1-5194295-4	9668005-2-6432755	3487435-4023061-2	1-2-8639527	1-3-2658722
assemblage-810-118	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	17	24	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	44	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10
assemblage-676-292	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	23	0	0	0	0	0	101	0	0	0	63	0	0	0	0	0	0	0	54	0	0	0	169	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-367-320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	171	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12
assemblage-362-487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	14	0	0	0	0	0	0	236	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	35	0	0	0	12
assemblage-347-470	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	9	0	0	0	0	0	0	0	0	229	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	27	0	0	0	9
assemblage-223-654	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-734-991	0	104	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	31	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	162	0	14	0	0	0	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-340-180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-251-956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205	0	0	0	0	37	0	0	0	0	0	0	6	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-632-931	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	13	0	0	0	0	0	91	0	0	0	67	0	0	0	0	0	0	0	27	0	0	0	188	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-757-602	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	169	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-610-770	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-239-733	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	221	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	94	0	0	32	0	0	25	0	0	0	0	0	0	0	0	34	0	0	0	0	0	10
assemblage-226-489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	130	0	0	0	0	0	0	6	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	95	0	0	0	13
assemblage-618-925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	9	0	0	0	0	0	42	0	0	0	36	0	0	0	0	0	0	0	31	0	0	0	191	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12
assemblage-103-910	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	104	0	0	0	11	0	0	0	0	0	38	0	298	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-365-492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	36	0	0	0	10
assemblage-516-766	0	104	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	85	0	12	0	0	0	0	0	0	12	0	0	119	0	0	0	0	0	92	23	0	0	0	0	0	0	0	0	0	27	0	0	0	12
assemblage-606-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	10	0	0	0	0	0	54	0	0	0	16	0	0	0	0	0	0	0	14	0	0	0	199	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	10	0	12
assemblage-943-355	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	44	0	0	0	0	0	0	0	0	0	6	103	0	0	0	0	0	0	0	0	27	0	0	128	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	6	0	0	0	12
assemblage-110-907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	125	0	0	0	3	0	0	0	0	0	34	0	301	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	17
assemblage-612-728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	83	0	0	0	0	0	11	42	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-222-939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23
assemblage-223-771	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-230-174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	173	0	0	0	0	0	158	0	0	0	6	0	0	0	0	0	0	0	0	0	16	5
assemblage-825-627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	47	0	0	9	0	0	30	0	0	0	329	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	16
assemblage-815-115	0	5	0	0	0	0	0	6	0	0	0	0	0	0	0	56	0	0	0	0	73	0	0	0	0	0	0	59	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	209	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-866-914	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	0	0	0	13	21	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	49	0	0	0	0	0	0	0	0	9	0	0	0	0	0	21
assemblage-943-359	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	15	0	21	0	0	0	0	0	0	0	23	11	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	14	121	0	0	0	19
assemblage-731-490	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	44	0	0	0	0	0	0	100	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	199	0	19	0	0	0	37	0	0	0	0	0	0	0	0	29	0	0	0	0	0	6
assemblage-218-462	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	20	0	8	0	0	0	0	0	0	0	18	15	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	19	136	0	0	0	12
assemblage-236-458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	106	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	6	0	0	0	0	17
assemblage-358-487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	4	0	0	0	0	0	0	202	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	32	0	0	0	11
assemblage-370-248	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	174	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-212-161	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	110	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	188	0	0	25	0	0	0	0	0	0	21	0	60	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-359-472	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	3	0	0	0	0	0	0	0	0	232	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	44	0	0	0	8
assemblage-352-687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	74	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	142	0	0	0	0	0	0	0	0	0	0	55	0	0	0	12
assemblage-896-872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	51	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	169	0	0	0	0	0	0	0	0	0	0	69	0	0	0	14
assemblage-818-651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	39	0	0	18	0	0	13	0	0	0	337	0	0	0	0	0	0	0	20	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	23
assemblage-817-130	0	8	0	0	0	0	0	7	0	0	0	0	0	0	0	66	0	0	0	0	94	0	0	0	0	0	0	46	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-228-644	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-262-660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	19	0	0	0	0	0	0	0	160	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-261-342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	11	0	0	0	0	0	0	257	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	24	0	0	0	9
assemblage-224-659	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	228	0	0	0	0	0	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-909-972	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	73	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-665-923	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	8	0	0	0	0	0	0	0	0	230	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	46	0	0	0	4
assemblage-752-603	0	112	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	15	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	102	23	0	0	0	0	0	0	0	0	0	32	0	0	0	9
assemblage-262-104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	260	0	0	0	0	0	82	0	0	0	0	0	15	0	0	0	0	0	0	0	0	8
assemblage-858-890	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	25	0	0	0	128	0	8	0	0	0	0	0	0	0	0	0	142	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-583-465	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	82	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	8	0	0	0	0	0	0	0	0	159	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-258-727	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	18	0	0	0	0	0	6	0	0	0	0	0	92	0	0	48	0	0	37	0	0	0	0	0	0	0	0	38	0	0	0	0	0	11
assemblage-680-942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	210	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	50	0	0	0	11
assemblage-594-508	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	109	0	0	0	90	0	0	0	0	0	0	0	116	0	0	4	8	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	11	0	15
assemblage-608-915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	18	0	0	13	0	0	99	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	56	0	27	0	0	0	93	0	0	0	0	0	0	0	0	28	0	0	0	0	0	4
assemblage-339-716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	3	0	0	0	0	0	55	0	0	0	33	0	0	0	0	0	0	0	27	0	0	0	199	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-111-900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	53	0	288	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-608-767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	23	0	0	0	0	0	0	0	171	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-211-786	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
assemblage-247-716	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	188	0	0	0	19	0	0	0	0	0	4	0	0	0	0	0	94	0	0	34	0	0	40	0	0	0	0	0	0	0	0	46	0	0	0	0	0	9
assemblage-353-255	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	226	0	0	0	0	0	0	0	0	0	10	129	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-621-771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	21	0	0	0	0	0	0	0	176	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-814-115	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	64	0	0	0	0	115	0	0	0	0	0	0	60	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-613-289	0	17	0	0	0	0	0	0	0	9	0	0	0	0	0	148	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	30	0	0	107	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12
assemblage-94-905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	113	0	0	0	11	0	0	0	0	0	41	0	295	0	0	0	0	0	0	0	0	0	5	0	15	0	0	0	0	0	0	0	0	0	0	7	0	3
assemblage-578-483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	250	0	0	0	0	0	84	0	0	0	0	0	10	0	0	0	0	0	0	0	0	13
assemblage-604-772	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	0	27	0	0	0	0	0	0	0	0	234	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-370-702	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	112	0	0	0	91	0	0	0	0	0	0	0	84	0	0	1	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	12	0	8
assemblage-608-762	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-826-115	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	62	0	0	0	0	103	0	0	0	0	0	0	37	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-734-616	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
assemblage-914-974	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	76	0	0	0	0	0	28	25	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-248-353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	36	0	0	0	0	0	0	0	0	91	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-492-657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	88	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-818-645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	35	0	0	9	0	0	14	0	0	0	363	0	0	0	0	0	0	0	7	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	9
assemblage-262-106	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	112	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	31	0	0	0	0	0	0	24	0	66	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-891-868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	33	0	0	0	13
assemblage-502-119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	98	0	0	0	0	28	0	0	0	0	0	0	34	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	12	146	0	0	0	5
assemblage-939-363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	0	85	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	3	0	0	0	0	14
assemblage-620-507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	11	0	0	0	0	0	52	0	0	0	24	0	0	0	0	0	0	0	40	0	0	0	191	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	7	0	12
assemblage-845-912	0	9	0	0	0	0	0	6	0	0	0	0	0	0	0	54	0	0	0	0	82	0	0	0	0	0	0	43	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-249-343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	26	0	0	0	0	0	0	0	0	109	0	0	0	0	0	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-113-897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	109	0	0	0	7	0	0	0	0	0	50	0	288	0	0	0	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0	0	11	0	14
assemblage-725-980	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	24	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	168	0	12	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-486-668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	13	0	0	0	0	0	105	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-393-317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	12	0	0	0	0	0	0	0	0	171	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	18	7
assemblage-868-903	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	13	35	0	7	0	155	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-482-665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	7	0	0	0	0	0	107	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-685-298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	22	0	0	21	0	0	101	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	49	0	34	0	0	0	80	0	0	0	0	0	0	0	0	23	0	0	0	0	0	5
assemblage-602-930	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	12	0	0	0	0	0	114	0	0	0	42	0	0	0	0	0	0	0	60	0	0	0	184	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
assemblage-243-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	117	0	0	0	0	0	0	3	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	3	47	0	0	0	0	0	0	0	0	0	0	83	0	0	0	3
assemblage-746-471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	113	0	0	0	0	0	13	41	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	184	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-104-339	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	17	0	20	0	0	0	0	0	0	0	9	17	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	16	110	0	0	0	10
assemblage-748-479	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	73	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-726-586	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	3	0	36	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-523-751	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	222	0	0	0	0	0	0	0	0	0	9	105	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-901-855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	28	0	0	0	0	0	0	0	0	0	10	122	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	111	0	0	0	19
